EMISSION_RECORD_ID,RECORD_DATE,SITE_ID,SUPPLIER_ID,EMISSION_SOURCE,POLLUTANT_NAME,EMISSION_QUANTITY,EMISSION_UNIT_OF_MEASURE_ID,PERMIT_LIMIT,IS_WITHIN_PERMIT_LIMIT_FLAG,MEASUREMENT_METHOD
1384,2024-03-26,,58,Manufacturing,CO2,149.95,4,172.48,True,Calculated
1385,2024-04-25,,58,Manufacturing,CO2,303.36,4,450.75,True,Calculated
1386,2024-05-25,,58,Facilities,CO2,243.59,4,365.22,True,Estimated
1387,2024-06-24,,58,Transportation,CO2,74.4,4,99.35,True,Calculated
1388,2024-07-24,,58,Manufacturing,CO2,193.82,4,216.87,True,Estimated
1389,2024-08-23,,58,Manufacturing,CO2,270.34,4,368.32,True,Calculated
1390,2024-09-22,,58,Transportation,CO2,275.83,4,361.67,True,Direct Measurement
1391,2024-10-22,,58,Facilities,CO2,193.91,4,227.73,True,Calculated
1392,2024-11-21,,58,Transportation,CO2,148.64,4,220.37,True,Direct Measurement
1393,2023-01-01,,59,Transportation,CO2,468.88,4,523.77,True,Direct Measurement
1394,2023-01-31,,59,Manufacturing,CO2,229.74,4,325.4,True,Estimated
1395,2023-03-02,,59,Manufacturing,CO2,95.84,4,116.38,True,Direct Measurement
1396,2023-04-01,,59,Facilities,CO2,475.39,4,542.29,True,Estimated
1397,2023-05-01,,59,Transportation,CO2,348.73,4,473.7,True,Direct Measurement
1398,2023-05-31,,59,Manufacturing,CO2,388.8,4,434.86,True,Estimated
1399,2023-06-30,,59,Transportation,CO2,152.94,4,186.77,True,Estimated
1400,2023-07-30,,59,Manufacturing,CO2,161.63,4,200.74,True,Direct Measurement
1401,2023-08-29,,59,Facilities,CO2,401.55,4,460.64,True,Direct Measurement
1402,2023-09-28,,59,Facilities,CO2,224.14,4,270.87,True,Estimated
1403,2023-10-28,,59,Facilities,CO2,149.86,4,198.2,True,Calculated
1404,2023-11-27,,59,Facilities,CO2,417.78,4,567.07,True,Direct Measurement
1405,2023-12-27,,59,Facilities,CO2,68.89,4,98.5,True,Estimated
1406,2024-01-26,,59,Manufacturing,CO2,453.31,4,664.83,True,Estimated
1407,2024-02-25,,59,Transportation,CO2,243.07,4,352.4,True,Calculated
1408,2024-03-26,,59,Manufacturing,CO2,432.39,4,645.88,True,Direct Measurement
1409,2024-04-25,,59,Manufacturing,CO2,223.92,4,334.59,True,Direct Measurement
1410,2024-05-25,,59,Transportation,CO2,446.8,4,601.08,True,Estimated
1411,2024-06-24,,59,Manufacturing,CO2,323.04,4,483.78,True,Calculated
1412,2024-07-24,,59,Transportation,CO2,235.58,4,278.04,True,Direct Measurement
1413,2024-08-23,,59,Manufacturing,CO2,108.07,4,148.23,True,Calculated
1414,2024-09-22,,59,Transportation,CO2,341.7,4,494.52,True,Estimated
1415,2024-10-22,,59,Manufacturing,CO2,102.98,4,134.72,True,Direct Measurement
1416,2024-11-21,,59,Transportation,CO2,294.96,4,413.7,True,Direct Measurement
1417,2023-01-01,,60,Transportation,CO2,395.41,4,536.24,True,Direct Measurement
1418,2023-01-31,,60,Manufacturing,CO2,165.45,4,188.27,True,Estimated
1419,2023-03-02,,60,Manufacturing,CO2,70.0,4,96.17,True,Direct Measurement
1420,2023-04-01,,60,Facilities,CO2,466.18,4,602.04,True,Estimated
1421,2023-05-01,,60,Manufacturing,CO2,147.91,4,178.05,True,Estimated
1422,2023-05-31,,60,Transportation,CO2,403.58,4,489.71,True,Estimated
1423,2023-06-30,,60,Manufacturing,CO2,189.08,4,249.94,True,Estimated
1424,2023-07-30,,60,Manufacturing,CO2,125.06,4,173.03,True,Calculated
1425,2023-08-29,,60,Manufacturing,CO2,322.92,4,368.13,True,Estimated
1426,2023-09-28,,60,Facilities,CO2,159.1,4,218.66,True,Calculated
1427,2023-10-28,,60,Manufacturing,CO2,382.84,4,552.18,True,Calculated
1428,2023-11-27,,60,Facilities,CO2,234.0,4,323.11,True,Estimated
1429,2023-12-27,,60,Transportation,CO2,476.09,4,675.52,True,Calculated
1430,2024-01-26,,60,Manufacturing,CO2,297.73,4,378.39,True,Estimated
1431,2024-02-25,,60,Manufacturing,CO2,360.65,4,531.2,True,Direct Measurement
1432,2024-03-26,,60,Transportation,CO2,238.76,4,357.61,True,Calculated
1433,2024-04-25,,60,Transportation,CO2,133.37,4,184.69,True,Calculated
1434,2024-05-25,,60,Manufacturing,CO2,378.35,4,539.12,True,Estimated
1435,2024-06-24,,60,Manufacturing,CO2,103.55,4,153.53,True,Calculated
1436,2024-07-24,,60,Facilities,CO2,343.91,4,487.42,True,Direct Measurement
1437,2024-08-23,,60,Manufacturing,CO2,195.02,4,218.08,True,Calculated
1438,2024-09-22,,60,Manufacturing,CO2,93.39,4,117.76,True,Direct Measurement
1439,2024-10-22,,60,Transportation,CO2,176.42,4,240.36,True,Estimated
1440,2024-11-21,,60,Manufacturing,CO2,307.97,4,363.91,True,Direct Measurement
1441,2023-01-01,,61,Transportation,CO2,157.7,4,231.77,True,Calculated
1442,2023-01-31,,61,Facilities,CO2,479.37,4,533.48,True,Direct Measurement
1443,2023-03-02,,61,Manufacturing,CO2,425.57,4,543.57,True,Calculated
1444,2023-04-01,,61,Transportation,CO2,349.25,4,431.1,True,Estimated
1445,2023-05-01,,61,Manufacturing,CO2,306.84,4,434.44,True,Calculated
1446,2023-05-31,,61,Facilities,CO2,347.02,4,512.66,True,Estimated
1447,2023-06-30,,61,Manufacturing,CO2,347.63,4,473.98,True,Direct Measurement
1448,2023-07-30,,61,Facilities,CO2,255.97,4,320.07,True,Direct Measurement
1449,2023-08-29,,61,Facilities,CO2,56.34,4,77.72,True,Estimated
1450,2023-09-28,,61,Facilities,CO2,80.23,4,106.22,True,Estimated
1451,2023-10-28,,61,Transportation,CO2,339.69,4,374.06,True,Estimated
1452,2023-11-27,,61,Transportation,CO2,239.5,4,314.0,True,Calculated
1453,2023-12-27,,61,Facilities,CO2,310.1,4,462.73,True,Estimated
1454,2024-01-26,,61,Transportation,CO2,367.37,4,473.95,True,Calculated
1455,2024-02-25,,61,Transportation,CO2,361.15,4,426.27,True,Calculated
1456,2024-03-26,,61,Manufacturing,CO2,99.17,4,117.19,True,Estimated
1457,2024-04-25,,61,Manufacturing,CO2,265.92,4,340.6,True,Calculated
1458,2024-05-25,,61,Manufacturing,CO2,120.1,4,153.19,True,Estimated
1459,2024-06-24,,61,Facilities,CO2,168.35,4,236.69,True,Direct Measurement
1460,2024-07-24,,61,Manufacturing,CO2,369.73,4,445.5,True,Direct Measurement
1461,2024-08-23,,61,Manufacturing,CO2,59.77,4,84.25,True,Direct Measurement
1462,2024-09-22,,61,Transportation,CO2,311.42,4,389.67,True,Estimated
1463,2024-10-22,,61,Manufacturing,CO2,60.42,4,72.97,True,Estimated
1464,2024-11-21,,61,Facilities,CO2,368.11,4,446.15,True,Calculated
1465,2023-01-01,,62,Facilities,CO2,90.02,4,101.05,True,Direct Measurement
1466,2023-01-31,,62,Transportation,CO2,224.22,4,315.78,True,Direct Measurement
1467,2023-03-02,,62,Manufacturing,CO2,162.19,4,216.44,True,Calculated
1468,2023-04-01,,62,Facilities,CO2,192.77,4,261.62,True,Direct Measurement
1469,2023-05-01,,62,Facilities,CO2,324.32,4,485.27,True,Estimated
1470,2023-05-31,,62,Facilities,CO2,277.52,4,399.17,True,Calculated
1471,2023-06-30,,62,Transportation,CO2,228.26,4,278.14,True,Direct Measurement
1472,2023-07-30,,62,Facilities,CO2,62.39,4,91.47,True,Direct Measurement
1473,2023-08-29,,62,Transportation,CO2,414.87,4,555.08,True,Estimated
1474,2023-09-28,,62,Facilities,CO2,241.27,4,348.3,True,Calculated
1475,2023-10-28,,62,Transportation,CO2,466.99,4,643.72,True,Estimated
1476,2023-11-27,,62,Manufacturing,CO2,476.0,4,580.96,True,Direct Measurement
1477,2023-12-27,,62,Facilities,CO2,238.55,4,273.66,True,Direct Measurement
1478,2024-01-26,,62,Manufacturing,CO2,143.44,4,158.25,True,Estimated
1479,2024-02-25,,62,Manufacturing,CO2,205.6,4,251.34,True,Direct Measurement
1480,2024-03-26,,62,Manufacturing,CO2,134.13,4,182.42,True,Calculated
1481,2024-04-25,,62,Transportation,CO2,344.81,4,415.96,True,Direct Measurement
1482,2024-05-25,,62,Transportation,CO2,265.11,4,312.57,True,Calculated
1483,2024-06-24,,62,Transportation,CO2,180.58,4,200.27,True,Calculated
1484,2024-07-24,,62,Facilities,CO2,173.65,4,221.52,True,Estimated
1485,2024-08-23,,62,Facilities,CO2,382.45,4,424.46,True,Direct Measurement
1486,2024-09-22,,62,Manufacturing,CO2,112.04,4,129.75,True,Estimated
1487,2024-10-22,,62,Transportation,CO2,148.27,4,211.14,True,Calculated
1488,2024-11-21,,62,Facilities,CO2,265.26,4,308.27,True,Direct Measurement
1489,2023-01-01,,63,Manufacturing,CO2,295.78,4,413.0,True,Estimated
1490,2023-01-31,,63,Manufacturing,CO2,57.92,4,79.13,True,Estimated
1491,2023-03-02,,63,Transportation,CO2,221.56,4,267.65,True,Direct Measurement
1492,2023-04-01,,63,Facilities,CO2,227.24,4,330.8,True,Direct Measurement
1493,2023-05-01,,63,Facilities,CO2,421.88,4,514.5,True,Direct Measurement
1494,2023-05-31,,63,Facilities,CO2,74.4,4,83.69,True,Direct Measurement
1495,2023-06-30,,63,Transportation,CO2,321.63,4,476.1,True,Calculated
1496,2023-07-30,,63,Facilities,CO2,170.0,4,241.04,True,Calculated
1497,2023-08-29,,63,Transportation,CO2,366.08,4,457.19,True,Estimated
1498,2023-09-28,,63,Transportation,CO2,431.99,4,639.29,True,Direct Measurement
1499,2023-10-28,,63,Facilities,CO2,383.69,4,468.2,True,Direct Measurement
1500,2023-11-27,,63,Transportation,CO2,251.83,4,302.59,True,Estimated
1501,2023-12-27,,63,Manufacturing,CO2,124.93,4,140.54,True,Direct Measurement
1502,2024-01-26,,63,Manufacturing,CO2,463.67,4,598.22,True,Calculated
1503,2024-02-25,,63,Transportation,CO2,246.55,4,335.23,True,Calculated
1504,2024-03-26,,63,Facilities,CO2,179.03,4,199.04,True,Direct Measurement
1505,2024-04-25,,63,Manufacturing,CO2,272.21,4,299.57,True,Calculated
1506,2024-05-25,,63,Manufacturing,CO2,399.15,4,451.24,True,Direct Measurement
1507,2024-06-24,,63,Manufacturing,CO2,115.02,4,143.62,True,Calculated
1508,2024-07-24,,63,Manufacturing,CO2,166.88,4,208.13,True,Estimated
1509,2024-08-23,,63,Transportation,CO2,195.49,4,219.51,True,Calculated
1510,2024-09-22,,63,Manufacturing,CO2,60.62,4,88.55,True,Estimated
1511,2024-10-22,,63,Facilities,CO2,489.69,4,601.94,True,Estimated
1512,2024-11-21,,63,Manufacturing,CO2,442.94,4,515.77,True,Direct Measurement
1513,2023-01-01,,64,Transportation,CO2,302.04,4,442.43,True,Calculated
1514,2023-01-31,,64,Manufacturing,CO2,113.52,4,142.84,True,Calculated
1515,2023-03-02,,64,Manufacturing,CO2,381.29,4,527.39,True,Estimated
1516,2023-04-01,,64,Facilities,CO2,483.97,4,698.28,True,Estimated
1517,2023-05-01,,64,Manufacturing,CO2,493.61,4,660.4,True,Estimated
1518,2023-05-31,,64,Facilities,CO2,364.82,4,466.28,True,Calculated
1519,2023-06-30,,64,Transportation,CO2,319.79,4,417.9,True,Estimated
1520,2023-07-30,,64,Facilities,CO2,488.2,4,702.72,True,Estimated
1521,2023-08-29,,64,Transportation,CO2,469.91,4,594.77,True,Estimated
1522,2023-09-28,,64,Manufacturing,CO2,161.6,4,194.89,True,Direct Measurement
1523,2023-10-28,,64,Manufacturing,CO2,235.4,4,335.56,True,Direct Measurement
1524,2023-11-27,,64,Transportation,CO2,341.98,4,457.88,True,Estimated
1525,2023-12-27,,64,Manufacturing,CO2,60.36,4,69.45,True,Calculated
1526,2024-01-26,,64,Facilities,CO2,348.63,4,462.02,True,Estimated
1527,2024-02-25,,64,Transportation,CO2,406.57,4,603.44,True,Direct Measurement
1528,2024-03-26,,64,Facilities,CO2,126.11,4,169.06,True,Direct Measurement
1529,2024-04-25,,64,Transportation,CO2,242.55,4,278.13,True,Direct Measurement
1530,2024-05-25,,64,Transportation,CO2,468.38,4,572.05,True,Estimated
1531,2024-06-24,,64,Manufacturing,CO2,123.3,4,137.47,True,Estimated
1532,2024-07-24,,64,Manufacturing,CO2,153.4,4,211.63,True,Calculated
1533,2024-08-23,,64,Manufacturing,CO2,310.47,4,410.86,True,Direct Measurement
1534,2024-09-22,,64,Transportation,CO2,276.15,4,349.5,True,Direct Measurement
1535,2024-10-22,,64,Manufacturing,CO2,129.61,4,154.06,True,Direct Measurement
1536,2024-11-21,,64,Manufacturing,CO2,240.81,4,330.02,True,Estimated
1537,2023-01-01,,65,Manufacturing,CO2,225.63,4,295.63,True,Direct Measurement
1538,2023-01-31,,65,Facilities,CO2,215.67,4,252.57,True,Direct Measurement
1539,2023-03-02,,65,Manufacturing,CO2,355.42,4,433.16,True,Calculated
1540,2023-04-01,,65,Transportation,CO2,183.08,4,215.56,True,Direct Measurement
1541,2023-05-01,,65,Manufacturing,CO2,457.88,4,613.14,True,Estimated
1542,2023-05-31,,65,Transportation,CO2,305.35,4,376.44,True,Calculated
1543,2023-06-30,,65,Manufacturing,CO2,108.05,4,156.67,True,Estimated
1544,2023-07-30,,65,Facilities,CO2,146.45,4,174.89,True,Calculated
1545,2023-08-29,,65,Facilities,CO2,185.55,4,259.1,True,Calculated
1546,2023-09-28,,65,Manufacturing,CO2,159.15,4,183.18,True,Estimated
1547,2023-10-28,,65,Facilities,CO2,320.29,4,400.9,True,Calculated
1548,2023-11-27,,65,Manufacturing,CO2,207.78,4,257.35,True,Calculated
1549,2023-12-27,,65,Facilities,CO2,259.35,4,369.35,True,Estimated
1550,2024-01-26,,65,Manufacturing,CO2,222.42,4,294.24,True,Estimated
1551,2024-02-25,,65,Manufacturing,CO2,329.98,4,369.54,True,Direct Measurement
1552,2024-03-26,,65,Facilities,CO2,370.51,4,546.45,True,Direct Measurement
1553,2024-04-25,,65,Transportation,CO2,448.9,4,575.93,True,Estimated
1554,2024-05-25,,65,Manufacturing,CO2,67.42,4,77.09,True,Calculated
1555,2024-06-24,,65,Facilities,CO2,380.79,4,561.79,True,Direct Measurement
1556,2024-07-24,,65,Manufacturing,CO2,131.2,4,149.48,True,Estimated
1557,2024-08-23,,65,Transportation,CO2,338.29,4,464.19,True,Estimated
1558,2024-09-22,,65,Facilities,CO2,398.48,4,565.65,True,Calculated
1559,2024-10-22,,65,Facilities,CO2,158.46,4,232.29,True,Estimated
1560,2024-11-21,,65,Facilities,CO2,205.97,4,228.87,True,Direct Measurement
1561,2023-01-01,,66,Facilities,CO2,89.81,4,101.22,True,Direct Measurement
1562,2023-01-31,,66,Transportation,CO2,253.85,4,297.34,True,Calculated
1563,2023-03-02,,66,Manufacturing,CO2,416.36,4,475.1,True,Estimated
1564,2023-04-01,,66,Manufacturing,CO2,434.98,4,536.63,True,Direct Measurement
1565,2023-05-01,,66,Manufacturing,CO2,108.25,4,136.58,True,Estimated
1566,2023-05-31,,66,Manufacturing,CO2,207.53,4,241.02,True,Estimated
1567,2023-06-30,,66,Facilities,CO2,437.66,4,517.71,True,Direct Measurement
1568,2023-07-30,,66,Manufacturing,CO2,194.45,4,276.01,True,Direct Measurement
1569,2023-08-29,,66,Manufacturing,CO2,388.51,4,477.58,True,Estimated
1570,2023-09-28,,66,Transportation,CO2,193.19,4,256.3,True,Calculated
1571,2023-10-28,,66,Manufacturing,CO2,426.45,4,630.81,True,Direct Measurement
1572,2023-11-27,,66,Manufacturing,CO2,50.57,4,65.49,True,Calculated
1573,2023-12-27,,66,Transportation,CO2,304.01,4,411.74,True,Direct Measurement
1574,2024-01-26,,66,Transportation,CO2,266.63,4,348.52,True,Calculated
1575,2024-02-25,,66,Transportation,CO2,72.1,4,94.97,True,Direct Measurement
1576,2024-03-26,,66,Facilities,CO2,383.32,4,503.56,True,Direct Measurement
1577,2024-04-25,,66,Transportation,CO2,264.42,4,303.08,True,Calculated
1578,2024-05-25,,66,Transportation,CO2,134.52,4,180.22,True,Calculated
1579,2024-06-24,,66,Manufacturing,CO2,332.42,4,373.13,True,Calculated
1580,2024-07-24,,66,Facilities,CO2,70.04,4,91.95,True,Calculated
1581,2024-08-23,,66,Facilities,CO2,352.68,4,388.85,True,Estimated
1582,2024-09-22,,66,Manufacturing,CO2,196.95,4,252.08,True,Estimated
1583,2024-10-22,,66,Transportation,CO2,397.98,4,574.01,True,Direct Measurement
1584,2024-11-21,,66,Transportation,CO2,365.81,4,472.26,True,Estimated
1585,2023-01-01,,67,Facilities,CO2,302.02,4,385.03,True,Calculated
1586,2023-01-31,,67,Manufacturing,CO2,497.16,4,740.48,True,Estimated
1587,2023-03-02,,67,Facilities,CO2,175.5,4,244.51,True,Estimated
1588,2023-04-01,,67,Facilities,CO2,71.56,4,84.82,True,Estimated
1589,2023-05-01,,67,Facilities,CO2,187.04,4,256.82,True,Estimated
1590,2023-05-31,,67,Facilities,CO2,141.87,4,186.02,True,Estimated
1591,2023-06-30,,67,Transportation,CO2,444.2,4,555.34,True,Direct Measurement
1592,2023-07-30,,67,Facilities,CO2,160.47,4,208.84,True,Direct Measurement
1593,2023-08-29,,67,Facilities,CO2,417.14,4,620.49,True,Direct Measurement
1594,2023-09-28,,67,Manufacturing,CO2,357.76,4,432.28,True,Calculated
1595,2023-10-28,,67,Manufacturing,CO2,388.68,4,456.6,True,Estimated
1596,2023-11-27,,67,Facilities,CO2,283.47,4,355.53,True,Estimated
1597,2023-12-27,,67,Manufacturing,CO2,446.24,4,495.11,True,Calculated
1598,2024-01-26,,67,Manufacturing,CO2,83.18,4,97.16,True,Calculated
1599,2024-02-25,,67,Manufacturing,CO2,422.4,4,488.41,True,Calculated
1600,2024-03-26,,67,Facilities,CO2,480.88,4,550.8,True,Direct Measurement
1601,2024-04-25,,67,Facilities,CO2,152.92,4,173.92,True,Direct Measurement
1602,2024-05-25,,67,Transportation,CO2,380.46,4,477.31,True,Direct Measurement
1603,2024-06-24,,67,Transportation,CO2,72.63,4,103.09,True,Direct Measurement
1604,2024-07-24,,67,Facilities,CO2,98.54,4,109.35,True,Estimated
1605,2024-08-23,,67,Transportation,CO2,237.46,4,303.52,True,Direct Measurement
1606,2024-09-22,,67,Facilities,CO2,223.87,4,281.37,True,Calculated
1607,2024-10-22,,67,Transportation,CO2,77.1,4,98.41,True,Direct Measurement
1608,2024-11-21,,67,Manufacturing,CO2,371.5,4,465.0,True,Estimated
1609,2023-01-01,,68,Transportation,CO2,362.13,4,420.98,True,Estimated
1610,2023-01-31,,68,Manufacturing,CO2,180.43,4,205.34,True,Estimated
1611,2023-03-02,,68,Transportation,CO2,71.08,4,103.65,True,Direct Measurement
1612,2023-04-01,,68,Facilities,CO2,268.89,4,382.23,True,Estimated
1613,2023-05-01,,68,Transportation,CO2,460.82,4,515.87,True,Direct Measurement
1614,2023-05-31,,68,Transportation,CO2,386.35,4,486.12,True,Calculated
1615,2023-06-30,,68,Transportation,CO2,278.41,4,377.88,True,Estimated
1616,2023-07-30,,68,Manufacturing,CO2,270.1,4,332.42,True,Estimated
1617,2023-08-29,,68,Manufacturing,CO2,208.79,4,261.27,True,Estimated
1618,2023-09-28,,68,Manufacturing,CO2,364.28,4,413.31,True,Calculated
1619,2023-10-28,,68,Manufacturing,CO2,396.31,4,579.7,True,Direct Measurement
1620,2023-11-27,,68,Manufacturing,CO2,449.11,4,633.16,True,Estimated
1621,2023-12-27,,68,Facilities,CO2,485.81,4,656.64,True,Estimated
1622,2024-01-26,,68,Facilities,CO2,231.04,4,325.65,True,Calculated
1623,2024-02-25,,68,Facilities,CO2,435.2,4,582.39,True,Estimated
1624,2024-03-26,,68,Manufacturing,CO2,286.35,4,330.38,True,Calculated
1625,2024-04-25,,68,Facilities,CO2,161.81,4,218.16,True,Estimated
1626,2024-05-25,,68,Facilities,CO2,465.66,4,586.15,True,Direct Measurement
1627,2024-06-24,,68,Facilities,CO2,358.25,4,414.57,True,Direct Measurement
1628,2024-07-24,,68,Facilities,CO2,95.42,4,122.05,True,Calculated
1629,2024-08-23,,68,Manufacturing,CO2,227.84,4,312.21,True,Calculated
1630,2024-09-22,,68,Facilities,CO2,218.97,4,242.81,True,Calculated
1631,2024-10-22,,68,Manufacturing,CO2,381.51,4,511.84,True,Calculated
1632,2024-11-21,,68,Facilities,CO2,131.1,4,196.03,True,Estimated
1633,2023-01-01,,69,Manufacturing,CO2,292.36,4,390.08,True,Direct Measurement
1634,2023-01-31,,69,Transportation,CO2,397.41,4,466.17,True,Calculated
1635,2023-03-02,,69,Transportation,CO2,213.73,4,271.19,True,Estimated
1636,2023-04-01,,69,Manufacturing,CO2,124.29,4,155.9,True,Estimated
1637,2023-05-01,,69,Facilities,CO2,458.9,4,584.09,True,Estimated
1638,2023-05-31,,69,Facilities,CO2,445.97,4,648.85,True,Calculated
1639,2023-06-30,,69,Manufacturing,CO2,99.17,4,128.24,True,Direct Measurement
1640,2023-07-30,,69,Transportation,CO2,101.45,4,150.42,True,Calculated
1641,2023-08-29,,69,Facilities,CO2,382.94,4,444.64,True,Estimated
1642,2023-09-28,,69,Transportation,CO2,267.33,4,325.12,True,Direct Measurement
1643,2023-10-28,,69,Facilities,CO2,254.81,4,347.12,True,Direct Measurement
1644,2023-11-27,,69,Transportation,CO2,375.1,4,561.6,True,Calculated
1645,2023-12-27,,69,Transportation,CO2,152.56,4,192.24,True,Estimated
1646,2024-01-26,,69,Manufacturing,CO2,142.39,4,211.64,True,Estimated
1647,2024-02-25,,69,Manufacturing,CO2,239.64,4,266.91,True,Calculated
1648,2024-03-26,,69,Transportation,CO2,299.65,4,414.06,True,Direct Measurement
1649,2024-04-25,,69,Transportation,CO2,147.72,4,186.03,True,Calculated
1650,2024-05-25,,69,Transportation,CO2,143.32,4,204.28,True,Calculated
1651,2024-06-24,,69,Facilities,CO2,233.8,4,283.16,True,Estimated
1652,2024-07-24,,69,Transportation,CO2,471.37,4,667.47,True,Calculated
1653,2024-08-23,,69,Manufacturing,CO2,345.39,4,443.56,True,Direct Measurement
1654,2024-09-22,,69,Manufacturing,CO2,489.85,4,658.72,True,Calculated
1655,2024-10-22,,69,Facilities,CO2,61.01,4,73.57,True,Calculated
1656,2024-11-21,,69,Transportation,CO2,370.18,4,454.41,True,Calculated
1657,2023-01-01,,70,Manufacturing,CO2,161.21,4,196.55,True,Estimated
1658,2023-01-31,,70,Transportation,CO2,403.78,4,482.07,True,Direct Measurement
1659,2023-03-02,,70,Manufacturing,CO2,100.94,4,117.98,True,Calculated
1660,2023-04-01,,70,Manufacturing,CO2,75.24,4,95.81,True,Calculated
1661,2023-05-01,,70,Manufacturing,CO2,153.55,4,180.44,True,Direct Measurement
1662,2023-05-31,,70,Manufacturing,CO2,462.4,4,543.23,True,Estimated
1663,2023-06-30,,70,Manufacturing,CO2,176.45,4,208.06,True,Direct Measurement
1664,2023-07-30,,70,Transportation,CO2,225.8,4,273.68,True,Estimated
1665,2023-08-29,,70,Manufacturing,CO2,222.57,4,261.22,True,Estimated
1666,2023-09-28,,70,Transportation,CO2,317.36,4,379.84,True,Estimated
1667,2023-10-28,,70,Facilities,CO2,491.06,4,587.04,True,Calculated
1668,2023-11-27,,70,Manufacturing,CO2,122.97,4,169.33,True,Direct Measurement
1669,2023-12-27,,70,Facilities,CO2,58.53,4,85.82,True,Calculated
1670,2024-01-26,,70,Manufacturing,CO2,218.04,4,272.24,True,Estimated
1671,2024-02-25,,70,Transportation,CO2,69.72,4,90.6,True,Estimated
1672,2024-03-26,,70,Transportation,CO2,417.59,4,466.59,True,Calculated
1673,2024-04-25,,70,Transportation,CO2,72.56,4,101.98,True,Estimated
1674,2024-05-25,,70,Facilities,CO2,334.26,4,467.89,True,Direct Measurement
1675,2024-06-24,,70,Transportation,CO2,130.23,4,160.98,True,Direct Measurement
1676,2024-07-24,,70,Facilities,CO2,272.06,4,344.01,True,Estimated
1677,2024-08-23,,70,Transportation,CO2,284.42,4,323.87,True,Estimated
1678,2024-09-22,,70,Manufacturing,CO2,51.12,4,64.17,True,Direct Measurement
1679,2024-10-22,,70,Transportation,CO2,269.19,4,320.32,True,Estimated
1680,2024-11-21,,70,Transportation,CO2,172.36,4,230.61,True,Calculated
1681,2023-01-01,,71,Facilities,CO2,443.5,4,553.5,True,Estimated
1682,2023-01-31,,71,Facilities,CO2,369.58,4,412.26,True,Estimated
1683,2023-03-02,,71,Manufacturing,CO2,329.03,4,484.06,True,Estimated
1684,2023-04-01,,71,Transportation,CO2,205.46,4,291.58,True,Estimated
1685,2023-05-01,,71,Manufacturing,CO2,278.46,4,393.04,True,Direct Measurement
1686,2023-05-31,,71,Manufacturing,CO2,76.0,4,88.82,True,Calculated
1687,2023-06-30,,71,Manufacturing,CO2,291.95,4,350.31,True,Estimated
1688,2023-07-30,,71,Facilities,CO2,169.77,4,249.21,True,Direct Measurement
1689,2023-08-29,,71,Transportation,CO2,249.15,4,323.88,True,Estimated
1690,2023-09-28,,71,Transportation,CO2,346.04,4,470.82,True,Estimated
1691,2023-10-28,,71,Transportation,CO2,326.54,4,420.57,True,Calculated
1692,2023-11-27,,71,Manufacturing,CO2,491.9,4,696.07,True,Direct Measurement
1693,2023-12-27,,71,Facilities,CO2,379.46,4,532.32,True,Calculated
1694,2024-01-26,,71,Transportation,CO2,145.89,4,170.1,True,Calculated
1695,2024-02-25,,71,Facilities,CO2,261.98,4,354.23,True,Direct Measurement
1696,2024-03-26,,71,Transportation,CO2,473.55,4,586.46,True,Estimated
1697,2024-04-25,,71,Manufacturing,CO2,209.5,4,273.44,True,Direct Measurement
1698,2024-05-25,,71,Manufacturing,CO2,232.57,4,338.48,True,Direct Measurement
1699,2024-06-24,,71,Transportation,CO2,225.76,4,248.65,True,Estimated
1700,2024-07-24,,71,Facilities,CO2,71.65,4,98.8,True,Estimated
1701,2024-08-23,,71,Transportation,CO2,272.64,4,318.05,True,Direct Measurement
1702,2024-09-22,,71,Manufacturing,CO2,132.67,4,153.31,True,Calculated
1703,2024-10-22,,71,Transportation,CO2,110.54,4,163.13,True,Calculated
1704,2024-11-21,,71,Facilities,CO2,371.23,4,424.28,True,Direct Measurement
1705,2023-01-01,,72,Facilities,CO2,312.51,4,444.91,True,Direct Measurement
1706,2023-01-31,,72,Facilities,CO2,292.77,4,407.4,True,Estimated
1707,2023-03-02,,72,Manufacturing,CO2,177.93,4,217.71,True,Direct Measurement
1708,2023-04-01,,72,Transportation,CO2,178.55,4,228.86,True,Calculated
1709,2023-05-01,,72,Manufacturing,CO2,376.04,4,436.5,True,Direct Measurement
1710,2023-05-31,,72,Manufacturing,CO2,114.26,4,161.94,True,Estimated
1711,2023-06-30,,72,Transportation,CO2,130.79,4,162.99,True,Estimated
1712,2023-07-30,,72,Manufacturing,CO2,424.46,4,580.91,True,Direct Measurement
1713,2023-08-29,,72,Transportation,CO2,169.03,4,206.1,True,Direct Measurement
1714,2023-09-28,,72,Manufacturing,CO2,274.1,4,408.3,True,Direct Measurement
1715,2023-10-28,,72,Facilities,CO2,360.89,4,517.55,True,Estimated
1716,2023-11-27,,72,Facilities,CO2,393.9,4,451.23,True,Calculated
1717,2023-12-27,,72,Manufacturing,CO2,356.02,4,526.01,True,Calculated
1718,2024-01-26,,72,Manufacturing,CO2,392.88,4,446.82,True,Estimated
1719,2024-02-25,,72,Transportation,CO2,279.64,4,385.41,True,Direct Measurement
1720,2024-03-26,,72,Manufacturing,CO2,307.7,4,441.34,True,Direct Measurement
1721,2024-04-25,,72,Manufacturing,CO2,383.4,4,425.02,True,Direct Measurement
1722,2024-05-25,,72,Manufacturing,CO2,310.99,4,400.88,True,Direct Measurement
