SUPPLIER_PERFORMANCE_ID,SUPPLIER_ID,EVALUATION_PERIOD,METRIC_TYPE,METRIC_VALUE,TARGET_VALUE,RATING,COMMENTS,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
747,150,2024-Q4,QUALITY_ACCEPTANCE,79.77,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
748,150,2024-Q4,PRICE_VARIANCE,-3.44,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
749,150,2024-Q4,LEAD_TIME_ADHERENCE,92.35,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
750,150,2024-Q4,OVERALL_SCORE,81.33,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
751,151,2024-Q4,ON_TIME_DELIVERY,82.61,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
752,151,2024-Q4,QUALITY_ACCEPTANCE,86.4,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
753,151,2024-Q4,PRICE_VARIANCE,9.73,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
754,151,2024-Q4,LEAD_TIME_ADHERENCE,78.46,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
755,151,2024-Q4,OVERALL_SCORE,97.79,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
756,152,2024-Q4,ON_TIME_DELIVERY,91.76,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
757,152,2024-Q4,QUALITY_ACCEPTANCE,82.9,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
758,152,2024-Q4,PRICE_VARIANCE,6.99,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
759,152,2024-Q4,LEAD_TIME_ADHERENCE,73.25,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
760,152,2024-Q4,OVERALL_SCORE,79.45,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
761,153,2024-Q4,ON_TIME_DELIVERY,83.88,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
762,153,2024-Q4,QUALITY_ACCEPTANCE,80.68,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
763,153,2024-Q4,PRICE_VARIANCE,-2.36,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
764,153,2024-Q4,LEAD_TIME_ADHERENCE,91.45,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
765,153,2024-Q4,OVERALL_SCORE,82.65,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
766,154,2024-Q4,ON_TIME_DELIVERY,76.82,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
767,154,2024-Q4,QUALITY_ACCEPTANCE,75.81,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
768,154,2024-Q4,PRICE_VARIANCE,9.51,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
769,154,2024-Q4,LEAD_TIME_ADHERENCE,82.54,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
770,154,2024-Q4,OVERALL_SCORE,76.16,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
771,155,2024-Q4,ON_TIME_DELIVERY,94.72,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
772,155,2024-Q4,QUALITY_ACCEPTANCE,80.56,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
773,155,2024-Q4,PRICE_VARIANCE,-10.0,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
774,155,2024-Q4,LEAD_TIME_ADHERENCE,93.94,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
775,155,2024-Q4,OVERALL_SCORE,96.52,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
776,156,2024-Q4,ON_TIME_DELIVERY,84.53,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
777,156,2024-Q4,QUALITY_ACCEPTANCE,70.04,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
778,156,2024-Q4,PRICE_VARIANCE,-6.96,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
779,156,2024-Q4,LEAD_TIME_ADHERENCE,77.84,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
780,156,2024-Q4,OVERALL_SCORE,89.91,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
781,157,2024-Q4,ON_TIME_DELIVERY,83.87,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
782,157,2024-Q4,QUALITY_ACCEPTANCE,74.91,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
783,157,2024-Q4,PRICE_VARIANCE,-6.55,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
784,157,2024-Q4,LEAD_TIME_ADHERENCE,85.07,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
785,157,2024-Q4,OVERALL_SCORE,70.6,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
786,158,2024-Q4,ON_TIME_DELIVERY,94.21,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
787,158,2024-Q4,QUALITY_ACCEPTANCE,86.83,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
788,158,2024-Q4,PRICE_VARIANCE,9.67,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
789,158,2024-Q4,LEAD_TIME_ADHERENCE,81.97,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
790,158,2024-Q4,OVERALL_SCORE,94.52,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
791,159,2024-Q4,ON_TIME_DELIVERY,73.17,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
792,159,2024-Q4,QUALITY_ACCEPTANCE,89.72,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
793,159,2024-Q4,PRICE_VARIANCE,9.11,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
794,159,2024-Q4,LEAD_TIME_ADHERENCE,81.19,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
795,159,2024-Q4,OVERALL_SCORE,95.17,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
796,160,2024-Q4,ON_TIME_DELIVERY,82.01,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
797,160,2024-Q4,QUALITY_ACCEPTANCE,96.44,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
798,160,2024-Q4,PRICE_VARIANCE,-8.45,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
799,160,2024-Q4,LEAD_TIME_ADHERENCE,84.34,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
800,160,2024-Q4,OVERALL_SCORE,76.1,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
801,161,2024-Q4,ON_TIME_DELIVERY,84.19,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
802,161,2024-Q4,QUALITY_ACCEPTANCE,72.15,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
803,161,2024-Q4,PRICE_VARIANCE,-3.49,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
804,161,2024-Q4,LEAD_TIME_ADHERENCE,82.5,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
805,161,2024-Q4,OVERALL_SCORE,93.02,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
806,162,2024-Q4,ON_TIME_DELIVERY,95.84,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
807,162,2024-Q4,QUALITY_ACCEPTANCE,80.48,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
808,162,2024-Q4,PRICE_VARIANCE,-3.3,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
809,162,2024-Q4,LEAD_TIME_ADHERENCE,99.41,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
810,162,2024-Q4,OVERALL_SCORE,97.39,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
811,163,2024-Q4,ON_TIME_DELIVERY,85.3,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
812,163,2024-Q4,QUALITY_ACCEPTANCE,72.35,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
813,163,2024-Q4,PRICE_VARIANCE,6.45,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
814,163,2024-Q4,LEAD_TIME_ADHERENCE,82.58,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
815,163,2024-Q4,OVERALL_SCORE,92.47,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
816,164,2024-Q4,ON_TIME_DELIVERY,82.23,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
817,164,2024-Q4,QUALITY_ACCEPTANCE,94.34,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
818,164,2024-Q4,PRICE_VARIANCE,-7.2,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
819,164,2024-Q4,LEAD_TIME_ADHERENCE,84.62,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
820,164,2024-Q4,OVERALL_SCORE,75.65,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
821,165,2024-Q4,ON_TIME_DELIVERY,96.29,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
822,165,2024-Q4,QUALITY_ACCEPTANCE,86.5,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
823,165,2024-Q4,PRICE_VARIANCE,5.88,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
824,165,2024-Q4,LEAD_TIME_ADHERENCE,80.24,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
825,165,2024-Q4,OVERALL_SCORE,97.49,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
826,166,2024-Q4,ON_TIME_DELIVERY,93.86,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
827,166,2024-Q4,QUALITY_ACCEPTANCE,96.31,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
828,166,2024-Q4,PRICE_VARIANCE,8.69,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
829,166,2024-Q4,LEAD_TIME_ADHERENCE,80.88,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
830,166,2024-Q4,OVERALL_SCORE,93.15,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
831,167,2024-Q4,ON_TIME_DELIVERY,73.13,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
832,167,2024-Q4,QUALITY_ACCEPTANCE,70.34,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
833,167,2024-Q4,PRICE_VARIANCE,5.31,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
834,167,2024-Q4,LEAD_TIME_ADHERENCE,71.45,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
835,167,2024-Q4,OVERALL_SCORE,82.78,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
836,168,2024-Q4,ON_TIME_DELIVERY,79.17,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
837,168,2024-Q4,QUALITY_ACCEPTANCE,72.71,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
838,168,2024-Q4,PRICE_VARIANCE,9.83,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
839,168,2024-Q4,LEAD_TIME_ADHERENCE,76.37,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
840,168,2024-Q4,OVERALL_SCORE,84.06,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
841,169,2024-Q4,ON_TIME_DELIVERY,72.39,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
842,169,2024-Q4,QUALITY_ACCEPTANCE,90.94,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
843,169,2024-Q4,PRICE_VARIANCE,6.51,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
844,169,2024-Q4,LEAD_TIME_ADHERENCE,97.09,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
845,169,2024-Q4,OVERALL_SCORE,70.32,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
846,170,2024-Q4,ON_TIME_DELIVERY,97.24,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
847,170,2024-Q4,QUALITY_ACCEPTANCE,71.35,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
848,170,2024-Q4,PRICE_VARIANCE,3.57,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
849,170,2024-Q4,LEAD_TIME_ADHERENCE,98.83,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
850,170,2024-Q4,OVERALL_SCORE,91.29,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
851,171,2024-Q4,ON_TIME_DELIVERY,82.03,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
852,171,2024-Q4,QUALITY_ACCEPTANCE,97.22,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
853,171,2024-Q4,PRICE_VARIANCE,8.26,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
854,171,2024-Q4,LEAD_TIME_ADHERENCE,92.76,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
855,171,2024-Q4,OVERALL_SCORE,89.53,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
856,172,2024-Q4,ON_TIME_DELIVERY,81.84,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
857,172,2024-Q4,QUALITY_ACCEPTANCE,75.63,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
858,172,2024-Q4,PRICE_VARIANCE,-2.5,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
859,172,2024-Q4,LEAD_TIME_ADHERENCE,96.19,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
860,172,2024-Q4,OVERALL_SCORE,79.21,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
861,173,2024-Q4,ON_TIME_DELIVERY,79.0,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
862,173,2024-Q4,QUALITY_ACCEPTANCE,83.95,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
863,173,2024-Q4,PRICE_VARIANCE,-9.43,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
864,173,2024-Q4,LEAD_TIME_ADHERENCE,77.1,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
865,173,2024-Q4,OVERALL_SCORE,75.65,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
866,174,2024-Q4,ON_TIME_DELIVERY,91.63,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
867,174,2024-Q4,QUALITY_ACCEPTANCE,77.72,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
868,174,2024-Q4,PRICE_VARIANCE,-1.34,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
869,174,2024-Q4,LEAD_TIME_ADHERENCE,89.7,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
870,174,2024-Q4,OVERALL_SCORE,78.2,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
871,175,2024-Q4,ON_TIME_DELIVERY,91.26,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
872,175,2024-Q4,QUALITY_ACCEPTANCE,88.38,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
873,175,2024-Q4,PRICE_VARIANCE,3.5,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
874,175,2024-Q4,LEAD_TIME_ADHERENCE,75.66,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
875,175,2024-Q4,OVERALL_SCORE,88.6,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
876,176,2024-Q4,ON_TIME_DELIVERY,84.65,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
877,176,2024-Q4,QUALITY_ACCEPTANCE,91.48,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
878,176,2024-Q4,PRICE_VARIANCE,-4.63,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
879,176,2024-Q4,LEAD_TIME_ADHERENCE,71.38,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
880,176,2024-Q4,OVERALL_SCORE,80.02,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
881,177,2024-Q4,ON_TIME_DELIVERY,99.31,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
882,177,2024-Q4,QUALITY_ACCEPTANCE,88.33,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
883,177,2024-Q4,PRICE_VARIANCE,-4.73,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
884,177,2024-Q4,LEAD_TIME_ADHERENCE,81.01,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
885,177,2024-Q4,OVERALL_SCORE,92.76,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
886,178,2024-Q4,ON_TIME_DELIVERY,73.26,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
887,178,2024-Q4,QUALITY_ACCEPTANCE,88.43,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
888,178,2024-Q4,PRICE_VARIANCE,1.33,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
889,178,2024-Q4,LEAD_TIME_ADHERENCE,92.73,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
890,178,2024-Q4,OVERALL_SCORE,99.44,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
891,179,2024-Q4,ON_TIME_DELIVERY,73.22,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
892,179,2024-Q4,QUALITY_ACCEPTANCE,76.48,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
893,179,2024-Q4,PRICE_VARIANCE,-9.63,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
894,179,2024-Q4,LEAD_TIME_ADHERENCE,95.51,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
895,179,2024-Q4,OVERALL_SCORE,97.36,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
896,180,2024-Q4,ON_TIME_DELIVERY,79.44,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
897,180,2024-Q4,QUALITY_ACCEPTANCE,76.86,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
898,180,2024-Q4,PRICE_VARIANCE,6.69,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
899,180,2024-Q4,LEAD_TIME_ADHERENCE,82.31,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
900,180,2024-Q4,OVERALL_SCORE,79.07,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
901,181,2024-Q4,ON_TIME_DELIVERY,79.37,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
902,181,2024-Q4,QUALITY_ACCEPTANCE,77.2,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
903,181,2024-Q4,PRICE_VARIANCE,-3.28,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
904,181,2024-Q4,LEAD_TIME_ADHERENCE,86.94,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
905,181,2024-Q4,OVERALL_SCORE,87.95,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
906,182,2024-Q4,ON_TIME_DELIVERY,77.71,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
907,182,2024-Q4,QUALITY_ACCEPTANCE,87.95,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
908,182,2024-Q4,PRICE_VARIANCE,-0.94,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
909,182,2024-Q4,LEAD_TIME_ADHERENCE,83.84,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
910,182,2024-Q4,OVERALL_SCORE,98.41,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
911,183,2024-Q4,ON_TIME_DELIVERY,81.72,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
912,183,2024-Q4,QUALITY_ACCEPTANCE,71.59,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
913,183,2024-Q4,PRICE_VARIANCE,-1.22,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
914,183,2024-Q4,LEAD_TIME_ADHERENCE,89.13,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
915,183,2024-Q4,OVERALL_SCORE,84.22,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
916,184,2024-Q4,ON_TIME_DELIVERY,83.2,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
917,184,2024-Q4,QUALITY_ACCEPTANCE,80.0,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
918,184,2024-Q4,PRICE_VARIANCE,0.37,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
919,184,2024-Q4,LEAD_TIME_ADHERENCE,79.41,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
920,184,2024-Q4,OVERALL_SCORE,84.17,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
921,185,2024-Q4,ON_TIME_DELIVERY,92.6,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
922,185,2024-Q4,QUALITY_ACCEPTANCE,70.18,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
923,185,2024-Q4,PRICE_VARIANCE,2.21,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
924,185,2024-Q4,LEAD_TIME_ADHERENCE,74.63,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
925,185,2024-Q4,OVERALL_SCORE,71.83,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
926,186,2024-Q4,ON_TIME_DELIVERY,78.54,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
927,186,2024-Q4,QUALITY_ACCEPTANCE,99.84,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
928,186,2024-Q4,PRICE_VARIANCE,0.37,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
929,186,2024-Q4,LEAD_TIME_ADHERENCE,70.0,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
930,186,2024-Q4,OVERALL_SCORE,90.52,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
931,187,2024-Q4,ON_TIME_DELIVERY,83.59,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
932,187,2024-Q4,QUALITY_ACCEPTANCE,87.79,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
933,187,2024-Q4,PRICE_VARIANCE,5.04,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
