DEMAND_ACTUAL_ID,PRODUCT_ID,SITE_ID,DEMAND_DATE,ACTUAL_QUANTITY,ACTUAL_UNIT_OF_MEASURE_ID,DEMAND_SOURCE
675,485,3,2024-08-05,290,1,Project
676,175,4,2023-04-18,379,1,Project
677,120,2,2024-03-28,351,1,MRO
678,441,1,2023-05-17,461,1,Stock
679,262,4,2023-12-01,136,1,Project
680,194,8,2023-10-07,170,1,MRO
681,190,2,2024-09-12,459,1,Project
682,52,2,2023-11-12,408,1,Production
683,361,3,2024-08-07,238,1,Stock
684,458,1,2023-07-04,357,1,Production
685,110,4,2024-06-02,112,1,Stock
686,366,2,2024-07-31,464,1,Stock
687,21,6,2024-11-21,442,1,MRO
688,102,4,2023-01-13,418,1,Project
689,407,4,2024-06-07,304,1,Stock
690,199,8,2023-06-07,487,1,Production
691,142,3,2023-07-26,351,1,Project
692,29,5,2023-02-08,151,1,Stock
693,207,3,2023-09-19,190,1,Stock
694,277,7,2023-07-03,489,1,Stock
695,406,5,2023-01-05,45,1,Project
696,483,7,2023-11-26,371,1,Project
697,181,8,2024-01-30,171,1,Stock
698,482,4,2023-05-29,294,1,Stock
699,137,2,2023-02-12,322,1,Project
700,458,3,2024-06-30,136,1,Production
701,393,1,2024-02-29,106,1,Production
702,384,3,2024-01-20,159,1,Project
703,227,1,2024-07-03,189,1,MRO
704,386,7,2023-01-16,153,1,Production
705,76,8,2023-07-26,68,1,Stock
706,81,7,2024-08-30,318,1,Production
707,318,3,2023-03-26,56,1,Production
708,310,2,2024-04-20,382,1,Production
709,350,4,2023-07-04,435,1,Production
710,427,4,2024-10-10,174,1,Production
711,272,4,2024-02-05,350,1,Stock
712,59,4,2023-05-02,139,1,Production
713,10,3,2023-06-13,101,1,Production
714,376,7,2024-10-03,355,1,Project
715,263,4,2023-06-29,198,1,Production
716,235,5,2024-04-28,149,1,MRO
717,68,4,2023-11-18,84,1,MRO
718,428,8,2023-12-25,201,1,MRO
719,336,4,2024-02-14,101,1,Production
720,402,5,2023-02-16,430,1,Production
721,481,1,2023-12-02,279,1,Stock
722,84,5,2023-05-22,389,1,Production
723,104,8,2023-12-28,320,1,Stock
724,178,4,2024-07-06,243,1,Stock
725,75,6,2023-12-19,410,1,MRO
726,256,6,2024-08-10,75,1,Stock
727,106,5,2023-10-08,153,1,Production
728,444,5,2024-11-13,319,1,Stock
729,370,6,2024-08-11,318,1,Production
730,484,1,2023-07-06,20,1,Stock
731,165,5,2023-04-27,134,1,Stock
732,480,5,2023-06-29,303,1,Stock
733,441,7,2023-05-14,380,1,Stock
734,475,6,2023-01-26,174,1,MRO
735,373,7,2024-08-21,490,1,Stock
736,472,1,2023-09-24,199,1,Stock
737,31,4,2024-09-21,218,1,MRO
738,141,5,2024-03-04,331,1,MRO
739,90,7,2023-03-14,300,1,MRO
740,194,7,2023-09-03,107,1,Project
741,28,8,2023-08-09,86,1,Production
742,67,3,2023-08-25,59,1,Production
743,456,4,2024-01-25,403,1,Stock
744,204,6,2024-08-10,397,1,MRO
745,384,7,2023-08-12,204,1,Stock
746,360,6,2024-10-03,433,1,Production
747,52,4,2024-08-28,431,1,Stock
748,259,3,2024-07-04,483,1,Production
749,82,7,2024-11-16,324,1,MRO
750,19,1,2024-05-23,167,1,Stock
751,277,5,2024-08-07,305,1,MRO
752,257,2,2024-01-08,179,1,Project
753,353,2,2023-05-06,425,1,Production
754,432,7,2023-11-05,124,1,Stock
755,31,2,2023-09-04,398,1,MRO
756,353,7,2024-09-28,410,1,MRO
757,86,2,2024-09-22,32,1,Production
758,179,3,2024-07-13,228,1,Project
759,331,2,2024-05-30,397,1,Production
760,363,8,2024-03-24,406,1,Production
761,388,1,2024-02-10,296,1,Production
762,420,1,2024-08-29,154,1,Project
763,330,6,2024-02-17,362,1,Stock
764,184,4,2023-12-16,160,1,Stock
765,5,1,2024-05-27,198,1,Stock
766,467,5,2023-07-16,496,1,Stock
767,430,6,2023-05-04,390,1,Stock
768,176,3,2024-03-21,399,1,Stock
769,66,3,2023-12-27,264,1,Project
770,215,8,2023-12-07,213,1,Production
771,447,8,2024-03-15,113,1,Production
772,58,1,2023-11-18,179,1,Production
773,424,2,2024-11-01,401,1,MRO
774,95,2,2024-06-06,427,1,MRO
775,261,7,2024-06-22,4,1,Project
776,367,5,2024-02-15,256,1,Production
777,456,5,2023-02-20,420,1,Project
778,479,7,2024-11-24,114,1,Production
779,372,1,2023-06-13,35,1,Production
780,456,7,2024-10-15,481,1,MRO
781,13,3,2023-01-14,2,1,Stock
782,439,3,2024-07-20,346,1,MRO
783,52,1,2024-05-27,297,1,MRO
784,357,6,2024-03-08,77,1,Project
785,496,4,2023-09-08,299,1,Project
786,151,1,2024-03-08,479,1,MRO
787,277,5,2023-07-07,430,1,Project
788,161,7,2023-03-11,186,1,Stock
789,215,3,2024-10-29,290,1,Stock
790,360,3,2023-12-04,188,1,Production
791,129,7,2024-02-09,273,1,Production
792,65,8,2023-01-10,222,1,MRO
793,399,8,2024-05-05,268,1,Project
794,215,4,2023-02-06,144,1,MRO
795,113,7,2024-11-03,9,1,MRO
796,264,7,2024-04-18,370,1,Project
797,422,3,2023-12-13,225,1,Production
798,206,8,2024-01-27,30,1,Stock
799,299,2,2023-07-27,332,1,MRO
800,372,8,2023-08-30,459,1,Production
801,203,6,2024-10-14,356,1,Production
802,152,2,2024-07-28,292,1,Stock
803,81,4,2024-09-07,340,1,Production
804,269,5,2024-09-10,235,1,Production
805,422,3,2023-09-05,27,1,Stock
806,55,2,2023-12-24,475,1,Project
807,63,1,2023-06-01,239,1,Stock
808,405,2,2024-11-18,341,1,Project
809,260,1,2023-10-16,467,1,MRO
810,72,2,2023-01-19,352,1,MRO
811,68,1,2023-11-22,262,1,MRO
812,245,1,2023-07-29,494,1,Project
813,216,5,2024-05-31,62,1,Stock
814,493,6,2023-09-16,1,1,Project
815,389,8,2023-07-22,198,1,MRO
816,292,5,2023-10-20,71,1,MRO
817,159,8,2023-03-02,299,1,Stock
818,152,5,2024-07-15,29,1,MRO
819,437,2,2024-02-28,360,1,Production
820,201,4,2024-04-12,63,1,Stock
821,67,3,2023-06-20,43,1,Project
822,101,6,2024-03-17,455,1,Production
823,172,8,2023-09-28,373,1,Production
824,184,5,2024-10-19,88,1,MRO
825,224,2,2024-06-13,240,1,MRO
826,398,8,2024-09-27,119,1,Stock
827,172,1,2023-01-14,225,1,MRO
828,320,5,2024-10-26,344,1,Project
829,321,2,2023-10-14,47,1,MRO
830,140,5,2023-02-18,203,1,MRO
831,295,7,2024-03-07,249,1,Project
832,257,2,2023-08-02,477,1,Stock
833,33,1,2024-05-29,276,1,Stock
834,441,3,2024-06-12,68,1,Project
835,392,6,2024-05-27,435,1,Stock
836,95,1,2023-11-13,36,1,Project
837,127,1,2024-08-21,26,1,Stock
838,484,5,2024-01-28,229,1,Production
839,170,5,2023-01-28,13,1,MRO
840,234,8,2024-08-24,68,1,Production
841,17,6,2023-08-02,427,1,Production
842,141,7,2023-02-05,97,1,Project
843,391,2,2023-04-17,106,1,Production
844,382,1,2023-11-05,342,1,Stock
845,158,7,2023-06-04,112,1,Stock
846,338,3,2024-06-13,265,1,Stock
847,393,8,2023-10-20,41,1,Project
848,99,2,2023-05-25,34,1,Stock
849,171,6,2023-10-07,76,1,Production
850,455,2,2023-11-22,122,1,MRO
851,197,2,2024-01-29,307,1,Project
852,153,5,2023-02-13,284,1,Project
853,451,4,2024-02-26,401,1,Stock
854,265,5,2024-08-21,44,1,Production
855,71,8,2023-07-03,278,1,Stock
856,438,4,2023-07-20,230,1,Project
857,41,5,2024-09-11,326,1,MRO
858,289,7,2023-05-15,453,1,Project
859,14,2,2023-02-09,452,1,Stock
860,287,3,2023-03-25,381,1,Project
861,421,8,2024-02-27,167,1,Project
862,389,1,2024-07-03,439,1,Production
863,192,7,2023-01-04,104,1,Production
864,490,3,2024-11-25,175,1,Stock
865,2,7,2024-11-12,489,1,Project
866,332,2,2024-04-18,25,1,Stock
867,326,5,2023-04-02,142,1,Stock
868,180,1,2024-02-06,288,1,Production
869,103,1,2024-08-22,154,1,Production
870,99,8,2023-04-18,474,1,Project
871,484,4,2024-01-13,67,1,MRO
872,46,7,2024-05-31,196,1,Project
873,65,7,2023-04-06,422,1,Stock
874,346,1,2024-02-26,369,1,Project
875,306,3,2023-09-25,143,1,Production
876,360,7,2023-09-18,192,1,MRO
877,136,3,2023-12-21,476,1,Stock
878,456,1,2024-04-09,319,1,Stock
879,481,6,2023-08-23,81,1,Production
880,348,8,2024-04-22,257,1,Production
881,460,8,2023-09-09,328,1,Production
882,183,8,2024-07-17,262,1,Stock
883,74,3,2024-04-21,329,1,Project
884,394,2,2023-12-17,2,1,Project
885,443,1,2023-12-25,71,1,Project
886,206,8,2023-01-21,385,1,Production
887,326,6,2023-04-06,66,1,Project
888,348,4,2023-12-08,352,1,Project
889,90,6,2023-03-07,100,1,Production
890,475,3,2024-09-12,135,1,Project
891,491,5,2023-12-28,494,1,Stock
892,399,2,2023-07-28,29,1,Production
893,116,8,2024-05-28,163,1,Production
894,498,3,2024-03-07,63,1,Production
895,112,8,2024-11-03,201,1,Stock
896,213,1,2023-05-10,240,1,MRO
897,200,5,2024-08-30,227,1,MRO
898,432,4,2023-01-12,448,1,Stock
899,485,5,2024-11-05,254,1,Production
900,176,6,2024-09-17,91,1,Project
901,326,2,2023-06-22,249,1,MRO
902,349,6,2024-01-23,132,1,Stock
903,424,4,2023-10-09,72,1,Production
904,11,3,2024-02-06,120,1,Stock
905,370,2,2023-10-24,385,1,MRO
906,194,7,2024-10-26,209,1,Project
907,227,4,2024-02-19,430,1,Project
908,133,5,2023-04-19,359,1,Stock
909,410,4,2023-08-20,309,1,Project
910,48,1,2024-09-27,19,1,MRO
911,14,5,2023-06-16,330,1,MRO
912,45,7,2023-05-06,443,1,Production
913,118,1,2024-01-30,385,1,Project
914,455,2,2023-05-11,149,1,Project
915,134,2,2024-06-22,257,1,Production
916,185,7,2023-11-20,5,1,Stock
917,196,7,2023-01-04,488,1,Project
918,249,7,2023-02-27,313,1,MRO
919,392,7,2023-06-08,376,1,Project
920,123,7,2024-04-03,151,1,Production
921,317,8,2023-08-28,268,1,Stock
922,434,1,2023-10-03,423,1,MRO
923,111,1,2024-04-26,109,1,Stock
924,205,5,2023-11-12,223,1,Stock
925,228,1,2024-01-27,4,1,Project
926,78,1,2023-02-14,494,1,Stock
927,11,5,2023-06-25,263,1,Project
928,40,7,2023-09-29,102,1,Project
929,466,2,2024-05-03,225,1,Project
930,67,1,2023-07-05,227,1,Stock
931,188,6,2024-06-01,97,1,Project
932,143,5,2023-08-16,341,1,MRO
933,410,4,2024-01-17,495,1,Project
934,184,3,2024-04-01,335,1,Project
935,126,1,2023-07-12,105,1,Stock
936,434,4,2024-05-07,381,1,Stock
937,311,2,2023-05-05,216,1,Project
938,74,2,2024-07-21,399,1,Project
939,145,6,2024-06-02,185,1,Project
940,193,7,2024-01-23,482,1,Stock
941,460,6,2024-01-03,261,1,Project
942,83,7,2024-08-12,216,1,Project
943,16,1,2023-01-12,490,1,Production
944,476,5,2023-06-29,249,1,Project
945,313,4,2024-01-11,47,1,Stock
946,422,3,2023-09-08,474,1,MRO
947,129,5,2024-12-01,223,1,Production
948,487,3,2024-02-13,314,1,MRO
949,127,1,2024-06-05,342,1,MRO
950,69,6,2024-11-06,412,1,Project
951,95,5,2024-07-12,449,1,Project
952,305,1,2023-11-19,372,1,Project
953,401,2,2024-03-23,442,1,MRO
954,487,2,2023-01-23,177,1,Project
955,465,3,2023-08-08,436,1,Production
956,403,7,2024-08-03,206,1,MRO
957,2,1,2023-03-01,213,1,MRO
958,296,1,2023-07-04,51,1,Production
959,223,2,2023-04-02,282,1,MRO
960,265,2,2024-02-09,180,1,Production
961,497,6,2023-02-14,246,1,Production
962,218,1,2024-06-26,74,1,Production
963,465,7,2024-03-06,4,1,Stock
964,437,2,2024-06-26,301,1,MRO
965,478,7,2024-03-30,16,1,MRO
966,202,3,2024-08-13,293,1,Stock
967,114,1,2024-07-05,97,1,Production
968,391,6,2024-01-20,32,1,Project
969,228,4,2023-06-28,109,1,Stock
970,384,8,2023-04-13,401,1,Production
971,403,7,2024-11-18,351,1,Production
972,6,1,2024-03-05,9,1,Production
973,116,4,2024-08-14,340,1,Stock
974,5,8,2023-09-20,477,1,Stock
975,282,3,2024-09-11,331,1,Project
976,83,8,2023-07-17,13,1,MRO
977,469,6,2023-06-02,113,1,MRO
978,363,3,2024-02-06,157,1,MRO
979,326,3,2023-08-18,432,1,Production
980,171,6,2024-07-20,327,1,MRO
981,243,4,2023-08-06,35,1,MRO
982,250,5,2023-03-02,98,1,Project
983,73,6,2024-02-16,135,1,Stock
984,171,2,2024-05-17,156,1,Project
985,411,5,2024-03-15,475,1,Stock
986,464,4,2024-03-21,74,1,MRO
987,357,5,2024-11-22,163,1,Production
988,55,7,2024-03-10,461,1,Stock
989,222,2,2023-11-19,122,1,Production
990,80,1,2023-05-07,423,1,Stock
991,197,5,2024-11-27,136,1,Stock
992,231,1,2023-09-05,117,1,Production
993,153,4,2023-08-23,492,1,Stock
994,265,6,2024-08-08,335,1,MRO
995,388,2,2024-08-13,370,1,MRO
996,422,1,2023-04-13,472,1,Stock
997,352,3,2024-02-14,290,1,Project
998,183,8,2023-11-01,233,1,Production
999,364,2,2023-05-09,172,1,Stock
1000,297,5,2024-01-04,34,1,Stock
1001,223,1,2024-11-05,363,1,MRO
1002,158,2,2023-04-11,118,1,Production
1003,243,8,2023-07-21,8,1,Stock
1004,470,7,2023-01-28,62,1,MRO
1005,358,7,2023-12-04,377,1,Stock
1006,138,5,2023-04-30,306,1,Project
1007,205,6,2024-09-12,415,1,Stock
1008,102,3,2023-06-01,474,1,MRO
1009,189,5,2024-04-28,48,1,Project
1010,350,1,2024-06-05,53,1,Project
1011,350,3,2023-06-09,77,1,MRO
1012,175,1,2023-11-30,235,1,Stock
1013,288,4,2023-10-30,285,1,MRO
1014,118,8,2023-09-29,434,1,Stock
1015,54,1,2023-01-13,218,1,MRO
1016,496,1,2024-09-24,257,1,Project
1017,372,5,2024-09-09,338,1,Stock
1018,106,8,2024-03-21,130,1,MRO
1019,460,5,2024-03-18,333,1,MRO
1020,436,3,2023-03-28,102,1,Project
1021,331,3,2024-11-03,366,1,Stock
1022,258,3,2024-07-09,76,1,Production
1023,84,5,2023-02-19,132,1,Production
1024,62,5,2023-03-02,170,1,Production
1025,228,7,2023-04-11,197,1,Project
1026,52,2,2024-05-25,234,1,Stock
1027,231,2,2023-03-24,472,1,Production
1028,87,2,2024-10-02,34,1,MRO
1029,436,2,2023-07-03,38,1,MRO
1030,98,6,2024-07-02,414,1,Project
1031,460,6,2023-03-03,76,1,Production
1032,358,4,2024-03-27,82,1,Production
1033,20,3,2024-06-07,385,1,Project
1034,381,7,2024-10-03,171,1,MRO
1035,395,7,2024-02-29,180,1,MRO
1036,493,5,2023-11-10,405,1,Project
1037,420,3,2024-08-02,150,1,MRO
1038,466,3,2024-05-17,264,1,Production
1039,384,3,2023-05-29,57,1,Project
1040,252,7,2024-06-22,449,1,Stock
1041,452,8,2024-02-16,469,1,Production
1042,318,7,2023-06-10,231,1,MRO
1043,72,8,2023-04-11,290,1,MRO
1044,255,5,2024-01-19,461,1,Stock
1045,102,6,2023-10-29,454,1,MRO
1046,330,6,2024-10-20,165,1,Project
1047,193,3,2024-08-28,312,1,MRO
1048,79,5,2024-12-01,8,1,Production
1049,377,1,2024-01-08,470,1,Production
1050,234,1,2024-10-28,219,1,MRO
1051,194,8,2023-02-12,43,1,MRO
1052,495,6,2023-06-17,13,1,Project
1053,313,4,2024-09-27,62,1,Project
1054,373,7,2023-04-15,67,1,Project
1055,107,4,2023-06-11,59,1,Project
1056,166,5,2024-11-30,134,1,MRO
1057,405,3,2023-09-30,210,1,MRO
1058,3,2,2024-06-12,163,1,Project
1059,94,5,2023-09-13,361,1,MRO
1060,433,2,2024-06-24,80,1,Project
1061,327,7,2023-05-19,268,1,Project
1062,213,1,2023-03-14,52,1,Production
1063,395,2,2023-09-04,76,1,MRO
1064,299,8,2024-01-10,397,1,MRO
1065,208,1,2023-11-15,273,1,Stock
1066,460,1,2023-03-10,269,1,Production
1067,497,3,2023-04-24,446,1,Stock
1068,164,4,2023-09-27,288,1,Stock
1069,63,4,2023-01-31,174,1,Project
1070,54,6,2024-01-20,324,1,Production
1071,485,7,2024-02-03,215,1,Production
1072,185,8,2024-06-10,247,1,MRO
1073,315,2,2023-04-08,53,1,Production
1074,455,4,2023-01-10,318,1,Production
1075,215,7,2023-12-06,82,1,Project
1076,427,5,2023-12-04,28,1,MRO
1077,243,7,2023-03-07,408,1,MRO
1078,70,8,2024-06-24,498,1,Production
1079,143,1,2023-04-15,167,1,MRO
1080,206,5,2024-01-03,362,1,Project
1081,390,1,2023-12-27,144,1,Project
1082,48,5,2024-07-17,298,1,Production
1083,25,7,2023-12-18,256,1,Project
1084,242,7,2024-09-05,376,1,Project
1085,464,1,2023-07-20,268,1,Stock
1086,467,7,2024-04-05,123,1,Stock
1087,417,5,2024-10-30,80,1,Stock
1088,437,5,2024-06-26,32,1,Project
1089,279,6,2024-06-08,296,1,Project
1090,396,2,2024-01-26,18,1,Project
1091,364,2,2024-07-22,35,1,MRO
1092,311,6,2023-10-22,258,1,Project
1093,452,5,2023-10-04,8,1,MRO
1094,18,5,2024-06-18,480,1,Stock
1095,209,2,2023-08-02,212,1,Production
1096,277,2,2024-05-27,447,1,Project
1097,230,5,2024-10-07,13,1,Stock
1098,340,7,2024-01-01,441,1,Stock
1099,364,3,2023-03-03,67,1,Stock
1100,110,1,2023-12-05,427,1,Production
1101,181,2,2024-09-09,365,1,Project
1102,82,6,2023-05-12,91,1,Stock
1103,366,4,2024-02-02,498,1,MRO
1104,336,7,2024-06-14,445,1,MRO
1105,186,5,2023-12-19,337,1,Stock
1106,70,8,2023-07-02,46,1,MRO
1107,304,7,2023-12-03,6,1,Project
1108,273,3,2024-08-09,365,1,Production
1109,173,5,2024-02-04,347,1,Production
1110,314,5,2023-05-24,148,1,MRO
1111,389,6,2024-02-18,438,1,Stock
1112,16,5,2024-08-29,194,1,Stock
1113,52,8,2023-10-04,432,1,Production
1114,40,1,2023-10-09,451,1,Stock
1115,397,6,2023-02-08,473,1,MRO
1116,442,3,2024-01-05,474,1,Stock
1117,484,4,2023-11-23,196,1,Stock
1118,137,1,2023-05-10,63,1,Production
1119,397,6,2023-07-29,209,1,MRO
1120,342,8,2023-05-15,236,1,Stock
1121,178,8,2024-02-05,170,1,Production
1122,18,5,2024-01-15,139,1,MRO
1123,429,7,2023-06-13,112,1,Production
1124,468,1,2023-01-11,63,1,Production
1125,441,7,2024-07-12,144,1,Production
1126,465,3,2024-02-11,430,1,MRO
1127,218,5,2023-12-09,74,1,Project
1128,394,4,2023-05-10,230,1,Production
1129,74,8,2024-02-19,424,1,Project
1130,452,1,2023-08-13,70,1,MRO
1131,217,5,2024-03-12,381,1,Stock
1132,432,5,2024-05-19,115,1,Project
1133,182,1,2023-11-19,363,1,Production
1134,291,3,2023-02-14,19,1,Production
1135,261,2,2023-11-15,358,1,MRO
1136,7,3,2024-03-18,346,1,Stock
1137,222,4,2024-06-17,114,1,Project
1138,450,7,2023-11-23,393,1,Project
1139,172,1,2024-10-06,275,1,Production
1140,449,2,2023-04-23,194,1,Stock
1141,267,8,2024-02-28,123,1,Production
1142,402,1,2023-12-31,352,1,MRO
1143,500,4,2023-04-25,249,1,MRO
1144,329,7,2024-11-13,369,1,Stock
1145,495,8,2024-06-07,123,1,MRO
1146,235,4,2024-01-17,366,1,Production
1147,228,8,2024-06-02,435,1,Stock
1148,107,3,2024-01-30,86,1,Project
1149,408,6,2023-01-05,14,1,Stock
1150,450,8,2024-10-13,277,1,MRO
1151,470,6,2023-05-27,227,1,Stock
1152,79,7,2024-08-28,47,1,MRO
1153,286,1,2023-06-09,28,1,MRO
1154,403,7,2023-10-25,400,1,Production
1155,131,8,2023-05-03,173,1,Project
1156,153,6,2024-03-25,282,1,Stock
1157,474,4,2023-12-31,448,1,MRO
1158,499,8,2024-04-25,134,1,MRO
1159,128,5,2024-04-12,406,1,MRO
1160,151,6,2023-07-18,275,1,Stock
1161,151,5,2023-04-16,485,1,Stock
1162,106,7,2023-09-08,195,1,Project
1163,439,2,2024-06-12,207,1,Production
1164,126,3,2023-05-12,356,1,Stock
1165,443,4,2024-03-22,66,1,Production
1166,418,5,2023-01-17,205,1,Stock
1167,50,5,2023-08-05,316,1,Production
1168,84,3,2023-04-16,176,1,Project
1169,389,6,2023-03-11,195,1,MRO
1170,355,2,2023-09-01,33,1,MRO
1171,278,2,2024-04-08,241,1,Stock
1172,324,6,2024-06-28,178,1,Stock
1173,72,8,2023-05-02,32,1,MRO
1174,105,1,2023-04-06,407,1,Stock
1175,486,5,2024-04-04,252,1,Production
1176,356,7,2024-02-15,169,1,MRO
1177,432,2,2024-11-19,342,1,Project
1178,156,7,2024-11-08,409,1,Project
1179,170,1,2023-09-15,112,1,Project
1180,351,4,2024-01-09,262,1,Production
1181,79,3,2023-12-05,463,1,Stock
1182,320,1,2024-10-07,19,1,Production
1183,206,6,2024-07-14,222,1,Production
1184,430,8,2023-08-04,376,1,MRO
1185,197,5,2024-02-17,49,1,Stock
1186,300,6,2024-06-07,275,1,Project
1187,63,8,2024-10-15,473,1,Project
1188,398,7,2023-07-12,28,1,Project
1189,79,2,2024-08-30,303,1,Production
1190,471,8,2023-01-25,301,1,Stock
1191,331,7,2023-09-11,25,1,MRO
1192,170,4,2023-03-31,377,1,MRO
1193,74,2,2024-08-24,434,1,Stock
1194,339,6,2023-05-08,453,1,Production
1195,137,3,2024-02-10,440,1,Production
1196,397,5,2024-03-04,180,1,Project
1197,476,2,2023-04-30,288,1,Stock
1198,58,1,2023-05-23,255,1,Production
1199,416,7,2024-02-25,359,1,Production
1200,131,4,2023-07-08,383,1,Stock
1201,44,8,2023-06-29,244,1,Stock
1202,36,6,2023-08-03,234,1,Stock
1203,87,7,2023-01-24,37,1,MRO
1204,407,1,2024-04-20,174,1,Project
1205,331,8,2023-01-29,220,1,Stock
1206,236,8,2024-08-31,330,1,MRO
1207,19,8,2023-09-06,123,1,MRO
1208,59,4,2023-02-05,146,1,MRO
1209,116,3,2023-09-26,364,1,Project
1210,226,6,2023-05-13,494,1,MRO
1211,425,6,2023-10-25,259,1,Stock
1212,272,2,2023-10-23,376,1,MRO
1213,219,4,2023-12-09,447,1,MRO
1214,332,7,2024-09-20,403,1,Project
1215,95,7,2024-08-19,53,1,Stock
1216,10,4,2023-12-06,246,1,Production
1217,77,7,2023-06-19,108,1,MRO
1218,454,2,2023-03-13,263,1,Stock
1219,171,7,2024-06-04,134,1,Project
1220,16,3,2023-11-21,257,1,Production
1221,439,2,2023-05-25,475,1,Project
1222,497,4,2023-09-16,266,1,Stock
1223,349,8,2024-03-28,306,1,Production
1224,169,7,2024-10-26,498,1,Project
1225,221,2,2023-10-28,78,1,MRO
1226,13,6,2024-02-29,129,1,MRO
1227,241,5,2023-11-24,320,1,Production
1228,357,8,2023-05-18,381,1,Project
1229,319,6,2023-09-23,262,1,Production
1230,140,3,2023-09-02,317,1,MRO
1231,445,5,2023-07-30,429,1,Project
1232,394,7,2023-09-30,351,1,Project
1233,19,2,2023-06-06,103,1,Production
1234,44,1,2024-09-30,148,1,Project
1235,268,5,2023-01-12,7,1,Project
1236,372,2,2024-07-12,179,1,Stock
1237,214,1,2024-08-31,380,1,Project
1238,89,1,2024-09-07,419,1,MRO
1239,464,7,2023-06-05,136,1,MRO
1240,208,1,2023-04-16,63,1,Stock
1241,393,6,2024-03-09,316,1,Project
1242,43,5,2024-05-31,127,1,Production
1243,116,5,2023-12-05,397,1,Production
1244,152,8,2024-04-29,463,1,Production
1245,240,4,2023-12-24,116,1,MRO
1246,316,2,2023-11-06,363,1,Stock
1247,29,2,2024-06-13,149,1,Project
1248,166,8,2023-12-01,311,1,Production
1249,46,4,2023-11-23,242,1,MRO
1250,300,7,2023-02-05,82,1,Stock
1251,462,4,2024-01-01,377,1,MRO
1252,448,4,2023-07-23,459,1,Project
1253,439,6,2024-10-15,306,1,MRO
1254,433,2,2023-02-04,48,1,MRO
1255,252,3,2024-08-15,139,1,Production
1256,346,3,2024-06-24,339,1,Stock
1257,176,4,2023-05-08,34,1,Stock
1258,345,1,2024-09-18,286,1,Production
1259,98,6,2024-06-04,475,1,Stock
1260,181,2,2024-01-14,240,1,Production
1261,152,5,2024-04-09,177,1,Project
1262,94,3,2024-02-13,56,1,Production
1263,180,7,2023-03-04,127,1,Production
1264,414,6,2023-09-06,107,1,Project
1265,299,4,2023-02-26,193,1,MRO
1266,227,5,2023-01-04,150,1,MRO
1267,410,6,2023-12-06,179,1,Stock
1268,390,2,2023-11-19,127,1,Project
1269,471,2,2023-02-16,428,1,Production
1270,309,4,2024-03-13,461,1,Stock
1271,160,5,2024-02-01,404,1,Project
1272,246,5,2023-04-02,384,1,Production
1273,385,4,2023-04-12,418,1,MRO
1274,379,8,2024-01-30,42,1,MRO
1275,54,4,2023-07-13,206,1,Project
1276,452,6,2024-11-14,111,1,Project
1277,362,7,2024-01-25,222,1,MRO
1278,121,5,2024-01-06,25,1,Project
1279,128,3,2023-11-26,70,1,MRO
1280,198,6,2023-08-01,470,1,Project
1281,233,8,2023-09-27,58,1,Production
1282,65,1,2024-08-29,473,1,MRO
1283,73,8,2023-06-02,136,1,Production
