EMISSION_SCOPED_ID,RECORD_DATE,SUPPLIER_ID,SCOPE_TYPE,EMISSION_QUANTITY_MT,EMISSION_SOURCE
447,2024-05-20,7,SCOPE_3,258.5534,Transportation
448,2024-06-19,7,SCOPE_1,8.1927,Direct combustion
449,2024-06-19,7,SCOPE_2,28.929,Purchased electricity
450,2024-06-19,7,SCOPE_3,67.9874,Transportation
451,2024-07-19,7,SCOPE_1,24.5828,Company vehicles
452,2024-07-19,7,SCOPE_2,45.1126,Purchased electricity
453,2024-07-19,7,SCOPE_3,212.6585,Supplier manufacturing
454,2024-08-18,7,SCOPE_1,8.5698,Direct combustion
455,2024-08-18,7,SCOPE_2,47.4387,Purchased cooling
456,2024-08-18,7,SCOPE_3,223.449,Supplier manufacturing
457,2024-09-17,7,SCOPE_1,10.6419,Company vehicles
458,2024-09-17,7,SCOPE_2,15.7712,Purchased electricity
459,2024-09-17,7,SCOPE_3,237.038,Supplier manufacturing
460,2024-10-17,7,SCOPE_1,20.6805,Company vehicles
461,2024-10-17,7,SCOPE_2,14.8403,Purchased steam
462,2024-10-17,7,SCOPE_3,58.1891,Supplier manufacturing
463,2024-11-16,7,SCOPE_1,26.2767,Fugitive emissions
464,2024-11-16,7,SCOPE_2,17.6527,Purchased steam
465,2024-11-16,7,SCOPE_3,125.3245,End-of-life
466,2024-12-16,7,SCOPE_1,15.8613,Fugitive emissions
467,2024-12-16,7,SCOPE_2,47.4996,Purchased steam
468,2024-12-16,7,SCOPE_3,87.2023,Transportation
469,2025-01-15,7,SCOPE_1,16.3586,Company vehicles
470,2025-01-15,7,SCOPE_2,41.4457,Purchased electricity
471,2025-01-15,7,SCOPE_3,190.3091,End-of-life
472,2025-02-14,7,SCOPE_1,16.2395,Fugitive emissions
473,2025-02-14,7,SCOPE_2,47.9235,Purchased cooling
474,2025-02-14,7,SCOPE_3,50.1234,Product use
475,2025-03-16,7,SCOPE_1,23.7449,Direct combustion
476,2025-03-16,7,SCOPE_2,37.4548,Purchased steam
477,2025-03-16,7,SCOPE_3,114.7737,Supplier manufacturing
478,2025-04-15,7,SCOPE_1,15.7399,Direct combustion
479,2025-04-15,7,SCOPE_2,33.8601,Purchased cooling
480,2025-04-15,7,SCOPE_3,289.5687,Product use
481,2025-05-15,7,SCOPE_1,13.363,Fugitive emissions
482,2025-05-15,7,SCOPE_2,25.8677,Purchased steam
483,2025-05-15,7,SCOPE_3,166.183,End-of-life
484,2025-06-14,7,SCOPE_1,7.3671,Company vehicles
485,2025-06-14,7,SCOPE_2,31.1787,Purchased cooling
486,2025-06-14,7,SCOPE_3,102.2873,Transportation
487,2025-07-14,7,SCOPE_1,5.5978,Company vehicles
488,2025-07-14,7,SCOPE_2,12.781,Purchased steam
489,2025-07-14,7,SCOPE_3,59.7084,Transportation
490,2025-08-13,7,SCOPE_1,12.1158,Fugitive emissions
491,2025-08-13,7,SCOPE_2,41.2175,Purchased cooling
492,2025-08-13,7,SCOPE_3,211.9081,Supplier manufacturing
493,2025-09-12,7,SCOPE_1,22.5194,Fugitive emissions
494,2025-09-12,7,SCOPE_2,18.105,Purchased steam
495,2025-09-12,7,SCOPE_3,64.1038,Supplier manufacturing
496,2025-10-12,7,SCOPE_1,21.3627,Fugitive emissions
497,2025-10-12,7,SCOPE_2,49.691,Purchased cooling
498,2025-10-12,7,SCOPE_3,96.1397,Transportation
499,2025-11-11,7,SCOPE_1,25.8127,Direct combustion
500,2025-11-11,7,SCOPE_2,42.0014,Purchased cooling
501,2025-11-11,7,SCOPE_3,116.3057,End-of-life
502,2025-12-11,7,SCOPE_1,22.724,Fugitive emissions
503,2025-12-11,7,SCOPE_2,15.5593,Purchased cooling
504,2025-12-11,7,SCOPE_3,156.8005,Transportation
505,2024-01-21,8,SCOPE_1,16.4481,Fugitive emissions
506,2024-01-21,8,SCOPE_2,43.419,Purchased steam
507,2024-01-21,8,SCOPE_3,284.5847,End-of-life
508,2024-02-20,8,SCOPE_1,27.1857,Company vehicles
509,2024-02-20,8,SCOPE_2,13.9552,Purchased steam
510,2024-02-20,8,SCOPE_3,78.8281,Transportation
511,2024-03-21,8,SCOPE_1,6.2868,Company vehicles
512,2024-03-21,8,SCOPE_2,14.0201,Purchased electricity
513,2024-03-21,8,SCOPE_3,298.3407,Product use
514,2024-04-20,8,SCOPE_1,20.3807,Fugitive emissions
515,2024-04-20,8,SCOPE_2,24.9035,Purchased steam
516,2024-04-20,8,SCOPE_3,116.7049,Product use
517,2024-05-20,8,SCOPE_1,12.3137,Fugitive emissions
518,2024-05-20,8,SCOPE_2,42.1017,Purchased electricity
519,2024-05-20,8,SCOPE_3,91.3451,Product use
520,2024-06-19,8,SCOPE_1,18.4042,Fugitive emissions
521,2024-06-19,8,SCOPE_2,20.3927,Purchased electricity
522,2024-06-19,8,SCOPE_3,169.1687,Product use
523,2024-07-19,8,SCOPE_1,19.5016,Company vehicles
524,2024-07-19,8,SCOPE_2,37.1458,Purchased electricity
525,2024-07-19,8,SCOPE_3,103.4717,Transportation
526,2024-08-18,8,SCOPE_1,19.6459,Fugitive emissions
527,2024-08-18,8,SCOPE_2,28.1468,Purchased electricity
528,2024-08-18,8,SCOPE_3,64.5977,End-of-life
529,2024-09-17,8,SCOPE_1,12.6451,Company vehicles
530,2024-09-17,8,SCOPE_2,28.2403,Purchased electricity
531,2024-09-17,8,SCOPE_3,219.0599,Transportation
532,2024-10-17,8,SCOPE_1,5.5112,Fugitive emissions
533,2024-10-17,8,SCOPE_2,15.3339,Purchased steam
534,2024-10-17,8,SCOPE_3,266.4425,Product use
535,2024-11-16,8,SCOPE_1,22.1281,Direct combustion
536,2024-11-16,8,SCOPE_2,29.9531,Purchased electricity
537,2024-11-16,8,SCOPE_3,276.2212,Transportation
538,2024-12-16,8,SCOPE_1,19.5223,Fugitive emissions
539,2024-12-16,8,SCOPE_2,16.801,Purchased steam
540,2024-12-16,8,SCOPE_3,172.059,End-of-life
541,2025-01-15,8,SCOPE_1,26.7462,Company vehicles
542,2025-01-15,8,SCOPE_2,38.7846,Purchased steam
543,2025-01-15,8,SCOPE_3,122.3589,Supplier manufacturing
544,2025-02-14,8,SCOPE_1,7.0334,Company vehicles
545,2025-02-14,8,SCOPE_2,47.8507,Purchased steam
546,2025-02-14,8,SCOPE_3,248.1686,Supplier manufacturing
547,2025-03-16,8,SCOPE_1,8.9688,Direct combustion
548,2025-03-16,8,SCOPE_2,27.6307,Purchased cooling
549,2025-03-16,8,SCOPE_3,64.5755,Product use
550,2025-04-15,8,SCOPE_1,13.4374,Fugitive emissions
551,2025-04-15,8,SCOPE_2,16.6407,Purchased steam
552,2025-04-15,8,SCOPE_3,210.0243,Supplier manufacturing
553,2025-05-15,8,SCOPE_1,9.5564,Fugitive emissions
554,2025-05-15,8,SCOPE_2,48.8028,Purchased steam
555,2025-05-15,8,SCOPE_3,188.9099,Supplier manufacturing
556,2025-06-14,8,SCOPE_1,29.8047,Fugitive emissions
557,2025-06-14,8,SCOPE_2,22.7713,Purchased cooling
558,2025-06-14,8,SCOPE_3,135.9306,Supplier manufacturing
559,2025-07-14,8,SCOPE_1,21.8448,Company vehicles
560,2025-07-14,8,SCOPE_2,46.6648,Purchased cooling
561,2025-07-14,8,SCOPE_3,265.8214,Product use
562,2025-08-13,8,SCOPE_1,23.9166,Direct combustion
563,2025-08-13,8,SCOPE_2,12.3641,Purchased cooling
564,2025-08-13,8,SCOPE_3,296.6725,Transportation
565,2025-09-12,8,SCOPE_1,5.0352,Company vehicles
566,2025-09-12,8,SCOPE_2,25.2764,Purchased cooling
567,2025-09-12,8,SCOPE_3,222.022,Transportation
568,2025-10-12,8,SCOPE_1,9.6734,Direct combustion
569,2025-10-12,8,SCOPE_2,44.7632,Purchased steam
570,2025-10-12,8,SCOPE_3,267.5499,Product use
571,2025-11-11,8,SCOPE_1,19.2043,Fugitive emissions
572,2025-11-11,8,SCOPE_2,43.2288,Purchased steam
573,2025-11-11,8,SCOPE_3,63.2265,End-of-life
574,2025-12-11,8,SCOPE_1,15.4466,Company vehicles
575,2025-12-11,8,SCOPE_2,16.2199,Purchased electricity
576,2025-12-11,8,SCOPE_3,190.2811,End-of-life
577,2024-01-21,9,SCOPE_1,12.2036,Company vehicles
578,2024-01-21,9,SCOPE_2,26.11,Purchased cooling
579,2024-01-21,9,SCOPE_3,116.1707,End-of-life
580,2024-02-20,9,SCOPE_1,14.0859,Company vehicles
581,2024-02-20,9,SCOPE_2,28.6722,Purchased cooling
582,2024-02-20,9,SCOPE_3,299.6234,End-of-life
583,2024-03-21,9,SCOPE_1,5.0648,Fugitive emissions
584,2024-03-21,9,SCOPE_2,10.0564,Purchased electricity
585,2024-03-21,9,SCOPE_3,152.9111,Product use
586,2024-04-20,9,SCOPE_1,22.6634,Company vehicles
587,2024-04-20,9,SCOPE_2,46.5688,Purchased electricity
588,2024-04-20,9,SCOPE_3,239.7299,Product use
589,2024-05-20,9,SCOPE_1,5.514,Company vehicles
590,2024-05-20,9,SCOPE_2,28.2164,Purchased steam
591,2024-05-20,9,SCOPE_3,273.5026,End-of-life
592,2024-06-19,9,SCOPE_1,27.8838,Direct combustion
593,2024-06-19,9,SCOPE_2,29.1696,Purchased cooling
594,2024-06-19,9,SCOPE_3,73.9404,End-of-life
595,2024-07-19,9,SCOPE_1,13.0215,Fugitive emissions
596,2024-07-19,9,SCOPE_2,29.9153,Purchased steam
597,2024-07-19,9,SCOPE_3,268.1839,Transportation
598,2024-08-18,9,SCOPE_1,10.9361,Company vehicles
599,2024-08-18,9,SCOPE_2,17.2134,Purchased steam
600,2024-08-18,9,SCOPE_3,105.5025,End-of-life
601,2024-09-17,9,SCOPE_1,22.814,Company vehicles
602,2024-09-17,9,SCOPE_2,42.2804,Purchased cooling
603,2024-09-17,9,SCOPE_3,196.697,End-of-life
604,2024-10-17,9,SCOPE_1,13.9733,Direct combustion
605,2024-10-17,9,SCOPE_2,29.501,Purchased steam
606,2024-10-17,9,SCOPE_3,88.2827,Transportation
607,2024-11-16,9,SCOPE_1,13.0522,Direct combustion
608,2024-11-16,9,SCOPE_2,15.3623,Purchased cooling
609,2024-11-16,9,SCOPE_3,198.8976,Product use
610,2024-12-16,9,SCOPE_1,21.375,Direct combustion
611,2024-12-16,9,SCOPE_2,22.0799,Purchased electricity
612,2024-12-16,9,SCOPE_3,251.7186,End-of-life
613,2025-01-15,9,SCOPE_1,9.8222,Company vehicles
614,2025-01-15,9,SCOPE_2,45.472,Purchased electricity
615,2025-01-15,9,SCOPE_3,110.0018,Supplier manufacturing
616,2025-02-14,9,SCOPE_1,23.2392,Company vehicles
617,2025-02-14,9,SCOPE_2,32.9106,Purchased electricity
618,2025-02-14,9,SCOPE_3,184.6724,Transportation
619,2025-03-16,9,SCOPE_1,6.6999,Company vehicles
620,2025-03-16,9,SCOPE_2,47.3914,Purchased electricity
621,2025-03-16,9,SCOPE_3,216.4726,Transportation
622,2025-04-15,9,SCOPE_1,18.5885,Direct combustion
623,2025-04-15,9,SCOPE_2,13.3027,Purchased electricity
624,2025-04-15,9,SCOPE_3,285.0953,Transportation
625,2025-05-15,9,SCOPE_1,10.8343,Fugitive emissions
626,2025-05-15,9,SCOPE_2,43.6576,Purchased steam
627,2025-05-15,9,SCOPE_3,210.1225,Transportation
628,2025-06-14,9,SCOPE_1,15.7696,Company vehicles
629,2025-06-14,9,SCOPE_2,33.5366,Purchased electricity
630,2025-06-14,9,SCOPE_3,146.1224,Product use
631,2025-07-14,9,SCOPE_1,27.0033,Fugitive emissions
632,2025-07-14,9,SCOPE_2,14.7674,Purchased electricity
633,2025-07-14,9,SCOPE_3,72.5626,Product use
634,2025-08-13,9,SCOPE_1,6.8968,Fugitive emissions
635,2025-08-13,9,SCOPE_2,46.3758,Purchased cooling
636,2025-08-13,9,SCOPE_3,91.6592,Product use
637,2025-09-12,9,SCOPE_1,9.0019,Direct combustion
638,2025-09-12,9,SCOPE_2,18.3879,Purchased steam
639,2025-09-12,9,SCOPE_3,274.1838,Transportation
640,2025-10-12,9,SCOPE_1,18.2348,Company vehicles
641,2025-10-12,9,SCOPE_2,13.1591,Purchased steam
642,2025-10-12,9,SCOPE_3,51.0931,Supplier manufacturing
643,2025-11-11,9,SCOPE_1,15.5214,Direct combustion
644,2025-11-11,9,SCOPE_2,40.0587,Purchased steam
645,2025-11-11,9,SCOPE_3,78.8415,Product use
646,2025-12-11,9,SCOPE_1,15.4664,Company vehicles
647,2025-12-11,9,SCOPE_2,30.13,Purchased cooling
648,2025-12-11,9,SCOPE_3,261.3225,Product use
649,2024-01-21,10,SCOPE_1,9.2611,Fugitive emissions
650,2024-01-21,10,SCOPE_2,43.9717,Purchased cooling
651,2024-01-21,10,SCOPE_3,62.5755,End-of-life
652,2024-02-20,10,SCOPE_1,6.8528,Company vehicles
653,2024-02-20,10,SCOPE_2,49.5491,Purchased electricity
654,2024-02-20,10,SCOPE_3,247.6727,Transportation
655,2024-03-21,10,SCOPE_1,19.5028,Fugitive emissions
656,2024-03-21,10,SCOPE_2,28.5688,Purchased electricity
657,2024-03-21,10,SCOPE_3,96.4176,End-of-life
658,2024-04-20,10,SCOPE_1,20.627,Company vehicles
659,2024-04-20,10,SCOPE_2,31.1923,Purchased electricity
660,2024-04-20,10,SCOPE_3,150.0529,Supplier manufacturing
661,2024-05-20,10,SCOPE_1,18.0031,Fugitive emissions
662,2024-05-20,10,SCOPE_2,31.0176,Purchased cooling
663,2024-05-20,10,SCOPE_3,192.8177,Transportation
664,2024-06-19,10,SCOPE_1,10.4621,Company vehicles
665,2024-06-19,10,SCOPE_2,42.3011,Purchased electricity
666,2024-06-19,10,SCOPE_3,76.9154,Supplier manufacturing
667,2024-07-19,10,SCOPE_1,5.1616,Fugitive emissions
668,2024-07-19,10,SCOPE_2,26.6194,Purchased electricity
669,2024-07-19,10,SCOPE_3,134.495,Supplier manufacturing
670,2024-08-18,10,SCOPE_1,26.2965,Company vehicles
671,2024-08-18,10,SCOPE_2,20.6408,Purchased cooling
672,2024-08-18,10,SCOPE_3,162.4002,Supplier manufacturing
673,2024-09-17,10,SCOPE_1,23.598,Company vehicles
674,2024-09-17,10,SCOPE_2,38.2327,Purchased electricity
675,2024-09-17,10,SCOPE_3,156.0437,Supplier manufacturing
676,2024-10-17,10,SCOPE_1,9.7986,Company vehicles
677,2024-10-17,10,SCOPE_2,24.2565,Purchased cooling
678,2024-10-17,10,SCOPE_3,287.0941,End-of-life
679,2024-11-16,10,SCOPE_1,15.5808,Direct combustion
680,2024-11-16,10,SCOPE_2,14.7047,Purchased steam
681,2024-11-16,10,SCOPE_3,261.8958,Transportation
682,2024-12-16,10,SCOPE_1,10.5581,Direct combustion
683,2024-12-16,10,SCOPE_2,31.2976,Purchased steam
684,2024-12-16,10,SCOPE_3,85.2008,Supplier manufacturing
685,2025-01-15,10,SCOPE_1,12.8503,Fugitive emissions
686,2025-01-15,10,SCOPE_2,35.6392,Purchased cooling
687,2025-01-15,10,SCOPE_3,98.9744,Product use
688,2025-02-14,10,SCOPE_1,28.9243,Fugitive emissions
689,2025-02-14,10,SCOPE_2,41.4616,Purchased steam
690,2025-02-14,10,SCOPE_3,175.1919,End-of-life
691,2025-03-16,10,SCOPE_1,16.4684,Company vehicles
692,2025-03-16,10,SCOPE_2,31.7836,Purchased cooling
693,2025-03-16,10,SCOPE_3,165.0781,Product use
694,2025-04-15,10,SCOPE_1,16.5018,Fugitive emissions
695,2025-04-15,10,SCOPE_2,42.468,Purchased cooling
696,2025-04-15,10,SCOPE_3,173.2835,Transportation
697,2025-05-15,10,SCOPE_1,16.9282,Fugitive emissions
698,2025-05-15,10,SCOPE_2,45.0427,Purchased electricity
699,2025-05-15,10,SCOPE_3,160.0089,Transportation
700,2025-06-14,10,SCOPE_1,13.3113,Company vehicles
701,2025-06-14,10,SCOPE_2,17.1673,Purchased cooling
702,2025-06-14,10,SCOPE_3,101.5587,Product use
703,2025-07-14,10,SCOPE_1,10.4903,Direct combustion
704,2025-07-14,10,SCOPE_2,21.6173,Purchased electricity
705,2025-07-14,10,SCOPE_3,64.0772,Product use
706,2025-08-13,10,SCOPE_1,27.6285,Fugitive emissions
707,2025-08-13,10,SCOPE_2,14.9681,Purchased electricity
708,2025-08-13,10,SCOPE_3,200.6661,Transportation
709,2025-09-12,10,SCOPE_1,12.4819,Fugitive emissions
710,2025-09-12,10,SCOPE_2,48.8882,Purchased steam
711,2025-09-12,10,SCOPE_3,89.8303,Product use
712,2025-10-12,10,SCOPE_1,6.6665,Direct combustion
713,2025-10-12,10,SCOPE_2,25.9019,Purchased cooling
714,2025-10-12,10,SCOPE_3,65.8043,Transportation
715,2025-11-11,10,SCOPE_1,14.7674,Company vehicles
716,2025-11-11,10,SCOPE_2,43.7178,Purchased steam
717,2025-11-11,10,SCOPE_3,179.0653,End-of-life
718,2025-12-11,10,SCOPE_1,13.4479,Company vehicles
719,2025-12-11,10,SCOPE_2,33.3972,Purchased steam
720,2025-12-11,10,SCOPE_3,214.2299,Supplier manufacturing
721,2024-01-21,11,SCOPE_1,10.4834,Company vehicles
722,2024-01-21,11,SCOPE_2,35.2653,Purchased electricity
723,2024-01-21,11,SCOPE_3,172.0571,Product use
724,2024-02-20,11,SCOPE_1,5.5674,Company vehicles
725,2024-02-20,11,SCOPE_2,29.747,Purchased electricity
726,2024-02-20,11,SCOPE_3,232.8285,End-of-life
727,2024-03-21,11,SCOPE_1,9.6114,Fugitive emissions
728,2024-03-21,11,SCOPE_2,17.8424,Purchased steam
729,2024-03-21,11,SCOPE_3,108.9675,Transportation
730,2024-04-20,11,SCOPE_1,6.3732,Company vehicles
731,2024-04-20,11,SCOPE_2,22.276,Purchased steam
732,2024-04-20,11,SCOPE_3,91.6311,Product use
733,2024-05-20,11,SCOPE_1,20.7465,Direct combustion
734,2024-05-20,11,SCOPE_2,22.6939,Purchased cooling
735,2024-05-20,11,SCOPE_3,230.3592,Product use
736,2024-06-19,11,SCOPE_1,29.0372,Fugitive emissions
737,2024-06-19,11,SCOPE_2,28.0664,Purchased cooling
738,2024-06-19,11,SCOPE_3,199.1324,Transportation
739,2024-07-19,11,SCOPE_1,11.7205,Fugitive emissions
740,2024-07-19,11,SCOPE_2,17.6504,Purchased electricity
741,2024-07-19,11,SCOPE_3,269.9254,Transportation
742,2024-08-18,11,SCOPE_1,9.9483,Company vehicles
743,2024-08-18,11,SCOPE_2,27.1094,Purchased cooling
744,2024-08-18,11,SCOPE_3,126.6269,Supplier manufacturing
745,2024-09-17,11,SCOPE_1,12.0653,Company vehicles
746,2024-09-17,11,SCOPE_2,16.1962,Purchased cooling
747,2024-09-17,11,SCOPE_3,125.7072,End-of-life
748,2024-10-17,11,SCOPE_1,14.383,Direct combustion
749,2024-10-17,11,SCOPE_2,36.1689,Purchased electricity
750,2024-10-17,11,SCOPE_3,130.7726,Product use
751,2024-11-16,11,SCOPE_1,17.8167,Fugitive emissions
752,2024-11-16,11,SCOPE_2,21.7773,Purchased cooling
753,2024-11-16,11,SCOPE_3,227.8979,Supplier manufacturing
754,2024-12-16,11,SCOPE_1,6.0883,Company vehicles
755,2024-12-16,11,SCOPE_2,40.9392,Purchased cooling
756,2024-12-16,11,SCOPE_3,286.6933,End-of-life
757,2025-01-15,11,SCOPE_1,11.2158,Company vehicles
758,2025-01-15,11,SCOPE_2,26.15,Purchased steam
759,2025-01-15,11,SCOPE_3,289.2272,Supplier manufacturing
760,2025-02-14,11,SCOPE_1,19.9614,Company vehicles
761,2025-02-14,11,SCOPE_2,41.7251,Purchased steam
762,2025-02-14,11,SCOPE_3,114.8279,Supplier manufacturing
763,2025-03-16,11,SCOPE_1,26.218,Company vehicles
764,2025-03-16,11,SCOPE_2,33.698,Purchased cooling
765,2025-03-16,11,SCOPE_3,86.4923,Supplier manufacturing
766,2025-04-15,11,SCOPE_1,9.1454,Fugitive emissions
767,2025-04-15,11,SCOPE_2,25.3788,Purchased electricity
768,2025-04-15,11,SCOPE_3,200.1102,Supplier manufacturing
769,2025-05-15,11,SCOPE_1,23.3679,Direct combustion
770,2025-05-15,11,SCOPE_2,17.8598,Purchased steam
771,2025-05-15,11,SCOPE_3,113.9592,Transportation
772,2025-06-14,11,SCOPE_1,20.4813,Fugitive emissions
773,2025-06-14,11,SCOPE_2,37.3984,Purchased electricity
774,2025-06-14,11,SCOPE_3,124.5979,Transportation
775,2025-07-14,11,SCOPE_1,17.7586,Fugitive emissions
776,2025-07-14,11,SCOPE_2,41.6194,Purchased cooling
777,2025-07-14,11,SCOPE_3,234.8211,Supplier manufacturing
778,2025-08-13,11,SCOPE_1,27.9113,Company vehicles
779,2025-08-13,11,SCOPE_2,48.7974,Purchased cooling
780,2025-08-13,11,SCOPE_3,296.0629,Transportation
781,2025-09-12,11,SCOPE_1,5.4802,Direct combustion
782,2025-09-12,11,SCOPE_2,37.6367,Purchased cooling
783,2025-09-12,11,SCOPE_3,122.8812,Supplier manufacturing
784,2025-10-12,11,SCOPE_1,7.6759,Direct combustion
785,2025-10-12,11,SCOPE_2,12.7864,Purchased steam
786,2025-10-12,11,SCOPE_3,134.2542,End-of-life
787,2025-11-11,11,SCOPE_1,22.4007,Direct combustion
788,2025-11-11,11,SCOPE_2,10.0862,Purchased electricity
789,2025-11-11,11,SCOPE_3,117.8058,Supplier manufacturing
790,2025-12-11,11,SCOPE_1,14.8794,Company vehicles
791,2025-12-11,11,SCOPE_2,30.1905,Purchased cooling
792,2025-12-11,11,SCOPE_3,203.2635,Product use
793,2024-01-21,12,SCOPE_1,8.9874,Direct combustion
794,2024-01-21,12,SCOPE_2,40.385,Purchased electricity
795,2024-01-21,12,SCOPE_3,137.0764,End-of-life
796,2024-02-20,12,SCOPE_1,27.3696,Direct combustion
797,2024-02-20,12,SCOPE_2,34.2183,Purchased electricity
798,2024-02-20,12,SCOPE_3,294.452,Supplier manufacturing
799,2024-03-21,12,SCOPE_1,12.8064,Company vehicles
800,2024-03-21,12,SCOPE_2,21.3491,Purchased steam
801,2024-03-21,12,SCOPE_3,166.3961,End-of-life
802,2024-04-20,12,SCOPE_1,24.5581,Company vehicles
803,2024-04-20,12,SCOPE_2,33.4394,Purchased steam
804,2024-04-20,12,SCOPE_3,231.0829,End-of-life
805,2024-05-20,12,SCOPE_1,9.4841,Fugitive emissions
806,2024-05-20,12,SCOPE_2,46.6724,Purchased steam
807,2024-05-20,12,SCOPE_3,137.6469,Transportation
808,2024-06-19,12,SCOPE_1,24.1035,Fugitive emissions
809,2024-06-19,12,SCOPE_2,12.4171,Purchased steam
810,2024-06-19,12,SCOPE_3,155.2034,End-of-life
811,2024-07-19,12,SCOPE_1,20.926,Company vehicles
812,2024-07-19,12,SCOPE_2,23.414,Purchased cooling
813,2024-07-19,12,SCOPE_3,122.4005,Product use
814,2024-08-18,12,SCOPE_1,19.4194,Direct combustion
815,2024-08-18,12,SCOPE_2,32.658,Purchased cooling
816,2024-08-18,12,SCOPE_3,264.6312,End-of-life
817,2024-09-17,12,SCOPE_1,20.1311,Fugitive emissions
818,2024-09-17,12,SCOPE_2,47.9733,Purchased electricity
819,2024-09-17,12,SCOPE_3,68.8141,Product use
820,2024-10-17,12,SCOPE_1,12.3034,Fugitive emissions
821,2024-10-17,12,SCOPE_2,35.1211,Purchased cooling
822,2024-10-17,12,SCOPE_3,89.2786,Transportation
823,2024-11-16,12,SCOPE_1,20.724,Direct combustion
824,2024-11-16,12,SCOPE_2,18.2671,Purchased cooling
825,2024-11-16,12,SCOPE_3,176.9365,Transportation
826,2024-12-16,12,SCOPE_1,21.2684,Company vehicles
827,2024-12-16,12,SCOPE_2,21.135,Purchased electricity
828,2024-12-16,12,SCOPE_3,60.5392,Transportation
829,2025-01-15,12,SCOPE_1,16.6331,Company vehicles
830,2025-01-15,12,SCOPE_2,10.6465,Purchased steam
831,2025-01-15,12,SCOPE_3,247.7376,Transportation
832,2025-02-14,12,SCOPE_1,27.7324,Company vehicles
833,2025-02-14,12,SCOPE_2,28.9955,Purchased steam
834,2025-02-14,12,SCOPE_3,257.9077,Product use
835,2025-03-16,12,SCOPE_1,18.1174,Direct combustion
836,2025-03-16,12,SCOPE_2,40.7788,Purchased electricity
837,2025-03-16,12,SCOPE_3,140.9621,End-of-life
838,2025-04-15,12,SCOPE_1,24.9151,Direct combustion
839,2025-04-15,12,SCOPE_2,33.2698,Purchased cooling
840,2025-04-15,12,SCOPE_3,206.6268,End-of-life
841,2025-05-15,12,SCOPE_1,10.5309,Company vehicles
842,2025-05-15,12,SCOPE_2,10.0971,Purchased steam
843,2025-05-15,12,SCOPE_3,223.9898,End-of-life
844,2025-06-14,12,SCOPE_1,19.8075,Company vehicles
845,2025-06-14,12,SCOPE_2,31.4369,Purchased steam
846,2025-06-14,12,SCOPE_3,68.2931,End-of-life
847,2025-07-14,12,SCOPE_1,8.014,Company vehicles
848,2025-07-14,12,SCOPE_2,25.0764,Purchased steam
849,2025-07-14,12,SCOPE_3,254.3434,End-of-life
850,2025-08-13,12,SCOPE_1,13.4164,Fugitive emissions
851,2025-08-13,12,SCOPE_2,40.3516,Purchased steam
852,2025-08-13,12,SCOPE_3,112.4301,Supplier manufacturing
853,2025-09-12,12,SCOPE_1,20.1597,Direct combustion
854,2025-09-12,12,SCOPE_2,16.4981,Purchased cooling
855,2025-09-12,12,SCOPE_3,58.8968,Transportation
856,2025-10-12,12,SCOPE_1,19.862,Fugitive emissions
857,2025-10-12,12,SCOPE_2,16.0346,Purchased electricity
858,2025-10-12,12,SCOPE_3,60.4686,Transportation
859,2025-11-11,12,SCOPE_1,10.964,Direct combustion
860,2025-11-11,12,SCOPE_2,34.0237,Purchased steam
861,2025-11-11,12,SCOPE_3,105.0553,End-of-life
862,2025-12-11,12,SCOPE_1,13.5373,Fugitive emissions
863,2025-12-11,12,SCOPE_2,49.7404,Purchased electricity
864,2025-12-11,12,SCOPE_3,271.2067,Transportation
865,2024-01-21,13,SCOPE_1,24.3529,Company vehicles
866,2024-01-21,13,SCOPE_2,36.4857,Purchased cooling
867,2024-01-21,13,SCOPE_3,270.7083,Product use
868,2024-02-20,13,SCOPE_1,15.9836,Fugitive emissions
869,2024-02-20,13,SCOPE_2,17.1298,Purchased steam
870,2024-02-20,13,SCOPE_3,50.4114,Product use
871,2024-03-21,13,SCOPE_1,11.2449,Fugitive emissions
872,2024-03-21,13,SCOPE_2,15.4788,Purchased cooling
