PURCHASE_ORDER_LINE_ID,PURCHASE_ORDER_ID,LINE_NUMBER,PURCHASE_REQUISITION_LINE_ID,PRODUCT_ID,ITEM_DESCRIPTION,SUPPLIER_PART_NUMBER,ORDERED_QUANTITY,ORDERED_UNIT_OF_MEASURE_ID,UNIT_PRICE,EXTENDED_PRICE,NEED_BY_DATE,PROMISED_DELIVERY_DATE,LINE_STATUS,RECEIVED_QUANTITY,INVOICED_QUANTITY,TAX_CODE,TAX_AMOUNT,GENERAL_LEDGER_ACCOUNT_CODE
176,42,5,,101,Product 101,SUP-PART-101,33,1,427.11,14094.63,2024-09-22,2024-09-25,OPEN,33,33,TAX1,1127.57,5000-00
177,42,6,,252,Product 252,SUP-PART-252,335,1,3019.83,1011643.05,2024-09-30,2024-09-23,CLOSED,335,335,TAX1,80931.44,5000-00
178,43,1,,373,Product 373,SUP-PART-373,919,1,2226.66,2046300.54,2024-03-02,2024-03-07,CANCELLED,919,919,TAX1,163704.04,5000-00
179,43,2,,497,Product 497,SUP-PART-497,929,1,2124.92,1974050.68,2024-03-02,2024-02-26,OPEN,0,929,TAX1,157924.05,5000-00
180,43,3,,445,Product 445,SUP-PART-445,547,1,4933.33,2698531.51,2024-01-17,2024-01-24,CANCELLED,0,547,TAX1,215882.52,5000-00
181,43,4,,469,Product 469,SUP-PART-469,289,1,2078.42,600663.38,2024-03-20,2024-03-20,RECEIVED,0,289,TAX1,48053.07,5000-00
182,43,5,,149,Product 149,SUP-PART-149,577,1,2458.02,1418277.54,2024-02-16,2024-02-22,CLOSED,577,577,TAX1,113462.2,5000-00
183,44,1,,92,Product 92,SUP-PART-92,513,1,4534.9,2326403.7,2024-11-27,2024-11-20,OPEN,513,513,TAX1,186112.3,5000-00
184,44,2,,497,Product 497,SUP-PART-497,78,1,2998.47,233880.66,2024-12-12,2024-12-14,CANCELLED,78,78,TAX1,18710.45,5000-00
185,44,3,,322,Product 322,SUP-PART-322,712,1,2385.44,1698433.28,2024-11-11,2024-11-09,OPEN,712,0,TAX1,135874.66,5000-00
186,44,4,,30,Product 30,SUP-PART-30,159,1,1605.21,255228.39,2024-11-13,2024-11-11,RECEIVED,0,159,TAX1,20418.27,5000-00
187,44,5,,326,Product 326,SUP-PART-326,943,1,4776.23,4503984.89,2024-11-02,2024-10-30,CLOSED,943,943,TAX1,360318.79,5000-00
188,44,6,,264,Product 264,SUP-PART-264,208,1,3834.55,797586.4,2024-11-19,2024-11-24,OPEN,208,0,TAX1,63806.91,5000-00
189,44,7,,166,Product 166,SUP-PART-166,903,1,1587.89,1433864.67,2024-12-04,2024-12-01,CLOSED,0,903,TAX1,114709.17,5000-00
190,44,8,,422,Product 422,SUP-PART-422,157,1,74.36,11674.52,2025-01-01,2024-12-29,CLOSED,157,157,TAX1,933.96,5000-00
191,45,1,,60,Product 60,SUP-PART-60,848,1,664.85,563792.8,2024-08-11,2024-08-11,CLOSED,848,848,TAX1,45103.42,5000-00
192,45,2,,419,Product 419,SUP-PART-419,462,1,4449.73,2055775.26,2024-10-24,2024-10-25,CLOSED,0,462,TAX1,164462.02,5000-00
193,46,1,,218,Product 218,SUP-PART-218,717,1,3817.49,2737140.33,2023-12-09,2023-12-03,OPEN,717,717,TAX1,218971.23,5000-00
194,46,2,,22,Product 22,SUP-PART-22,211,1,548.01,115630.11,2024-01-29,2024-01-31,OPEN,211,211,TAX1,9250.41,5000-00
195,46,3,,23,Product 23,SUP-PART-23,77,1,1515.21,116671.17,2023-11-26,2023-12-01,OPEN,77,77,TAX1,9333.69,5000-00
196,47,1,,83,Product 83,SUP-PART-83,885,1,2508.17,2219730.45,2023-07-13,2023-07-14,OPEN,0,885,TAX1,177578.44,5000-00
197,47,2,,8,Product 8,SUP-PART-8,551,1,1092.82,602143.82,2023-07-07,2023-07-04,RECEIVED,551,551,TAX1,48171.51,5000-00
198,47,3,,499,Product 499,SUP-PART-499,752,1,502.44,377834.88,2023-07-10,2023-07-17,CANCELLED,752,752,TAX1,30226.79,5000-00
199,47,4,,226,Product 226,SUP-PART-226,699,1,4789.16,3347622.84,2023-07-06,2023-07-12,CLOSED,699,699,TAX1,267809.83,5000-00
200,47,5,,264,Product 264,SUP-PART-264,243,1,2043.81,496645.83,2023-07-23,2023-07-17,CANCELLED,0,0,TAX1,39731.67,5000-00
201,48,1,,308,Product 308,SUP-PART-308,763,1,1566.91,1195552.33,2024-07-29,2024-07-25,CANCELLED,763,763,TAX1,95644.19,5000-00
202,48,2,,97,Product 97,SUP-PART-97,887,1,357.35,316969.45,2024-08-02,2024-08-05,CLOSED,0,887,TAX1,25357.56,5000-00
203,49,1,,206,Product 206,SUP-PART-206,721,1,2956.88,2131910.48,2024-12-20,2024-12-24,RECEIVED,0,721,TAX1,170552.84,5000-00
204,49,2,,174,Product 174,SUP-PART-174,215,1,2978.85,640452.75,2025-01-27,2025-01-21,RECEIVED,215,215,TAX1,51236.22,5000-00
205,50,1,,394,Product 394,SUP-PART-394,475,1,549.1,260822.5,2024-12-29,2024-12-29,CANCELLED,475,475,TAX1,20865.8,5000-00
206,50,2,,16,Product 16,SUP-PART-16,111,1,3691.61,409768.71,2024-12-05,2024-12-05,OPEN,111,111,TAX1,32781.5,5000-00
207,50,3,,348,Product 348,SUP-PART-348,344,1,772.16,265623.04,2024-12-09,2024-12-14,OPEN,344,344,TAX1,21249.84,5000-00
208,50,4,,253,Product 253,SUP-PART-253,821,1,2335.45,1917404.45,2025-01-03,2025-01-06,CANCELLED,821,0,TAX1,153392.36,5000-00
209,50,5,,176,Product 176,SUP-PART-176,838,1,4299.76,3603198.88,2025-02-04,2025-01-28,OPEN,838,838,TAX1,288255.91,5000-00
210,50,6,,61,Product 61,SUP-PART-61,402,1,2256.08,906944.16,2025-01-14,2025-01-14,CANCELLED,0,0,TAX1,72555.53,5000-00
211,50,7,,338,Product 338,SUP-PART-338,891,1,3899.12,3474115.92,2024-12-18,2024-12-18,CANCELLED,0,891,TAX1,277929.27,5000-00
212,51,1,,303,Product 303,SUP-PART-303,396,1,3088.53,1223057.88,2023-08-08,2023-08-13,CLOSED,396,0,TAX1,97844.63,5000-00
213,52,1,,183,Product 183,SUP-PART-183,431,1,1762.83,759779.73,2024-01-30,2024-01-26,RECEIVED,431,431,TAX1,60782.38,5000-00
214,52,2,,467,Product 467,SUP-PART-467,714,1,336.85,240510.9,2024-02-07,2024-02-01,CLOSED,0,714,TAX1,19240.87,5000-00
215,52,3,,20,Product 20,SUP-PART-20,481,1,3292.26,1583577.06,2024-02-22,2024-02-24,CANCELLED,481,481,TAX1,126686.16,5000-00
216,52,4,,302,Product 302,SUP-PART-302,32,1,4928.97,157727.04,2024-02-16,2024-02-18,CANCELLED,32,0,TAX1,12618.16,5000-00
217,52,5,,251,Product 251,SUP-PART-251,112,1,3457.41,387229.92,2024-01-25,2024-01-23,CANCELLED,112,112,TAX1,30978.39,5000-00
218,52,6,,174,Product 174,SUP-PART-174,180,1,3077.99,554038.2,2024-02-14,2024-02-13,RECEIVED,180,180,TAX1,44323.06,5000-00
219,52,7,,404,Product 404,SUP-PART-404,87,1,4203.5,365704.5,2024-03-07,2024-03-03,CLOSED,87,0,TAX1,29256.36,5000-00
220,53,1,,219,Product 219,SUP-PART-219,224,1,1743.11,390456.64,2023-05-01,2023-05-04,CLOSED,224,0,TAX1,31236.53,5000-00
221,53,2,,340,Product 340,SUP-PART-340,562,1,1573.63,884380.06,2023-06-14,2023-06-13,CLOSED,562,562,TAX1,70750.4,5000-00
222,53,3,,391,Product 391,SUP-PART-391,570,1,911.2,519384.0,2023-04-24,2023-04-27,RECEIVED,570,0,TAX1,41550.72,5000-00
223,53,4,,493,Product 493,SUP-PART-493,853,1,3713.62,3167717.86,2023-06-20,2023-06-17,CANCELLED,853,853,TAX1,253417.43,5000-00
224,53,5,,31,Product 31,SUP-PART-31,544,1,1011.23,550109.12,2023-06-20,2023-06-15,RECEIVED,0,544,TAX1,44008.73,5000-00
225,53,6,,154,Product 154,SUP-PART-154,874,1,2182.59,1907583.66,2023-06-01,2023-06-07,OPEN,874,874,TAX1,152606.69,5000-00
226,54,1,,409,Product 409,SUP-PART-409,857,1,1559.6,1336577.2,2023-07-12,2023-07-13,CANCELLED,857,857,TAX1,106926.18,5000-00
227,54,2,,104,Product 104,SUP-PART-104,173,1,1370.83,237153.59,2023-05-14,2023-05-11,CLOSED,173,0,TAX1,18972.29,5000-00
228,54,3,,437,Product 437,SUP-PART-437,53,1,4819.3,255422.9,2023-07-12,2023-07-17,OPEN,0,53,TAX1,20433.83,5000-00
229,55,1,,58,Product 58,SUP-PART-58,594,1,3675.06,2182985.64,2024-12-03,2024-12-04,CLOSED,594,0,TAX1,174638.85,5000-00
230,55,2,,308,Product 308,SUP-PART-308,135,1,3868.22,522209.7,2024-12-28,2024-12-26,CANCELLED,135,135,TAX1,41776.78,5000-00
231,56,1,,274,Product 274,SUP-PART-274,393,1,3501.09,1375928.37,2024-04-23,2024-04-21,CANCELLED,393,0,TAX1,110074.27,5000-00
232,56,2,,143,Product 143,SUP-PART-143,910,1,3923.52,3570403.2,2024-04-27,2024-04-25,CANCELLED,910,910,TAX1,285632.26,5000-00
233,56,3,,11,Product 11,SUP-PART-11,670,1,4834.36,3239021.2,2024-04-13,2024-04-19,OPEN,670,670,TAX1,259121.7,5000-00
234,56,4,,123,Product 123,SUP-PART-123,269,1,2768.11,744621.59,2024-05-18,2024-05-21,CLOSED,269,269,TAX1,59569.73,5000-00
235,56,5,,274,Product 274,SUP-PART-274,897,1,1189.55,1067026.35,2024-06-04,2024-06-03,OPEN,897,897,TAX1,85362.11,5000-00
236,56,6,,470,Product 470,SUP-PART-470,271,1,1511.43,409597.53,2024-05-09,2024-05-06,RECEIVED,271,0,TAX1,32767.8,5000-00
237,56,7,,225,Product 225,SUP-PART-225,656,1,1592.75,1044844.0,2024-05-31,2024-06-05,OPEN,656,0,TAX1,83587.52,5000-00
238,57,1,,181,Product 181,SUP-PART-181,440,1,3014.56,1326406.4,2024-05-31,2024-06-04,CLOSED,440,0,TAX1,106112.51,5000-00
239,57,2,,27,Product 27,SUP-PART-27,666,1,3211.55,2138892.3,2024-05-17,2024-05-22,RECEIVED,0,0,TAX1,171111.38,5000-00
240,58,1,,232,Product 232,SUP-PART-232,499,1,4368.79,2180026.21,2024-11-26,2024-11-23,RECEIVED,499,499,TAX1,174402.1,5000-00
241,58,2,,410,Product 410,SUP-PART-410,298,1,1001.33,298396.34,2025-01-01,2024-12-30,RECEIVED,298,298,TAX1,23871.71,5000-00
242,58,3,,428,Product 428,SUP-PART-428,915,1,2856.25,2613468.75,2024-11-11,2024-11-04,RECEIVED,915,915,TAX1,209077.5,5000-00
243,59,1,,88,Product 88,SUP-PART-88,979,1,2840.54,2780888.66,2024-09-21,2024-09-25,CANCELLED,979,979,TAX1,222471.09,5000-00
244,59,2,,424,Product 424,SUP-PART-424,699,1,2475.8,1730584.2,2024-10-18,2024-10-22,RECEIVED,0,699,TAX1,138446.74,5000-00
245,59,3,,401,Product 401,SUP-PART-401,282,1,1446.93,408034.26,2024-11-22,2024-11-21,RECEIVED,282,0,TAX1,32642.74,5000-00
246,59,4,,111,Product 111,SUP-PART-111,853,1,1422.01,1212974.53,2024-10-14,2024-10-13,RECEIVED,853,0,TAX1,97037.96,5000-00
247,59,5,,149,Product 149,SUP-PART-149,278,1,1185.07,329449.46,2024-11-16,2024-11-23,RECEIVED,278,278,TAX1,26355.96,5000-00
248,60,1,,377,Product 377,SUP-PART-377,621,1,1288.57,800201.97,2024-03-09,2024-03-10,OPEN,0,621,TAX1,64016.16,5000-00
249,60,2,,242,Product 242,SUP-PART-242,940,1,1777.97,1671291.8,2024-05-12,2024-05-16,OPEN,0,940,TAX1,133703.34,5000-00
250,60,3,,196,Product 196,SUP-PART-196,319,1,4887.84,1559220.96,2024-04-13,2024-04-08,OPEN,319,0,TAX1,124737.68,5000-00
251,60,4,,258,Product 258,SUP-PART-258,514,1,4652.33,2391297.62,2024-04-25,2024-04-20,OPEN,514,514,TAX1,191303.81,5000-00
252,61,1,,314,Product 314,SUP-PART-314,859,1,3810.2,3272961.8,2023-12-01,2023-12-02,CLOSED,859,0,TAX1,261836.94,5000-00
253,61,2,,378,Product 378,SUP-PART-378,513,1,3820.74,1960039.62,2023-11-17,2023-11-18,CANCELLED,0,0,TAX1,156803.17,5000-00
254,61,3,,118,Product 118,SUP-PART-118,197,1,188.95,37223.15,2023-12-01,2023-11-26,CANCELLED,197,197,TAX1,2977.85,5000-00
255,61,4,,475,Product 475,SUP-PART-475,516,1,213.55,110191.8,2023-12-13,2023-12-17,CANCELLED,516,0,TAX1,8815.34,5000-00
256,61,5,,369,Product 369,SUP-PART-369,897,1,748.79,671664.63,2023-12-12,2023-12-06,RECEIVED,897,0,TAX1,53733.17,5000-00
257,61,6,,87,Product 87,SUP-PART-87,777,1,2548.6,1980262.2,2023-12-02,2023-12-04,RECEIVED,777,777,TAX1,158420.98,5000-00
258,62,1,,349,Product 349,SUP-PART-349,706,1,618.73,436823.38,2024-07-25,2024-07-27,OPEN,706,0,TAX1,34945.87,5000-00
259,62,2,,42,Product 42,SUP-PART-42,481,1,4155.19,1998646.39,2024-08-08,2024-08-08,CLOSED,481,0,TAX1,159891.71,5000-00
260,63,1,,281,Product 281,SUP-PART-281,984,1,3015.43,2967183.12,2024-11-15,2024-11-14,CLOSED,0,984,TAX1,237374.65,5000-00
261,63,2,,444,Product 444,SUP-PART-444,418,1,455.05,190210.9,2024-11-30,2024-11-25,CANCELLED,418,0,TAX1,15216.87,5000-00
262,63,3,,386,Product 386,SUP-PART-386,987,1,3273.78,3231220.86,2024-11-19,2024-11-16,CANCELLED,987,987,TAX1,258497.67,5000-00
263,63,4,,472,Product 472,SUP-PART-472,327,1,4519.63,1477919.01,2024-11-20,2024-11-18,OPEN,327,327,TAX1,118233.52,5000-00
264,63,5,,251,Product 251,SUP-PART-251,466,1,4428.21,2063545.86,2025-01-03,2024-12-31,CANCELLED,0,466,TAX1,165083.67,5000-00
265,64,1,,477,Product 477,SUP-PART-477,517,1,2641.12,1365459.04,2024-08-29,2024-08-23,CLOSED,517,0,TAX1,109236.72,5000-00
266,64,2,,411,Product 411,SUP-PART-411,499,1,1508.96,752971.04,2024-07-09,2024-07-12,CLOSED,499,499,TAX1,60237.68,5000-00
267,64,3,,152,Product 152,SUP-PART-152,592,1,248.16,146910.72,2024-07-02,2024-07-09,OPEN,592,592,TAX1,11752.86,5000-00
268,64,4,,212,Product 212,SUP-PART-212,106,1,2328.64,246835.84,2024-09-03,2024-09-09,CLOSED,106,106,TAX1,19746.87,5000-00
269,64,5,,394,Product 394,SUP-PART-394,525,1,91.18,47869.5,2024-08-21,2024-08-16,RECEIVED,525,0,TAX1,3829.56,5000-00
270,64,6,,214,Product 214,SUP-PART-214,907,1,3524.85,3197038.95,2024-08-02,2024-08-04,CANCELLED,907,907,TAX1,255763.12,5000-00
271,65,1,,274,Product 274,SUP-PART-274,28,1,39.18,1097.04,2024-10-08,2024-10-01,RECEIVED,28,28,TAX1,87.76,5000-00
272,65,2,,208,Product 208,SUP-PART-208,899,1,3292.01,2959516.99,2024-11-25,2024-11-22,CLOSED,899,899,TAX1,236761.36,5000-00
273,65,3,,346,Product 346,SUP-PART-346,414,1,4025.16,1666416.24,2024-10-05,2024-09-30,RECEIVED,0,0,TAX1,133313.3,5000-00
274,65,4,,9,Product 9,SUP-PART-9,722,1,4852.9,3503793.8,2024-09-27,2024-09-23,CANCELLED,722,722,TAX1,280303.5,5000-00
275,65,5,,224,Product 224,SUP-PART-224,872,1,3134.04,2732882.88,2024-12-01,2024-11-27,OPEN,872,872,TAX1,218630.63,5000-00
276,66,1,,300,Product 300,SUP-PART-300,258,1,1014.68,261787.44,2024-06-25,2024-07-01,CANCELLED,0,0,TAX1,20943.0,5000-00
277,66,2,,323,Product 323,SUP-PART-323,877,1,3568.33,3129425.41,2024-06-06,2024-06-12,CANCELLED,877,877,TAX1,250354.03,5000-00
278,66,3,,284,Product 284,SUP-PART-284,307,1,194.72,59779.04,2024-06-04,2024-06-04,CANCELLED,307,0,TAX1,4782.32,5000-00
279,66,4,,10,Product 10,SUP-PART-10,442,1,2886.25,1275722.5,2024-06-23,2024-06-17,CLOSED,442,442,TAX1,102057.8,5000-00
280,66,5,,243,Product 243,SUP-PART-243,129,1,2479.0,319791.0,2024-05-28,2024-05-28,CANCELLED,0,0,TAX1,25583.28,5000-00
281,66,6,,99,Product 99,SUP-PART-99,490,1,1725.8,845642.0,2024-05-13,2024-05-14,RECEIVED,490,490,TAX1,67651.36,5000-00
282,66,7,,472,Product 472,SUP-PART-472,626,1,4268.73,2672224.98,2024-06-12,2024-06-07,CLOSED,626,626,TAX1,213778.0,5000-00
283,66,8,,214,Product 214,SUP-PART-214,863,1,4706.57,4061769.91,2024-05-30,2024-06-04,CANCELLED,863,863,TAX1,324941.59,5000-00
284,67,1,,52,Product 52,SUP-PART-52,822,1,2085.76,1714494.72,2023-07-29,2023-07-26,RECEIVED,822,0,TAX1,137159.58,5000-00
285,67,2,,10,Product 10,SUP-PART-10,377,1,4405.72,1660956.44,2023-07-11,2023-07-14,RECEIVED,0,377,TAX1,132876.52,5000-00
286,67,3,,258,Product 258,SUP-PART-258,42,1,4036.01,169512.42,2023-07-09,2023-07-08,OPEN,42,0,TAX1,13560.99,5000-00
287,68,1,,475,Product 475,SUP-PART-475,978,1,2194.76,2146475.28,2024-10-04,2024-10-10,OPEN,978,978,TAX1,171718.02,5000-00
288,68,2,,313,Product 313,SUP-PART-313,810,1,4293.35,3477613.5,2024-08-20,2024-08-26,OPEN,810,0,TAX1,278209.08,5000-00
289,68,3,,61,Product 61,SUP-PART-61,901,1,1034.88,932426.88,2024-09-22,2024-09-17,CLOSED,901,901,TAX1,74594.15,5000-00
290,68,4,,256,Product 256,SUP-PART-256,760,1,4353.76,3308857.6,2024-08-26,2024-08-29,CLOSED,760,0,TAX1,264708.61,5000-00
291,68,5,,435,Product 435,SUP-PART-435,216,1,2201.15,475448.4,2024-09-29,2024-10-04,OPEN,216,216,TAX1,38035.87,5000-00
292,69,1,,386,Product 386,SUP-PART-386,781,1,2652.95,2071953.95,2024-04-12,2024-04-07,CANCELLED,781,781,TAX1,165756.32,5000-00
293,69,2,,235,Product 235,SUP-PART-235,984,1,4263.43,4195215.12,2024-04-29,2024-04-22,CANCELLED,0,0,TAX1,335617.21,5000-00
294,69,3,,413,Product 413,SUP-PART-413,539,1,4718.78,2543422.42,2024-03-24,2024-03-22,CLOSED,539,539,TAX1,203473.79,5000-00
295,69,4,,223,Product 223,SUP-PART-223,72,1,1972.4,142012.8,2024-03-18,2024-03-21,RECEIVED,72,0,TAX1,11361.02,5000-00
296,69,5,,324,Product 324,SUP-PART-324,740,1,3997.36,2958046.4,2024-05-19,2024-05-16,CANCELLED,740,740,TAX1,236643.71,5000-00
297,69,6,,284,Product 284,SUP-PART-284,904,1,1528.57,1381827.28,2024-04-23,2024-04-30,CLOSED,0,0,TAX1,110546.18,5000-00
298,70,1,,398,Product 398,SUP-PART-398,212,1,4406.06,934084.72,2023-08-23,2023-08-16,CLOSED,212,212,TAX1,74726.78,5000-00
299,70,2,,451,Product 451,SUP-PART-451,139,1,2607.14,362392.46,2023-10-21,2023-10-18,RECEIVED,0,139,TAX1,28991.4,5000-00
300,70,3,,267,Product 267,SUP-PART-267,358,1,3787.66,1355982.28,2023-09-02,2023-08-26,OPEN,358,358,TAX1,108478.58,5000-00
301,70,4,,133,Product 133,SUP-PART-133,257,1,4162.82,1069844.74,2023-09-20,2023-09-24,CANCELLED,257,0,TAX1,85587.58,5000-00
302,70,5,,31,Product 31,SUP-PART-31,871,1,1871.16,1629780.36,2023-10-16,2023-10-14,OPEN,0,871,TAX1,130382.43,5000-00
303,70,6,,64,Product 64,SUP-PART-64,469,1,1496.83,702013.27,2023-08-13,2023-08-13,CLOSED,469,469,TAX1,56161.06,5000-00
304,70,7,,298,Product 298,SUP-PART-298,589,1,3576.09,2106317.01,2023-10-20,2023-10-26,RECEIVED,589,0,TAX1,168505.36,5000-00
305,70,8,,402,Product 402,SUP-PART-402,844,1,3577.12,3019089.28,2023-08-30,2023-09-03,CANCELLED,844,0,TAX1,241527.14,5000-00
306,71,1,,218,Product 218,SUP-PART-218,919,1,659.02,605639.38,2024-04-21,2024-04-21,OPEN,919,919,TAX1,48451.15,5000-00
307,71,2,,302,Product 302,SUP-PART-302,582,1,2599.54,1512932.28,2024-05-14,2024-05-20,CLOSED,582,582,TAX1,121034.58,5000-00
308,71,3,,226,Product 226,SUP-PART-226,715,1,4655.87,3328947.05,2024-05-26,2024-05-30,CANCELLED,715,0,TAX1,266315.76,5000-00
309,71,4,,66,Product 66,SUP-PART-66,506,1,3558.64,1800671.84,2024-04-10,2024-04-14,OPEN,506,506,TAX1,144053.75,5000-00
310,71,5,,17,Product 17,SUP-PART-17,774,1,792.63,613495.62,2024-06-04,2024-06-02,OPEN,774,774,TAX1,49079.65,5000-00
311,71,6,,62,Product 62,SUP-PART-62,388,1,2863.11,1110886.68,2024-03-30,2024-03-31,RECEIVED,0,388,TAX1,88870.93,5000-00
312,71,7,,192,Product 192,SUP-PART-192,320,1,1476.97,472630.4,2024-03-28,2024-04-02,RECEIVED,0,320,TAX1,37810.43,5000-00
313,72,1,,446,Product 446,SUP-PART-446,55,1,2093.7,115153.5,2024-08-10,2024-08-07,CANCELLED,55,55,TAX1,9212.28,5000-00
314,73,1,,410,Product 410,SUP-PART-410,649,1,3325.87,2158489.63,2025-01-19,2025-01-18,RECEIVED,649,649,TAX1,172679.17,5000-00
315,73,2,,24,Product 24,SUP-PART-24,991,1,3355.51,3325310.41,2025-01-23,2025-01-27,CLOSED,991,991,TAX1,266024.83,5000-00
316,73,3,,363,Product 363,SUP-PART-363,35,1,2864.25,100248.75,2025-01-06,2025-01-07,OPEN,35,0,TAX1,8019.9,5000-00
317,73,4,,490,Product 490,SUP-PART-490,643,1,2713.75,1744941.25,2024-12-04,2024-12-06,RECEIVED,643,643,TAX1,139595.3,5000-00
318,73,5,,10,Product 10,SUP-PART-10,133,1,3294.69,438193.77,2025-02-04,2025-01-30,OPEN,133,0,TAX1,35055.5,5000-00
319,73,6,,425,Product 425,SUP-PART-425,732,1,4196.2,3071618.4,2025-02-10,2025-02-10,OPEN,732,732,TAX1,245729.47,5000-00
320,73,7,,206,Product 206,SUP-PART-206,613,1,234.47,143730.11,2024-11-30,2024-11-28,CANCELLED,0,0,TAX1,11498.41,5000-00
321,73,8,,271,Product 271,SUP-PART-271,334,1,1916.23,640020.82,2024-12-09,2024-12-03,OPEN,334,0,TAX1,51201.67,5000-00
322,74,1,,14,Product 14,SUP-PART-14,740,1,301.92,223420.8,2023-08-25,2023-08-19,CLOSED,0,740,TAX1,17873.66,5000-00
323,75,1,,138,Product 138,SUP-PART-138,72,1,1598.5,115092.0,2024-11-26,2024-11-25,OPEN,72,72,TAX1,9207.36,5000-00
324,75,2,,120,Product 120,SUP-PART-120,945,1,4431.92,4188164.4,2024-10-21,2024-10-22,OPEN,945,945,TAX1,335053.15,5000-00
325,75,3,,403,Product 403,SUP-PART-403,138,1,1530.02,211142.76,2024-11-08,2024-11-08,OPEN,138,138,TAX1,16891.42,5000-00
326,75,4,,401,Product 401,SUP-PART-401,155,1,1872.79,290282.45,2024-10-08,2024-10-13,RECEIVED,155,155,TAX1,23222.6,5000-00
327,76,1,,140,Product 140,SUP-PART-140,622,1,1261.94,784926.68,2023-12-25,2023-12-23,RECEIVED,622,622,TAX1,62794.13,5000-00
328,76,2,,24,Product 24,SUP-PART-24,175,1,3698.52,647241.0,2024-01-18,2024-01-12,CLOSED,0,175,TAX1,51779.28,5000-00
329,76,3,,426,Product 426,SUP-PART-426,153,1,3628.12,555102.36,2023-12-12,2023-12-19,CANCELLED,153,153,TAX1,44408.19,5000-00
330,77,1,,108,Product 108,SUP-PART-108,480,1,4795.37,2301777.6,2024-06-03,2024-05-27,RECEIVED,480,0,TAX1,184142.21,5000-00
331,77,2,,244,Product 244,SUP-PART-244,14,1,4508.21,63114.94,2024-05-14,2024-05-13,CANCELLED,14,14,TAX1,5049.2,5000-00
332,77,3,,404,Product 404,SUP-PART-404,907,1,3249.0,2946843.0,2024-05-01,2024-05-02,OPEN,907,907,TAX1,235747.44,5000-00
333,77,4,,228,Product 228,SUP-PART-228,698,1,625.84,436836.32,2024-06-09,2024-06-15,CLOSED,698,698,TAX1,34946.91,5000-00
334,77,5,,416,Product 416,SUP-PART-416,723,1,4919.14,3556538.22,2024-05-07,2024-05-07,CLOSED,723,723,TAX1,284523.06,5000-00
335,78,1,,253,Product 253,SUP-PART-253,1000,1,1821.37,1821370.0,2024-11-08,2024-11-08,RECEIVED,0,1000,TAX1,145709.6,5000-00
336,78,2,,327,Product 327,SUP-PART-327,415,1,563.62,233902.3,2024-11-08,2024-11-10,CANCELLED,0,0,TAX1,18712.18,5000-00
337,78,3,,379,Product 379,SUP-PART-379,589,1,3364.16,1981490.24,2024-12-15,2024-12-10,OPEN,589,589,TAX1,158519.22,5000-00
338,78,4,,66,Product 66,SUP-PART-66,275,1,4668.48,1283832.0,2024-11-02,2024-11-09,CLOSED,0,275,TAX1,102706.56,5000-00
339,78,5,,497,Product 497,SUP-PART-497,719,1,3391.89,2438768.91,2024-11-05,2024-11-08,CANCELLED,0,719,TAX1,195101.51,5000-00
340,79,1,,186,Product 186,SUP-PART-186,539,1,3797.52,2046863.28,2023-11-19,2023-11-12,CLOSED,539,539,TAX1,163749.06,5000-00
341,79,2,,162,Product 162,SUP-PART-162,15,1,1965.38,29480.7,2023-12-03,2023-11-27,OPEN,15,0,TAX1,2358.46,5000-00
342,80,1,,246,Product 246,SUP-PART-246,452,1,4042.21,1827078.92,2024-02-12,2024-02-17,CLOSED,452,0,TAX1,146166.31,5000-00
343,80,2,,243,Product 243,SUP-PART-243,254,1,4794.43,1217785.22,2023-12-05,2023-12-11,CLOSED,254,0,TAX1,97422.82,5000-00
344,81,1,,456,Product 456,SUP-PART-456,878,1,3469.88,3046554.64,2023-04-28,2023-04-21,CANCELLED,0,878,TAX1,243724.37,5000-00
345,82,1,,120,Product 120,SUP-PART-120,895,1,3001.88,2686682.6,2023-11-13,2023-11-13,CANCELLED,895,895,TAX1,214934.61,5000-00
346,82,2,,318,Product 318,SUP-PART-318,644,1,515.38,331904.72,2023-11-15,2023-11-15,CLOSED,644,0,TAX1,26552.38,5000-00
347,82,3,,7,Product 7,SUP-PART-7,619,1,3569.36,2209433.84,2024-01-26,2024-01-31,RECEIVED,619,0,TAX1,176754.71,5000-00
348,82,4,,261,Product 261,SUP-PART-261,272,1,1783.4,485084.8,2024-01-12,2024-01-16,CANCELLED,0,0,TAX1,38806.78,5000-00
349,82,5,,23,Product 23,SUP-PART-23,71,1,647.13,45946.23,2024-01-25,2024-01-24,CLOSED,71,71,TAX1,3675.7,5000-00
350,82,6,,398,Product 398,SUP-PART-398,159,1,745.57,118545.63,2023-12-21,2023-12-23,CLOSED,159,159,TAX1,9483.65,5000-00
351,82,7,,266,Product 266,SUP-PART-266,610,1,3291.81,2008004.1,2023-11-30,2023-11-23,RECEIVED,610,610,TAX1,160640.33,5000-00
352,83,1,,308,Product 308,SUP-PART-308,719,1,1662.42,1195279.98,2023-06-08,2023-06-10,CLOSED,719,719,TAX1,95622.4,5000-00
353,83,2,,84,Product 84,SUP-PART-84,117,1,2276.97,266405.49,2023-03-31,2023-03-31,RECEIVED,117,117,TAX1,21312.44,5000-00
354,83,3,,355,Product 355,SUP-PART-355,245,1,2338.02,572814.9,2023-04-22,2023-04-18,CANCELLED,245,245,TAX1,45825.19,5000-00
