INDEX_ID,INDEX_DATE,COMMODITY_TYPE,COMMODITY_NAME,INDEX_VALUE,INDEX_UNIT,CURRENCY_ID,PERCENTAGE_CHANGE_DAILY,PERCENTAGE_CHANGE_WEEKLY,PERCENTAGE_CHANGE_MONTHLY,DATA_SOURCE,CREATED_TIMESTAMP
741,2024-07-28,Pneumatic Systems,Pneumatic Systems,1218.56,USD/UNIT,1,-1.3794,1.5837,4.4966,LME,2024-07-28 00:00:00
742,2024-07-28,Alloys & Metals,Alloys & Metals,3583.27,USD/UNIT,1,-1.4406,0.8634,-5.3876,COMEX,2024-07-28 00:00:00
743,2024-07-28,Polymers & Plastics,Polymers & Plastics,854.07,USD/UNIT,1,0.2433,2.1719,0.8109,COMEX,2024-07-28 00:00:00
744,2024-07-28,Electronic Components,Electronic Components,160.87,USD/UNIT,1,1.7628,1.5607,-0.4053,ICE,2024-07-28 00:00:00
745,2024-07-28,Reagents & Chemicals,Reagents & Chemicals,448.9,USD/UNIT,1,0.6029,0.6711,8.0269,ICE,2024-07-28 00:00:00
746,2024-07-28,Bio-Robotics,Bio-Robotics,5870.88,USD/UNIT,1,0.5657,-3.6563,-5.3763,ICE,2024-07-28 00:00:00
747,2024-07-28,Precision Components,Precision Components,2382.85,USD/UNIT,1,-0.3451,-0.5354,-0.6533,ICE,2024-07-28 00:00:00
748,2024-08-04,Thermal Systems,Thermal Systems,2583.75,USD/UNIT,1,-0.279,0.554,4.0002,CME,2024-08-04 00:00:00
749,2024-08-04,Hydraulic Systems,Hydraulic Systems,1841.74,USD/UNIT,1,-0.7269,-4.7472,-1.3558,CME,2024-08-04 00:00:00
750,2024-08-04,Pneumatic Systems,Pneumatic Systems,1177.7,USD/UNIT,1,0.9236,0.8535,-2.9824,COMEX,2024-08-04 00:00:00
751,2024-08-04,Alloys & Metals,Alloys & Metals,3247.78,USD/UNIT,1,-2.6866,-0.1693,10.9233,CME,2024-08-04 00:00:00
752,2024-08-04,Polymers & Plastics,Polymers & Plastics,795.42,USD/UNIT,1,-0.1459,6.7188,2.0114,COMEX,2024-08-04 00:00:00
753,2024-08-04,Electronic Components,Electronic Components,149.06,USD/UNIT,1,-2.6509,-2.8876,-5.3138,CME,2024-08-04 00:00:00
754,2024-08-04,Reagents & Chemicals,Reagents & Chemicals,438.62,USD/UNIT,1,0.8445,3.1328,3.6808,CME,2024-08-04 00:00:00
755,2024-08-04,Bio-Robotics,Bio-Robotics,5761.15,USD/UNIT,1,1.6432,-5.8181,-1.4063,LME,2024-08-04 00:00:00
756,2024-08-04,Precision Components,Precision Components,2185.57,USD/UNIT,1,1.8544,-4.091,3.8057,CME,2024-08-04 00:00:00
757,2024-08-11,Thermal Systems,Thermal Systems,2626.24,USD/UNIT,1,0.2947,-0.934,-6.6484,CME,2024-08-11 00:00:00
758,2024-08-11,Hydraulic Systems,Hydraulic Systems,1600.15,USD/UNIT,1,-3.162,2.7486,-0.5988,ICE,2024-08-11 00:00:00
759,2024-08-11,Pneumatic Systems,Pneumatic Systems,1371.46,USD/UNIT,1,0.8821,-0.706,0.2591,CME,2024-08-11 00:00:00
760,2024-08-11,Alloys & Metals,Alloys & Metals,3672.48,USD/UNIT,1,-1.4502,-1.3472,-3.31,CME,2024-08-11 00:00:00
761,2024-08-11,Polymers & Plastics,Polymers & Plastics,658.65,USD/UNIT,1,-0.2775,-4.4538,0.1141,ICE,2024-08-11 00:00:00
762,2024-08-11,Electronic Components,Electronic Components,154.04,USD/UNIT,1,1.1086,1.7289,-2.6393,LME,2024-08-11 00:00:00
763,2024-08-11,Reagents & Chemicals,Reagents & Chemicals,491.81,USD/UNIT,1,0.6979,3.3889,3.8495,CME,2024-08-11 00:00:00
764,2024-08-11,Bio-Robotics,Bio-Robotics,5221.5,USD/UNIT,1,-0.7677,-1.8424,-11.2644,LME,2024-08-11 00:00:00
765,2024-08-11,Precision Components,Precision Components,2199.37,USD/UNIT,1,1.0352,1.4833,3.3669,LME,2024-08-11 00:00:00
766,2024-08-18,Thermal Systems,Thermal Systems,2538.08,USD/UNIT,1,-1.7259,-0.3822,8.2507,COMEX,2024-08-18 00:00:00
767,2024-08-18,Hydraulic Systems,Hydraulic Systems,1801.44,USD/UNIT,1,-1.1304,-3.0523,4.9726,CME,2024-08-18 00:00:00
768,2024-08-18,Pneumatic Systems,Pneumatic Systems,1268.73,USD/UNIT,1,-1.7716,1.8484,-2.6854,LME,2024-08-18 00:00:00
769,2024-08-18,Alloys & Metals,Alloys & Metals,3426.93,USD/UNIT,1,-0.4332,3.6802,2.854,ICE,2024-08-18 00:00:00
770,2024-08-18,Polymers & Plastics,Polymers & Plastics,769.26,USD/UNIT,1,-0.002,0.0529,4.5979,CME,2024-08-18 00:00:00
771,2024-08-18,Electronic Components,Electronic Components,158.77,USD/UNIT,1,-0.7847,1.9909,7.0161,LME,2024-08-18 00:00:00
772,2024-08-18,Reagents & Chemicals,Reagents & Chemicals,419.88,USD/UNIT,1,0.2066,2.4143,-2.5967,CME,2024-08-18 00:00:00
773,2024-08-18,Bio-Robotics,Bio-Robotics,5277.95,USD/UNIT,1,0.8688,-2.8915,-4.802,LME,2024-08-18 00:00:00
774,2024-08-18,Precision Components,Precision Components,2138.52,USD/UNIT,1,-0.8833,3.7955,-3.691,COMEX,2024-08-18 00:00:00
775,2024-08-25,Thermal Systems,Thermal Systems,2488.4,USD/UNIT,1,-3.156,1.0413,-8.8455,LME,2024-08-25 00:00:00
776,2024-08-25,Hydraulic Systems,Hydraulic Systems,1647.25,USD/UNIT,1,0.7471,-1.7599,3.1487,CME,2024-08-25 00:00:00
777,2024-08-25,Pneumatic Systems,Pneumatic Systems,1232.33,USD/UNIT,1,-1.4483,1.8911,9.7465,LME,2024-08-25 00:00:00
778,2024-08-25,Alloys & Metals,Alloys & Metals,3258.31,USD/UNIT,1,-0.9878,-3.7582,-4.8845,LME,2024-08-25 00:00:00
779,2024-08-25,Polymers & Plastics,Polymers & Plastics,817.86,USD/UNIT,1,2.3813,1.4749,1.1343,COMEX,2024-08-25 00:00:00
780,2024-08-25,Electronic Components,Electronic Components,156.39,USD/UNIT,1,-1.7424,2.3979,-1.8877,ICE,2024-08-25 00:00:00
781,2024-08-25,Reagents & Chemicals,Reagents & Chemicals,449.26,USD/UNIT,1,-1.3129,-1.7876,-2.9007,ICE,2024-08-25 00:00:00
782,2024-08-25,Bio-Robotics,Bio-Robotics,5721.96,USD/UNIT,1,1.8433,-2.8745,-2.4361,CME,2024-08-25 00:00:00
783,2024-08-25,Precision Components,Precision Components,2097.1,USD/UNIT,1,-2.0526,4.4445,-1.1855,COMEX,2024-08-25 00:00:00
784,2024-09-01,Thermal Systems,Thermal Systems,2608.2,USD/UNIT,1,-0.1487,1.9379,8.2638,CME,2024-09-01 00:00:00
785,2024-09-01,Hydraulic Systems,Hydraulic Systems,1754.0,USD/UNIT,1,-0.3262,-7.5839,5.9817,CME,2024-09-01 00:00:00
786,2024-09-01,Pneumatic Systems,Pneumatic Systems,1184.48,USD/UNIT,1,1.9027,0.5873,-6.0693,CME,2024-09-01 00:00:00
787,2024-09-01,Alloys & Metals,Alloys & Metals,3291.47,USD/UNIT,1,-2.4741,-0.6744,1.5494,LME,2024-09-01 00:00:00
788,2024-09-01,Polymers & Plastics,Polymers & Plastics,816.58,USD/UNIT,1,0.0612,-5.0,-4.0865,CME,2024-09-01 00:00:00
789,2024-09-01,Electronic Components,Electronic Components,155.0,USD/UNIT,1,-0.9938,-1.7235,-3.5848,LME,2024-09-01 00:00:00
790,2024-09-01,Reagents & Chemicals,Reagents & Chemicals,458.09,USD/UNIT,1,2.2918,-1.3404,-2.2686,ICE,2024-09-01 00:00:00
791,2024-09-01,Bio-Robotics,Bio-Robotics,5597.67,USD/UNIT,1,-0.2808,-1.022,-0.1103,COMEX,2024-09-01 00:00:00
792,2024-09-01,Precision Components,Precision Components,2129.02,USD/UNIT,1,-0.8365,-1.4452,-4.8555,COMEX,2024-09-01 00:00:00
793,2024-09-08,Thermal Systems,Thermal Systems,2399.83,USD/UNIT,1,-1.279,1.4313,-1.1176,CME,2024-09-08 00:00:00
794,2024-09-08,Hydraulic Systems,Hydraulic Systems,1531.56,USD/UNIT,1,0.9197,-4.6897,-4.7487,ICE,2024-09-08 00:00:00
795,2024-09-08,Pneumatic Systems,Pneumatic Systems,1245.52,USD/UNIT,1,0.236,-4.9827,1.7731,ICE,2024-09-08 00:00:00
796,2024-09-08,Alloys & Metals,Alloys & Metals,3227.01,USD/UNIT,1,-2.4903,1.2466,-2.209,COMEX,2024-09-08 00:00:00
797,2024-09-08,Polymers & Plastics,Polymers & Plastics,874.31,USD/UNIT,1,-0.3172,-0.1522,6.2712,ICE,2024-09-08 00:00:00
798,2024-09-08,Electronic Components,Electronic Components,163.93,USD/UNIT,1,-2.4071,0.9505,-7.3861,COMEX,2024-09-08 00:00:00
799,2024-09-08,Reagents & Chemicals,Reagents & Chemicals,422.5,USD/UNIT,1,-1.7527,3.3296,3.9537,CME,2024-09-08 00:00:00
800,2024-09-08,Bio-Robotics,Bio-Robotics,5855.62,USD/UNIT,1,0.1102,3.5004,1.7014,CME,2024-09-08 00:00:00
801,2024-09-08,Precision Components,Precision Components,2330.53,USD/UNIT,1,-0.5935,1.6876,6.026,COMEX,2024-09-08 00:00:00
802,2024-09-15,Thermal Systems,Thermal Systems,2583.11,USD/UNIT,1,2.102,-1.272,-2.3797,COMEX,2024-09-15 00:00:00
803,2024-09-15,Hydraulic Systems,Hydraulic Systems,1763.62,USD/UNIT,1,1.6445,4.6359,0.5915,CME,2024-09-15 00:00:00
804,2024-09-15,Pneumatic Systems,Pneumatic Systems,1094.36,USD/UNIT,1,-1.3996,1.4442,-10.3258,COMEX,2024-09-15 00:00:00
805,2024-09-15,Alloys & Metals,Alloys & Metals,3429.32,USD/UNIT,1,-3.5621,1.0949,-2.1192,LME,2024-09-15 00:00:00
806,2024-09-15,Polymers & Plastics,Polymers & Plastics,756.34,USD/UNIT,1,-2.5085,-3.3593,-6.2129,COMEX,2024-09-15 00:00:00
807,2024-09-15,Electronic Components,Electronic Components,150.48,USD/UNIT,1,2.3933,6.5268,4.1412,COMEX,2024-09-15 00:00:00
808,2024-09-15,Reagents & Chemicals,Reagents & Chemicals,441.29,USD/UNIT,1,-3.263,-0.5005,-1.4671,CME,2024-09-15 00:00:00
809,2024-09-15,Bio-Robotics,Bio-Robotics,5625.17,USD/UNIT,1,3.2514,0.6054,0.9273,LME,2024-09-15 00:00:00
810,2024-09-15,Precision Components,Precision Components,2184.15,USD/UNIT,1,-2.7,-3.8764,-2.0077,LME,2024-09-15 00:00:00
811,2024-09-22,Thermal Systems,Thermal Systems,2555.42,USD/UNIT,1,-0.3165,-1.0842,0.9782,CME,2024-09-22 00:00:00
812,2024-09-22,Hydraulic Systems,Hydraulic Systems,1742.82,USD/UNIT,1,2.0289,0.931,-6.6303,ICE,2024-09-22 00:00:00
813,2024-09-22,Pneumatic Systems,Pneumatic Systems,1221.58,USD/UNIT,1,-0.1661,1.9767,2.6974,LME,2024-09-22 00:00:00
814,2024-09-22,Alloys & Metals,Alloys & Metals,3643.04,USD/UNIT,1,-0.0766,1.9019,-2.8833,ICE,2024-09-22 00:00:00
815,2024-09-22,Polymers & Plastics,Polymers & Plastics,817.68,USD/UNIT,1,1.2045,1.704,3.1742,LME,2024-09-22 00:00:00
816,2024-09-22,Electronic Components,Electronic Components,154.28,USD/UNIT,1,2.7393,4.2778,2.1361,ICE,2024-09-22 00:00:00
817,2024-09-22,Reagents & Chemicals,Reagents & Chemicals,487.41,USD/UNIT,1,-0.6134,2.0068,6.7336,COMEX,2024-09-22 00:00:00
818,2024-09-22,Bio-Robotics,Bio-Robotics,6082.82,USD/UNIT,1,-1.7139,3.6671,-3.2979,CME,2024-09-22 00:00:00
819,2024-09-22,Precision Components,Precision Components,2085.09,USD/UNIT,1,2.4068,-2.956,-0.3165,CME,2024-09-22 00:00:00
820,2024-09-29,Thermal Systems,Thermal Systems,2562.2,USD/UNIT,1,1.9427,-0.335,7.5334,ICE,2024-09-29 00:00:00
821,2024-09-29,Hydraulic Systems,Hydraulic Systems,1741.96,USD/UNIT,1,1.0127,0.5321,6.4419,LME,2024-09-29 00:00:00
822,2024-09-29,Pneumatic Systems,Pneumatic Systems,1117.41,USD/UNIT,1,-0.7827,1.6478,0.3261,ICE,2024-09-29 00:00:00
823,2024-09-29,Alloys & Metals,Alloys & Metals,3550.01,USD/UNIT,1,-0.3942,0.7972,-13.5485,LME,2024-09-29 00:00:00
824,2024-09-29,Polymers & Plastics,Polymers & Plastics,836.67,USD/UNIT,1,-2.5083,6.3893,-1.71,LME,2024-09-29 00:00:00
825,2024-09-29,Electronic Components,Electronic Components,156.42,USD/UNIT,1,-0.0923,-4.245,0.521,CME,2024-09-29 00:00:00
826,2024-09-29,Reagents & Chemicals,Reagents & Chemicals,431.28,USD/UNIT,1,0.0443,1.0224,3.0333,LME,2024-09-29 00:00:00
827,2024-09-29,Bio-Robotics,Bio-Robotics,5539.44,USD/UNIT,1,2.2223,-11.0582,-2.3173,COMEX,2024-09-29 00:00:00
828,2024-09-29,Precision Components,Precision Components,2234.96,USD/UNIT,1,2.1982,-0.0343,7.3458,ICE,2024-09-29 00:00:00
829,2024-10-06,Thermal Systems,Thermal Systems,2437.37,USD/UNIT,1,-2.8195,-0.7028,7.2608,LME,2024-10-06 00:00:00
830,2024-10-06,Hydraulic Systems,Hydraulic Systems,1892.66,USD/UNIT,1,1.4868,-2.1782,3.1653,ICE,2024-10-06 00:00:00
831,2024-10-06,Pneumatic Systems,Pneumatic Systems,1150.12,USD/UNIT,1,-0.1115,-0.7298,1.017,CME,2024-10-06 00:00:00
832,2024-10-06,Alloys & Metals,Alloys & Metals,3596.57,USD/UNIT,1,-0.8995,5.862,-0.2951,LME,2024-10-06 00:00:00
833,2024-10-06,Polymers & Plastics,Polymers & Plastics,753.93,USD/UNIT,1,-1.069,3.4164,8.1561,LME,2024-10-06 00:00:00
834,2024-10-06,Electronic Components,Electronic Components,148.13,USD/UNIT,1,-0.666,-1.8542,2.724,COMEX,2024-10-06 00:00:00
835,2024-10-06,Reagents & Chemicals,Reagents & Chemicals,428.45,USD/UNIT,1,0.228,-2.4456,-1.0065,COMEX,2024-10-06 00:00:00
836,2024-10-06,Bio-Robotics,Bio-Robotics,5701.63,USD/UNIT,1,1.1515,-0.1442,-1.893,ICE,2024-10-06 00:00:00
837,2024-10-06,Precision Components,Precision Components,2420.61,USD/UNIT,1,-1.6166,-3.8675,-1.071,LME,2024-10-06 00:00:00
838,2024-10-13,Thermal Systems,Thermal Systems,2567.11,USD/UNIT,1,-0.3362,4.744,1.6353,ICE,2024-10-13 00:00:00
839,2024-10-13,Hydraulic Systems,Hydraulic Systems,1822.71,USD/UNIT,1,0.1177,-0.7837,-0.4678,COMEX,2024-10-13 00:00:00
840,2024-10-13,Pneumatic Systems,Pneumatic Systems,1173.93,USD/UNIT,1,-0.5427,-1.7536,-2.4456,LME,2024-10-13 00:00:00
841,2024-10-13,Alloys & Metals,Alloys & Metals,3252.85,USD/UNIT,1,0.9961,4.152,1.576,LME,2024-10-13 00:00:00
842,2024-10-13,Polymers & Plastics,Polymers & Plastics,734.83,USD/UNIT,1,1.8058,-6.1745,-5.6752,CME,2024-10-13 00:00:00
843,2024-10-13,Electronic Components,Electronic Components,146.83,USD/UNIT,1,2.0607,2.3941,0.766,ICE,2024-10-13 00:00:00
844,2024-10-13,Reagents & Chemicals,Reagents & Chemicals,465.26,USD/UNIT,1,2.949,-1.154,-4.6208,CME,2024-10-13 00:00:00
845,2024-10-13,Bio-Robotics,Bio-Robotics,5670.51,USD/UNIT,1,0.981,1.4881,-4.2277,COMEX,2024-10-13 00:00:00
846,2024-10-13,Precision Components,Precision Components,2044.38,USD/UNIT,1,0.099,-5.8723,5.4566,LME,2024-10-13 00:00:00
847,2024-10-20,Thermal Systems,Thermal Systems,2506.68,USD/UNIT,1,-1.4217,2.345,-6.8595,LME,2024-10-20 00:00:00
848,2024-10-20,Hydraulic Systems,Hydraulic Systems,1766.75,USD/UNIT,1,2.3007,1.4903,3.6544,ICE,2024-10-20 00:00:00
849,2024-10-20,Pneumatic Systems,Pneumatic Systems,1149.07,USD/UNIT,1,1.3529,-0.5703,1.7496,ICE,2024-10-20 00:00:00
850,2024-10-20,Alloys & Metals,Alloys & Metals,3569.56,USD/UNIT,1,-0.7211,2.8601,-2.7713,CME,2024-10-20 00:00:00
851,2024-10-20,Polymers & Plastics,Polymers & Plastics,817.16,USD/UNIT,1,1.647,1.3442,-0.8962,LME,2024-10-20 00:00:00
852,2024-10-20,Electronic Components,Electronic Components,152.94,USD/UNIT,1,1.1925,-0.9554,0.7549,COMEX,2024-10-20 00:00:00
853,2024-10-20,Reagents & Chemicals,Reagents & Chemicals,449.83,USD/UNIT,1,-0.9508,2.3449,-6.4307,LME,2024-10-20 00:00:00
854,2024-10-20,Bio-Robotics,Bio-Robotics,5030.55,USD/UNIT,1,-0.3583,0.9638,-0.6301,CME,2024-10-20 00:00:00
855,2024-10-20,Precision Components,Precision Components,2128.31,USD/UNIT,1,-0.9801,-2.5237,0.9905,ICE,2024-10-20 00:00:00
856,2024-10-27,Thermal Systems,Thermal Systems,2586.86,USD/UNIT,1,-0.8591,0.0175,-4.6348,CME,2024-10-27 00:00:00
857,2024-10-27,Hydraulic Systems,Hydraulic Systems,1858.17,USD/UNIT,1,0.6671,0.6844,-7.8131,CME,2024-10-27 00:00:00
858,2024-10-27,Pneumatic Systems,Pneumatic Systems,1169.12,USD/UNIT,1,2.1647,-2.4932,1.7715,LME,2024-10-27 00:00:00
859,2024-10-27,Alloys & Metals,Alloys & Metals,3570.84,USD/UNIT,1,2.1176,4.6626,4.2745,LME,2024-10-27 00:00:00
860,2024-10-27,Polymers & Plastics,Polymers & Plastics,816.62,USD/UNIT,1,1.8375,-2.6765,-5.3476,LME,2024-10-27 00:00:00
861,2024-10-27,Electronic Components,Electronic Components,141.83,USD/UNIT,1,1.7756,-4.8568,-6.2111,COMEX,2024-10-27 00:00:00
862,2024-10-27,Reagents & Chemicals,Reagents & Chemicals,451.14,USD/UNIT,1,-0.8729,4.7448,-3.9098,COMEX,2024-10-27 00:00:00
863,2024-10-27,Bio-Robotics,Bio-Robotics,5639.61,USD/UNIT,1,-1.3909,-0.5902,-8.7644,CME,2024-10-27 00:00:00
864,2024-10-27,Precision Components,Precision Components,2169.83,USD/UNIT,1,-2.3281,-3.2501,-4.1949,LME,2024-10-27 00:00:00
865,2024-11-03,Thermal Systems,Thermal Systems,2314.31,USD/UNIT,1,-0.8152,-3.0073,0.1737,ICE,2024-11-03 00:00:00
866,2024-11-03,Hydraulic Systems,Hydraulic Systems,1727.32,USD/UNIT,1,-1.191,-3.8961,-2.463,COMEX,2024-11-03 00:00:00
867,2024-11-03,Pneumatic Systems,Pneumatic Systems,1184.86,USD/UNIT,1,-1.3044,-2.0624,2.2614,COMEX,2024-11-03 00:00:00
868,2024-11-03,Alloys & Metals,Alloys & Metals,3614.81,USD/UNIT,1,-1.0243,5.5051,-3.0565,ICE,2024-11-03 00:00:00
869,2024-11-03,Polymers & Plastics,Polymers & Plastics,838.34,USD/UNIT,1,0.8754,-2.7783,-3.3073,CME,2024-11-03 00:00:00
870,2024-11-03,Electronic Components,Electronic Components,157.15,USD/UNIT,1,-1.4999,5.403,9.1379,CME,2024-11-03 00:00:00
871,2024-11-03,Reagents & Chemicals,Reagents & Chemicals,447.97,USD/UNIT,1,1.0462,-5.4309,-0.8789,LME,2024-11-03 00:00:00
872,2024-11-03,Bio-Robotics,Bio-Robotics,5168.47,USD/UNIT,1,0.7604,0.0581,-5.7684,LME,2024-11-03 00:00:00
873,2024-11-03,Precision Components,Precision Components,2202.97,USD/UNIT,1,1.3969,3.28,-6.5593,LME,2024-11-03 00:00:00
874,2024-11-10,Thermal Systems,Thermal Systems,2549.66,USD/UNIT,1,-0.5882,-1.3642,1.7901,ICE,2024-11-10 00:00:00
875,2024-11-10,Hydraulic Systems,Hydraulic Systems,1924.43,USD/UNIT,1,0.3379,2.0731,-1.8119,ICE,2024-11-10 00:00:00
876,2024-11-10,Pneumatic Systems,Pneumatic Systems,1250.14,USD/UNIT,1,-2.2014,0.2928,-6.306,CME,2024-11-10 00:00:00
877,2024-11-10,Alloys & Metals,Alloys & Metals,3635.7,USD/UNIT,1,-0.2268,-3.1171,12.1323,LME,2024-11-10 00:00:00
878,2024-11-10,Polymers & Plastics,Polymers & Plastics,717.27,USD/UNIT,1,-1.0254,-1.5878,5.8934,CME,2024-11-10 00:00:00
879,2024-11-10,Electronic Components,Electronic Components,158.01,USD/UNIT,1,-0.5983,0.582,-1.5546,ICE,2024-11-10 00:00:00
880,2024-11-10,Reagents & Chemicals,Reagents & Chemicals,443.74,USD/UNIT,1,1.8034,6.6881,-2.8514,CME,2024-11-10 00:00:00
881,2024-11-10,Bio-Robotics,Bio-Robotics,6040.3,USD/UNIT,1,3.363,0.5275,-3.7342,CME,2024-11-10 00:00:00
882,2024-11-10,Precision Components,Precision Components,2241.52,USD/UNIT,1,0.9266,3.9953,-3.6289,COMEX,2024-11-10 00:00:00
883,2024-11-17,Thermal Systems,Thermal Systems,2180.14,USD/UNIT,1,2.6859,7.0276,-3.5993,ICE,2024-11-17 00:00:00
884,2024-11-17,Hydraulic Systems,Hydraulic Systems,1742.91,USD/UNIT,1,0.1116,5.5133,-2.0713,COMEX,2024-11-17 00:00:00
885,2024-11-17,Pneumatic Systems,Pneumatic Systems,1134.77,USD/UNIT,1,-0.1657,-2.8637,1.3873,COMEX,2024-11-17 00:00:00
886,2024-11-17,Alloys & Metals,Alloys & Metals,3871.22,USD/UNIT,1,-1.351,-4.6796,5.0354,LME,2024-11-17 00:00:00
887,2024-11-17,Polymers & Plastics,Polymers & Plastics,789.96,USD/UNIT,1,-2.2313,3.4065,-2.9788,CME,2024-11-17 00:00:00
888,2024-11-17,Electronic Components,Electronic Components,146.84,USD/UNIT,1,0.5484,-5.5419,-4.751,COMEX,2024-11-17 00:00:00
889,2024-11-17,Reagents & Chemicals,Reagents & Chemicals,444.62,USD/UNIT,1,-2.9253,0.0494,4.5232,ICE,2024-11-17 00:00:00
890,2024-11-17,Bio-Robotics,Bio-Robotics,5566.32,USD/UNIT,1,2.7253,-0.8495,-4.5237,COMEX,2024-11-17 00:00:00
891,2024-11-17,Precision Components,Precision Components,2135.79,USD/UNIT,1,-1.5096,-6.4454,-0.7643,ICE,2024-11-17 00:00:00
892,2024-11-24,Thermal Systems,Thermal Systems,2414.17,USD/UNIT,1,0.7249,-1.5429,-4.4907,CME,2024-11-24 00:00:00
893,2024-11-24,Hydraulic Systems,Hydraulic Systems,1794.47,USD/UNIT,1,1.2869,3.0549,-3.9443,COMEX,2024-11-24 00:00:00
894,2024-11-24,Pneumatic Systems,Pneumatic Systems,1222.8,USD/UNIT,1,3.1167,1.1885,10.4083,ICE,2024-11-24 00:00:00
895,2024-11-24,Alloys & Metals,Alloys & Metals,3201.23,USD/UNIT,1,1.4048,-4.9214,5.0572,LME,2024-11-24 00:00:00
896,2024-11-24,Polymers & Plastics,Polymers & Plastics,819.97,USD/UNIT,1,-2.4506,-1.901,5.4441,CME,2024-11-24 00:00:00
897,2024-11-24,Electronic Components,Electronic Components,147.27,USD/UNIT,1,1.4782,-1.4576,1.2489,LME,2024-11-24 00:00:00
898,2024-11-24,Reagents & Chemicals,Reagents & Chemicals,416.65,USD/UNIT,1,-0.5502,0.328,5.6451,COMEX,2024-11-24 00:00:00
899,2024-11-24,Bio-Robotics,Bio-Robotics,5211.02,USD/UNIT,1,-0.8519,1.8301,1.4687,COMEX,2024-11-24 00:00:00
900,2024-11-24,Precision Components,Precision Components,2110.15,USD/UNIT,1,-0.1271,3.5502,-2.6572,CME,2024-11-24 00:00:00
901,2024-12-01,Thermal Systems,Thermal Systems,2354.48,USD/UNIT,1,0.9153,0.5462,1.7636,LME,2024-12-01 00:00:00
902,2024-12-01,Hydraulic Systems,Hydraulic Systems,1687.3,USD/UNIT,1,2.1809,-1.0078,5.3401,COMEX,2024-12-01 00:00:00
903,2024-12-01,Pneumatic Systems,Pneumatic Systems,1171.74,USD/UNIT,1,0.0143,-4.1819,5.928,LME,2024-12-01 00:00:00
904,2024-12-01,Alloys & Metals,Alloys & Metals,3563.5,USD/UNIT,1,2.698,3.4326,2.8119,CME,2024-12-01 00:00:00
905,2024-12-01,Polymers & Plastics,Polymers & Plastics,865.01,USD/UNIT,1,-0.8119,-0.892,-7.8414,LME,2024-12-01 00:00:00
906,2024-12-01,Electronic Components,Electronic Components,140.6,USD/UNIT,1,-1.4877,2.8335,-4.6124,ICE,2024-12-01 00:00:00
907,2024-12-01,Reagents & Chemicals,Reagents & Chemicals,457.97,USD/UNIT,1,-1.3047,-0.6693,-2.8696,LME,2024-12-01 00:00:00
908,2024-12-01,Bio-Robotics,Bio-Robotics,5671.46,USD/UNIT,1,0.449,3.8449,-2.7102,ICE,2024-12-01 00:00:00
909,2024-12-01,Precision Components,Precision Components,2249.17,USD/UNIT,1,1.2311,-3.5155,-3.5322,CME,2024-12-01 00:00:00
910,2024-12-08,Thermal Systems,Thermal Systems,2255.7,USD/UNIT,1,1.4277,-1.6378,-3.3254,ICE,2024-12-08 00:00:00
911,2024-12-08,Hydraulic Systems,Hydraulic Systems,1890.56,USD/UNIT,1,0.2667,-0.085,-6.8836,ICE,2024-12-08 00:00:00
912,2024-12-08,Pneumatic Systems,Pneumatic Systems,1263.6,USD/UNIT,1,-1.9522,-3.3513,5.8442,CME,2024-12-08 00:00:00
913,2024-12-08,Alloys & Metals,Alloys & Metals,3534.03,USD/UNIT,1,0.4641,1.956,11.246,ICE,2024-12-08 00:00:00
914,2024-12-08,Polymers & Plastics,Polymers & Plastics,690.37,USD/UNIT,1,3.413,-1.3928,-2.47,ICE,2024-12-08 00:00:00
915,2024-12-08,Electronic Components,Electronic Components,157.69,USD/UNIT,1,-1.5091,3.016,4.837,CME,2024-12-08 00:00:00
916,2024-12-08,Reagents & Chemicals,Reagents & Chemicals,473.07,USD/UNIT,1,1.4769,3.4137,4.9661,CME,2024-12-08 00:00:00
917,2024-12-08,Bio-Robotics,Bio-Robotics,5623.41,USD/UNIT,1,-1.6775,3.5597,-2.9025,COMEX,2024-12-08 00:00:00
918,2024-12-08,Precision Components,Precision Components,2178.73,USD/UNIT,1,0.9796,5.6861,6.3766,CME,2024-12-08 00:00:00
919,2024-12-15,Thermal Systems,Thermal Systems,2517.79,USD/UNIT,1,5.0709,4.4937,5.7651,COMEX,2024-12-15 00:00:00
920,2024-12-15,Hydraulic Systems,Hydraulic Systems,1867.17,USD/UNIT,1,0.1061,0.0755,0.6957,ICE,2024-12-15 00:00:00
921,2024-12-15,Pneumatic Systems,Pneumatic Systems,1159.53,USD/UNIT,1,0.7082,1.5358,4.6251,ICE,2024-12-15 00:00:00
922,2024-12-15,Alloys & Metals,Alloys & Metals,3608.22,USD/UNIT,1,-1.7137,-1.6441,10.5134,LME,2024-12-15 00:00:00
923,2024-12-15,Polymers & Plastics,Polymers & Plastics,808.83,USD/UNIT,1,2.515,-2.0536,3.0357,CME,2024-12-15 00:00:00
924,2024-12-15,Electronic Components,Electronic Components,137.37,USD/UNIT,1,-2.0129,1.4843,-1.2005,CME,2024-12-15 00:00:00
925,2024-12-15,Reagents & Chemicals,Reagents & Chemicals,454.27,USD/UNIT,1,1.1431,-2.9551,-6.0206,ICE,2024-12-15 00:00:00
926,2024-12-15,Bio-Robotics,Bio-Robotics,5477.52,USD/UNIT,1,-1.4006,-4.6771,10.3688,ICE,2024-12-15 00:00:00
