PRODUCT_ID,PRODUCT_CODE,PRODUCT_NAME,PRODUCT_DESCRIPTION_SHORT,PRODUCT_DESCRIPTION_LONG,PRODUCT_TYPE,PRODUCT_STATUS,BASE_UNIT_OF_MEASURE_ID,MAKE_BUY_INDICATOR,PRODUCT_CATEGORY_ID,OWNING_ORGANIZATION_ID,VALID_FROM_TIMESTAMP,VALID_TO_TIMESTAMP,IS_CURRENT_FLAG,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
336,PNE-000336,Actuator  Standard,Actuator  Standard for industrial applications,Detailed specification for Actuator  Standard. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
337,BIO-000337,Control Module XL Medical-Grade,Control Module XL Medical-Grade for industrial applications,Detailed specification for Control Module XL Medical-Grade. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
338,ALL-000338,Copper Sheet Large Standard,Copper Sheet Large Standard for industrial applications,Detailed specification for Copper Sheet Large Standard. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
339,HYD-000339,Hydraulic Pump  Standard,Hydraulic Pump  Standard for industrial applications,Detailed specification for Hydraulic Pump  Standard. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
340,PAC-000340,Shipping Container Small Industrial,Shipping Container Small Industrial for industrial applications,Detailed specification for Shipping Container Small Industrial. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
341,HYD-000341,Control Valve Large,Control Valve Large for industrial applications,Detailed specification for Control Valve Large. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
342,REA-000342,Assay Reagent XL Medical-Grade,Assay Reagent XL Medical-Grade for industrial applications,Detailed specification for Assay Reagent XL Medical-Grade. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
343,THE-000343,Cooling Assembly Medium,Cooling Assembly Medium for industrial applications,Detailed specification for Cooling Assembly Medium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
344,PNE-000344,Filter Unit  Industrial,Filter Unit  Industrial for industrial applications,Detailed specification for Filter Unit  Industrial. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
345,PNE-000345,Actuator Large Standard,Actuator Large Standard for industrial applications,Detailed specification for Actuator Large Standard. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
346,ELE-000346,HMI Panel Small Standard,HMI Panel Small Standard for industrial applications,Detailed specification for HMI Panel Small Standard. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
347,PAC-000347,Pallet,Pallet for industrial applications,Detailed specification for Pallet. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
348,REA-000348,Culture Medium Large Premium,Culture Medium Large Premium for industrial applications,Detailed specification for Culture Medium Large Premium. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
349,ELE-000349,HMI Panel Medium Premium,HMI Panel Medium Premium for industrial applications,Detailed specification for HMI Panel Medium Premium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
350,PAC-000350,Anti-static Bag Medium Standard,Anti-static Bag Medium Standard for industrial applications,Detailed specification for Anti-static Bag Medium Standard. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
351,PAC-000351,Shipping Container  Medical-Grade,Shipping Container  Medical-Grade for industrial applications,Detailed specification for Shipping Container  Medical-Grade. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
352,ELE-000352,PLC Controller Large Standard,PLC Controller Large Standard for industrial applications,Detailed specification for PLC Controller Large Standard. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
353,HYD-000353,Cylinder Assembly  Medical-Grade,Cylinder Assembly  Medical-Grade for industrial applications,Detailed specification for Cylinder Assembly  Medical-Grade. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
354,PRE-000354,Linear Guide Medium Standard,Linear Guide Medium Standard for industrial applications,Detailed specification for Linear Guide Medium Standard. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
355,PAC-000355,Shipping Container Medium Industrial,Shipping Container Medium Industrial for industrial applications,Detailed specification for Shipping Container Medium Industrial. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
356,POL-000356,Nylon Block  Industrial,Nylon Block  Industrial for industrial applications,Detailed specification for Nylon Block  Industrial. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
357,PAC-000357,Protective Foam,Protective Foam for industrial applications,Detailed specification for Protective Foam. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
358,PRE-000358,Encoder Medium Standard,Encoder Medium Standard for industrial applications,Detailed specification for Encoder Medium Standard. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
359,BIO-000359,Gripper Assembly XL Industrial,Gripper Assembly XL Industrial for industrial applications,Detailed specification for Gripper Assembly XL Industrial. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
360,PNE-000360,Actuator XL Medical-Grade,Actuator XL Medical-Grade for industrial applications,Detailed specification for Actuator XL Medical-Grade. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
361,PRE-000361,Servo Motor XL,Servo Motor XL for industrial applications,Detailed specification for Servo Motor XL. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
362,PNE-000362,Air Compressor Large Premium,Air Compressor Large Premium for industrial applications,Detailed specification for Air Compressor Large Premium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
363,BIO-000363,Control Module Small Standard,Control Module Small Standard for industrial applications,Detailed specification for Control Module Small Standard. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
364,ELE-000364,PLC Controller,PLC Controller for industrial applications,Detailed specification for PLC Controller. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
365,PAC-000365,Protective Foam Small,Protective Foam Small for industrial applications,Detailed specification for Protective Foam Small. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
366,ELE-000366,Sensor Module Medium Industrial,Sensor Module Medium Industrial for industrial applications,Detailed specification for Sensor Module Medium Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
367,BIO-000367,Control Module Medium Medical-Grade,Control Module Medium Medical-Grade for industrial applications,Detailed specification for Control Module Medium Medical-Grade. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
368,ELE-000368,PLC Controller XL Industrial,PLC Controller XL Industrial for industrial applications,Detailed specification for PLC Controller XL Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
369,THE-000369,Heat Exchanger  Premium,Heat Exchanger  Premium for industrial applications,Detailed specification for Heat Exchanger  Premium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
370,PNE-000370,Filter Unit Medium Premium,Filter Unit Medium Premium for industrial applications,Detailed specification for Filter Unit Medium Premium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
371,PAC-000371,Protective Foam XL Industrial,Protective Foam XL Industrial for industrial applications,Detailed specification for Protective Foam XL Industrial. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
372,BIO-000372,Sensor Array Medium Standard,Sensor Array Medium Standard for industrial applications,Detailed specification for Sensor Array Medium Standard. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
373,PRE-000373,Linear Guide Small Premium,Linear Guide Small Premium for industrial applications,Detailed specification for Linear Guide Small Premium. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
374,PRE-000374,Encoder XL Medical-Grade,Encoder XL Medical-Grade for industrial applications,Detailed specification for Encoder XL Medical-Grade. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
375,THE-000375,Thermal Valve Small,Thermal Valve Small for industrial applications,Detailed specification for Thermal Valve Small. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
376,REA-000376,Enzyme Kit,Enzyme Kit for industrial applications,Detailed specification for Enzyme Kit. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
377,PNE-000377,Filter Unit XL Industrial,Filter Unit XL Industrial for industrial applications,Detailed specification for Filter Unit XL Industrial. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
378,HYD-000378,Control Valve XL Premium,Control Valve XL Premium for industrial applications,Detailed specification for Control Valve XL Premium. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
379,ALL-000379,Titanium Bar Large Medical-Grade,Titanium Bar Large Medical-Grade for industrial applications,Detailed specification for Titanium Bar Large Medical-Grade. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
380,PAC-000380,Shipping Container  Premium,Shipping Container  Premium for industrial applications,Detailed specification for Shipping Container  Premium. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
381,PNE-000381,Pressure Regulator Small,Pressure Regulator Small for industrial applications,Detailed specification for Pressure Regulator Small. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
382,REA-000382,Culture Medium Medium Premium,Culture Medium Medium Premium for industrial applications,Detailed specification for Culture Medium Medium Premium. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
383,PRE-000383,Micro Bearing Medium Medical-Grade,Micro Bearing Medium Medical-Grade for industrial applications,Detailed specification for Micro Bearing Medium Medical-Grade. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
384,HYD-000384,Accumulator XL Medical-Grade,Accumulator XL Medical-Grade for industrial applications,Detailed specification for Accumulator XL Medical-Grade. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
385,PAC-000385,Protective Foam XL Standard,Protective Foam XL Standard for industrial applications,Detailed specification for Protective Foam XL Standard. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
386,THE-000386,Heat Exchanger,Heat Exchanger for industrial applications,Detailed specification for Heat Exchanger. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
387,PNE-000387,Air Compressor  Premium,Air Compressor  Premium for industrial applications,Detailed specification for Air Compressor  Premium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
388,PNE-000388,Actuator Medium,Actuator Medium for industrial applications,Detailed specification for Actuator Medium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
389,PAC-000389,Shipping Container Large Standard,Shipping Container Large Standard for industrial applications,Detailed specification for Shipping Container Large Standard. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
390,POL-000390,Silicone Seal XL Premium,Silicone Seal XL Premium for industrial applications,Detailed specification for Silicone Seal XL Premium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
391,ALL-000391,Aluminum Billet  Premium,Aluminum Billet  Premium for industrial applications,Detailed specification for Aluminum Billet  Premium. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
392,ELE-000392,Power Supply Medium Industrial,Power Supply Medium Industrial for industrial applications,Detailed specification for Power Supply Medium Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
393,PAC-000393,Shipping Container Medium Medical-Grade,Shipping Container Medium Medical-Grade for industrial applications,Detailed specification for Shipping Container Medium Medical-Grade. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
394,PNE-000394,Air Compressor Small Premium,Air Compressor Small Premium for industrial applications,Detailed specification for Air Compressor Small Premium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
395,ELE-000395,Sensor Module Medium,Sensor Module Medium for industrial applications,Detailed specification for Sensor Module Medium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
396,PNE-000396,Filter Unit,Filter Unit for industrial applications,Detailed specification for Filter Unit. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
397,ELE-000397,PLC Controller Small Medical-Grade,PLC Controller Small Medical-Grade for industrial applications,Detailed specification for PLC Controller Small Medical-Grade. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
398,PNE-000398,Air Compressor XL,Air Compressor XL for industrial applications,Detailed specification for Air Compressor XL. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
399,PRE-000399,Micro Bearing  Medical-Grade,Micro Bearing  Medical-Grade for industrial applications,Detailed specification for Micro Bearing  Medical-Grade. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
400,POL-000400,Silicone Seal Large,Silicone Seal Large for industrial applications,Detailed specification for Silicone Seal Large. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
401,PAC-000401,Shipping Container XL Premium,Shipping Container XL Premium for industrial applications,Detailed specification for Shipping Container XL Premium. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
402,POL-000402,PTFE Sheet Small Industrial,PTFE Sheet Small Industrial for industrial applications,Detailed specification for PTFE Sheet Small Industrial. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
403,ELE-000403,Sensor Module Large Premium,Sensor Module Large Premium for industrial applications,Detailed specification for Sensor Module Large Premium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
404,THE-000404,Compressor Unit  Standard,Compressor Unit  Standard for industrial applications,Detailed specification for Compressor Unit  Standard. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
405,BIO-000405,Control Module XL Industrial,Control Module XL Industrial for industrial applications,Detailed specification for Control Module XL Industrial. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
406,PNE-000406,Filter Unit  Industrial,Filter Unit  Industrial for industrial applications,Detailed specification for Filter Unit  Industrial. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
407,ELE-000407,Sensor Module  Industrial,Sensor Module  Industrial for industrial applications,Detailed specification for Sensor Module  Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
408,REA-000408,Assay Reagent Medium Medical-Grade,Assay Reagent Medium Medical-Grade for industrial applications,Detailed specification for Assay Reagent Medium Medical-Grade. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
409,ELE-000409,Sensor Module Medium Industrial,Sensor Module Medium Industrial for industrial applications,Detailed specification for Sensor Module Medium Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
410,ELE-000410,Sensor Module Large Industrial,Sensor Module Large Industrial for industrial applications,Detailed specification for Sensor Module Large Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
411,PRE-000411,Encoder Medium Standard,Encoder Medium Standard for industrial applications,Detailed specification for Encoder Medium Standard. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
412,BIO-000412,Sensor Array Medium Standard,Sensor Array Medium Standard for industrial applications,Detailed specification for Sensor Array Medium Standard. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
413,ELE-000413,Sensor Module Large,Sensor Module Large for industrial applications,Detailed specification for Sensor Module Large. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
414,THE-000414,Heat Exchanger XL Standard,Heat Exchanger XL Standard for industrial applications,Detailed specification for Heat Exchanger XL Standard. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
415,PNE-000415,Filter Unit  Medical-Grade,Filter Unit  Medical-Grade for industrial applications,Detailed specification for Filter Unit  Medical-Grade. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
416,HYD-000416,Control Valve Medium Industrial,Control Valve Medium Industrial for industrial applications,Detailed specification for Control Valve Medium Industrial. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
417,PAC-000417,Shipping Container XL Medical-Grade,Shipping Container XL Medical-Grade for industrial applications,Detailed specification for Shipping Container XL Medical-Grade. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
418,ELE-000418,Power Supply  Standard,Power Supply  Standard for industrial applications,Detailed specification for Power Supply  Standard. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
419,POL-000419,Silicone Seal Small Premium,Silicone Seal Small Premium for industrial applications,Detailed specification for Silicone Seal Small Premium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
420,ELE-000420,Power Supply Medium Standard,Power Supply Medium Standard for industrial applications,Detailed specification for Power Supply Medium Standard. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
