DELIVERY_ID,PURCHASE_ORDER_LINE_ID,SUPPLIER_ID,PROMISED_DATE,ACTUAL_DELIVERY_DATE,REQUESTED_QUANTITY,DELIVERED_QUANTITY,ON_TIME_FLAG,IN_FULL_FLAG,OTIF_FLAG,DAYS_EARLY_LATE,CREATED_TIMESTAMP
296,1535,85,2025-09-14,2025-09-06,365,303,True,False,False,-8,2025-09-14 20:11:07
297,11686,125,2025-10-31,2025-10-28,268,268,True,True,True,-3,2025-10-31 20:11:07
298,2301,13,2024-07-31,2024-07-31,84,69,True,False,False,0,2024-07-31 20:11:07
299,3709,144,2025-05-27,2025-05-25,353,353,True,True,True,-2,2025-05-27 20:11:07
300,2795,53,2025-08-30,2025-08-31,451,451,False,True,False,1,2025-08-30 20:11:07
301,2214,121,2024-11-30,2024-11-28,465,384,True,False,False,-2,2024-11-30 20:11:07
302,1071,77,2024-07-10,2024-07-12,444,444,False,True,False,2,2024-07-10 20:11:07
303,10992,103,2025-11-24,2025-11-24,153,153,True,True,True,0,2025-11-24 20:11:07
304,11300,6,2024-10-01,2024-09-29,500,500,True,True,True,-2,2024-10-01 20:11:07
305,13365,54,2025-06-12,2025-06-14,363,283,False,False,False,2,2025-06-12 20:11:07
306,5919,131,2025-05-25,2025-05-28,122,122,False,True,False,3,2025-05-25 20:11:07
307,2632,142,2024-08-31,2024-08-29,493,493,True,True,True,-2,2024-08-31 20:11:07
308,10933,32,2025-11-06,2025-11-01,248,248,True,True,True,-5,2025-11-06 20:11:07
309,11211,165,2024-06-12,2024-06-14,128,128,False,True,False,2,2024-06-12 20:11:07
310,7992,52,2024-05-15,2024-05-16,313,313,False,True,False,1,2024-05-15 20:11:07
311,10374,73,2025-10-24,2025-10-23,320,320,True,True,True,-1,2025-10-24 20:11:07
312,9454,162,2024-06-25,2024-07-07,237,237,False,True,False,12,2024-06-25 20:11:07
313,1709,144,2025-04-11,2025-04-11,259,259,True,True,True,0,2025-04-11 20:11:07
314,6022,82,2025-10-29,2025-10-30,440,416,False,False,False,1,2025-10-29 20:11:07
315,10052,55,2024-10-15,2024-10-17,211,211,False,True,False,2,2024-10-15 20:11:07
316,7113,161,2025-03-03,2025-03-03,388,388,True,True,True,0,2025-03-03 20:11:07
317,197,17,2024-02-24,2024-02-26,286,286,False,True,False,2,2024-02-24 20:11:07
318,13347,17,2025-06-29,2025-06-30,277,277,False,True,False,1,2025-06-29 20:11:07
319,13562,19,2024-06-21,2024-06-23,155,155,False,True,False,2,2024-06-21 20:11:07
320,12133,196,2024-02-21,2024-02-23,270,270,False,True,False,2,2024-02-21 20:11:07
321,7883,112,2025-08-06,2025-08-09,432,432,False,True,False,3,2025-08-06 20:11:07
322,9106,198,2025-06-25,2025-06-25,425,425,True,True,True,0,2025-06-25 20:11:07
323,2770,79,2024-07-14,2024-07-11,164,164,True,True,True,-3,2024-07-14 20:11:07
324,5545,51,2024-08-29,2024-08-27,126,126,True,True,True,-2,2024-08-29 20:11:07
325,9845,27,2024-08-30,2024-08-30,330,330,True,True,True,0,2024-08-30 20:11:07
326,6633,54,2025-05-10,2025-05-08,63,63,True,True,True,-2,2025-05-10 20:11:07
327,13086,174,2025-04-28,2025-04-28,352,309,True,False,False,0,2025-04-28 20:11:07
328,6754,191,2025-05-11,2025-05-12,437,437,False,True,False,1,2025-05-11 20:11:07
329,14671,60,2024-09-04,2024-08-30,207,207,True,True,True,-5,2024-09-04 20:11:07
330,14713,102,2025-08-26,2025-08-23,169,169,True,True,True,-3,2025-08-26 20:11:07
331,14701,107,2025-12-17,2025-12-17,166,166,True,True,True,0,2025-12-17 20:11:07
332,9905,138,2025-09-24,2025-09-20,327,327,True,True,True,-4,2025-09-24 20:11:07
333,5871,91,2025-12-12,2025-12-10,445,445,True,True,True,-2,2025-12-12 20:11:07
334,753,83,2025-03-22,2025-03-24,290,290,False,True,False,2,2025-03-22 20:11:07
335,4962,179,2025-02-04,2025-02-08,290,290,False,True,False,4,2025-02-04 20:11:07
336,4630,27,2025-06-12,2025-06-12,189,189,True,True,True,0,2025-06-12 20:11:07
337,12181,145,2024-08-17,2024-08-29,244,244,False,True,False,12,2024-08-17 20:11:07
338,10350,30,2025-11-19,2025-11-19,94,94,True,True,True,0,2025-11-19 20:11:07
339,868,183,2024-11-18,2024-11-15,312,312,True,True,True,-3,2024-11-18 20:11:07
340,13021,69,2024-04-16,2024-04-14,439,439,True,True,True,-2,2024-04-16 20:11:07
341,3911,34,2024-04-24,2024-04-27,420,420,False,True,False,3,2024-04-24 20:11:07
342,1276,28,2024-11-28,2024-11-30,288,288,False,True,False,2,2024-11-28 20:11:07
343,13007,137,2024-06-17,2024-06-15,427,427,True,True,True,-2,2024-06-17 20:11:07
344,7917,65,2025-04-12,2025-04-16,447,447,False,True,False,4,2025-04-12 20:11:07
345,11811,20,2024-04-17,2024-05-01,202,202,False,True,False,14,2024-04-17 20:11:07
346,4416,26,2025-02-03,2025-02-01,257,257,True,True,True,-2,2025-02-03 20:11:07
347,812,15,2024-08-09,2024-08-10,375,375,False,True,False,1,2024-08-09 20:11:07
348,13246,70,2025-10-04,2025-10-03,438,438,True,True,True,-1,2025-10-04 20:11:07
349,4703,166,2024-01-30,2024-02-03,377,338,False,False,False,4,2024-01-30 20:11:07
350,11330,111,2024-09-19,2024-09-23,324,324,False,True,False,4,2024-09-19 20:11:07
351,1565,169,2025-08-26,2025-08-28,384,384,False,True,False,2,2025-08-26 20:11:07
352,5745,127,2024-08-16,2024-08-19,266,266,False,True,False,3,2024-08-16 20:11:07
353,6277,92,2024-01-31,2024-02-04,200,200,False,True,False,4,2024-01-31 20:11:07
354,9355,69,2024-08-19,2024-08-20,144,144,False,True,False,1,2024-08-19 20:11:07
355,9740,187,2024-12-10,2024-12-10,469,469,True,True,True,0,2024-12-10 20:11:07
356,10730,111,2025-06-12,2025-06-13,244,207,False,False,False,1,2025-06-12 20:11:07
357,1549,50,2025-01-29,2025-01-26,252,252,True,True,True,-3,2025-01-29 20:11:07
358,8998,17,2025-07-08,2025-07-08,223,223,True,True,True,0,2025-07-08 20:11:07
359,1066,137,2024-10-18,2024-10-23,359,359,False,True,False,5,2024-10-18 20:11:07
360,14427,132,2024-11-24,2024-11-23,202,202,True,True,True,-1,2024-11-24 20:11:07
361,3599,109,2025-10-18,2025-10-18,403,403,True,True,True,0,2025-10-18 20:11:07
362,12246,43,2025-08-31,2025-09-02,146,146,False,True,False,2,2025-08-31 20:11:07
363,2386,147,2025-05-13,2025-05-14,261,261,False,True,False,1,2025-05-13 20:11:07
364,3404,80,2024-05-30,2024-05-30,445,445,True,True,True,0,2024-05-30 20:11:07
365,812,18,2024-04-11,2024-04-06,384,384,True,True,True,-5,2024-04-11 20:11:07
366,5774,13,2024-09-08,2024-09-08,278,278,True,True,True,0,2024-09-08 20:11:07
367,4859,4,2024-08-10,2024-08-11,84,84,False,True,False,1,2024-08-10 20:11:07
368,4163,34,2025-09-10,2025-09-18,326,326,False,True,False,8,2025-09-10 20:11:07
369,8538,150,2025-05-14,2025-05-12,428,428,True,True,True,-2,2025-05-14 20:11:07
370,14933,26,2025-11-09,2025-11-11,446,446,False,True,False,2,2025-11-09 20:11:07
371,13589,77,2025-02-07,2025-02-07,243,183,True,False,False,0,2025-02-07 20:11:07
372,84,199,2025-09-26,2025-09-24,135,135,True,True,True,-2,2025-09-26 20:11:07
373,5443,54,2024-12-05,2024-12-17,499,398,False,False,False,12,2024-12-05 20:11:07
374,6535,85,2025-03-04,2025-03-03,115,91,True,False,False,-1,2025-03-04 20:11:07
375,4403,152,2024-07-18,2024-07-16,358,358,True,True,True,-2,2024-07-18 20:11:07
376,4339,35,2024-06-28,2024-07-09,154,152,False,False,False,11,2024-06-28 20:11:07
377,13410,152,2024-01-22,2024-01-29,322,322,False,True,False,7,2024-01-22 20:11:07
378,5434,137,2024-03-31,2024-04-01,362,362,False,True,False,1,2024-03-31 20:11:07
379,13131,26,2025-12-02,2025-11-30,371,371,True,True,True,-2,2025-12-02 20:11:07
380,9070,1,2024-02-08,2024-02-10,265,265,False,True,False,2,2024-02-08 20:11:07
381,10343,112,2024-02-01,2024-02-04,338,338,False,True,False,3,2024-02-01 20:11:07
382,6145,166,2025-09-05,2025-09-05,444,444,True,True,True,0,2025-09-05 20:11:07
383,2750,27,2024-03-10,2024-03-14,78,78,False,True,False,4,2024-03-10 20:11:07
384,729,56,2025-04-05,2025-04-05,228,228,True,True,True,0,2025-04-05 20:11:07
385,1626,87,2024-07-23,2024-07-30,475,475,False,True,False,7,2024-07-23 20:11:07
386,6513,175,2025-04-09,2025-04-08,472,472,True,True,True,-1,2025-04-09 20:11:07
387,13819,76,2024-10-08,2024-10-08,114,114,True,True,True,0,2024-10-08 20:11:07
388,13297,47,2025-12-15,2025-12-12,238,238,True,True,True,-3,2025-12-15 20:11:07
389,4998,23,2025-11-03,2025-11-16,350,350,False,True,False,13,2025-11-03 20:11:07
390,4529,89,2024-02-06,2024-02-03,268,268,True,True,True,-3,2024-02-06 20:11:07
391,11392,153,2025-06-23,2025-06-25,53,53,False,True,False,2,2025-06-23 20:11:07
392,11252,43,2025-03-09,2025-03-21,441,441,False,True,False,12,2025-03-09 20:11:07
393,10682,110,2024-03-09,2024-03-23,424,424,False,True,False,14,2024-03-09 20:11:07
394,6015,143,2024-03-22,2024-03-23,351,351,False,True,False,1,2024-03-22 20:11:07
395,1071,56,2025-08-14,2025-08-16,83,60,False,False,False,2,2025-08-14 20:11:07
396,9988,43,2025-08-11,2025-08-10,241,241,True,True,True,-1,2025-08-11 20:11:07
397,136,86,2025-08-13,2025-08-11,220,220,True,True,True,-2,2025-08-13 20:11:07
398,13091,107,2025-10-19,2025-10-19,416,416,True,True,True,0,2025-10-19 20:11:07
399,4237,73,2025-01-10,2025-01-16,323,323,False,True,False,6,2025-01-10 20:11:07
400,250,133,2024-05-11,2024-05-11,191,191,True,True,True,0,2024-05-11 20:11:07
401,10220,187,2024-08-08,2024-08-08,127,127,True,True,True,0,2024-08-08 20:11:07
402,7596,121,2025-03-16,2025-03-19,177,177,False,True,False,3,2025-03-16 20:11:07
403,300,88,2025-05-13,2025-05-14,393,393,False,True,False,1,2025-05-13 20:11:07
404,10674,67,2024-07-17,2024-07-19,392,287,False,False,False,2,2024-07-17 20:11:07
405,5717,81,2025-04-06,2025-04-18,326,326,False,True,False,12,2025-04-06 20:11:07
406,6000,29,2025-09-05,2025-09-02,367,367,True,True,True,-3,2025-09-05 20:11:07
407,3133,71,2025-06-16,2025-06-17,234,179,False,False,False,1,2025-06-16 20:11:07
408,4697,79,2024-02-01,2024-01-31,53,53,True,True,True,-1,2024-02-01 20:11:07
409,12766,135,2025-07-26,2025-07-29,176,176,False,True,False,3,2025-07-26 20:11:07
410,1408,16,2025-02-06,2025-02-11,175,175,False,True,False,5,2025-02-06 20:11:07
411,5213,77,2025-09-26,2025-09-25,452,452,True,True,True,-1,2025-09-26 20:11:07
412,13556,117,2025-09-20,2025-10-01,336,336,False,True,False,11,2025-09-20 20:11:07
413,6551,194,2025-06-06,2025-06-17,481,481,False,True,False,11,2025-06-06 20:11:07
414,11053,32,2024-06-15,2024-06-19,481,481,False,True,False,4,2024-06-15 20:11:07
415,3196,27,2024-03-25,2024-04-06,72,72,False,True,False,12,2024-03-25 20:11:07
416,6017,132,2025-11-02,2025-10-30,163,163,True,True,True,-3,2025-11-02 20:11:07
417,5475,135,2024-08-18,2024-08-16,439,439,True,True,True,-2,2024-08-18 20:11:07
418,11434,129,2024-04-25,2024-04-26,210,210,False,True,False,1,2024-04-25 20:11:07
419,3328,28,2024-06-21,2024-06-26,329,329,False,True,False,5,2024-06-21 20:11:07
420,7762,184,2025-09-05,2025-09-07,56,56,False,True,False,2,2025-09-05 20:11:07
421,2175,121,2025-04-18,2025-04-20,178,178,False,True,False,2,2025-04-18 20:11:07
422,8262,6,2025-06-13,2025-06-14,375,375,False,True,False,1,2025-06-13 20:11:07
423,3934,105,2024-11-30,2024-11-27,131,131,True,True,True,-3,2024-11-30 20:11:07
424,1860,10,2025-01-19,2025-01-19,411,411,True,True,True,0,2025-01-19 20:11:07
425,10392,19,2025-01-07,2025-01-08,162,162,False,True,False,1,2025-01-07 20:11:07
426,11490,173,2024-05-06,2024-05-11,256,256,False,True,False,5,2024-05-06 20:11:07
427,227,168,2025-01-29,2025-01-26,311,311,True,True,True,-3,2025-01-29 20:11:07
428,9272,58,2025-08-20,2025-08-20,174,174,True,True,True,0,2025-08-20 20:11:07
429,12409,50,2024-10-11,2024-10-09,438,438,True,True,True,-2,2024-10-11 20:11:07
430,9710,4,2024-11-04,2024-11-03,232,232,True,True,True,-1,2024-11-04 20:11:07
431,7504,116,2025-04-10,2025-04-12,79,63,False,False,False,2,2025-04-10 20:11:07
432,3764,133,2024-10-30,2024-10-29,418,418,True,True,True,-1,2024-10-30 20:11:07
433,13701,44,2025-10-15,2025-10-19,168,168,False,True,False,4,2025-10-15 20:11:07
434,4241,139,2024-11-24,2024-11-20,435,435,True,True,True,-4,2024-11-24 20:11:07
435,12419,144,2025-11-27,2025-11-24,132,109,True,False,False,-3,2025-11-27 20:11:07
436,1978,13,2024-06-27,2024-07-04,139,139,False,True,False,7,2024-06-27 20:11:07
437,1768,143,2025-02-18,2025-02-20,248,248,False,True,False,2,2025-02-18 20:11:07
438,10192,30,2024-07-23,2024-07-22,77,77,True,True,True,-1,2024-07-23 20:11:07
439,10593,10,2024-12-11,2024-12-12,498,404,False,False,False,1,2024-12-11 20:11:07
440,11425,5,2025-02-28,2025-03-02,348,348,False,True,False,2,2025-02-28 20:11:07
441,9419,100,2024-03-27,2024-03-28,95,95,False,True,False,1,2024-03-27 20:11:07
442,14870,129,2025-10-28,2025-10-26,85,85,True,True,True,-2,2025-10-28 20:11:07
443,3371,136,2024-07-26,2024-07-27,288,288,False,True,False,1,2024-07-26 20:11:07
444,5373,102,2024-12-17,2024-12-17,151,151,True,True,True,0,2024-12-17 20:11:07
445,6551,184,2025-11-03,2025-11-04,488,488,False,True,False,1,2025-11-03 20:11:07
446,2446,39,2025-10-06,2025-10-16,223,223,False,True,False,10,2025-10-06 20:11:07
447,7626,8,2025-02-27,2025-02-27,495,495,True,True,True,0,2025-02-27 20:11:07
448,2441,194,2025-08-27,2025-08-26,53,53,True,True,True,-1,2025-08-27 20:11:07
449,5392,50,2024-10-12,2024-10-08,93,93,True,True,True,-4,2024-10-12 20:11:07
450,6738,86,2024-03-01,2024-02-25,117,117,True,True,True,-5,2024-03-01 20:11:07
451,8197,32,2024-11-11,2024-11-11,390,390,True,True,True,0,2024-11-11 20:11:07
452,3771,90,2025-01-08,2025-01-18,406,406,False,True,False,10,2025-01-08 20:11:07
453,4945,173,2024-04-11,2024-04-09,421,421,True,True,True,-2,2024-04-11 20:11:07
454,5721,32,2025-09-18,2025-09-18,344,344,True,True,True,0,2025-09-18 20:11:07
455,807,197,2025-03-17,2025-03-15,178,178,True,True,True,-2,2025-03-17 20:11:07
456,11050,188,2025-07-03,2025-07-06,256,256,False,True,False,3,2025-07-03 20:11:07
457,459,117,2025-11-08,2025-11-21,146,146,False,True,False,13,2025-11-08 20:11:07
458,2510,134,2025-06-03,2025-06-04,61,61,False,True,False,1,2025-06-03 20:11:07
459,5835,87,2025-01-25,2025-01-25,319,319,True,True,True,0,2025-01-25 20:11:07
460,13103,151,2025-09-21,2025-10-05,294,294,False,True,False,14,2025-09-21 20:11:07
461,5824,15,2025-07-03,2025-07-02,279,279,True,True,True,-1,2025-07-03 20:11:07
462,6719,148,2025-06-01,2025-06-01,367,356,True,False,False,0,2025-06-01 20:11:07
463,12990,65,2024-03-20,2024-03-18,107,107,True,True,True,-2,2024-03-20 20:11:07
464,12386,103,2025-09-30,2025-09-28,53,53,True,True,True,-2,2025-09-30 20:11:07
465,1882,23,2025-11-24,2025-11-23,440,440,True,True,True,-1,2025-11-24 20:11:07
466,9005,144,2024-05-22,2024-05-21,213,213,True,True,True,-1,2024-05-22 20:11:07
467,14660,136,2025-12-14,2025-12-11,267,267,True,True,True,-3,2025-12-14 20:11:07
468,13645,91,2025-08-28,2025-08-30,306,306,False,True,False,2,2025-08-28 20:11:07
469,1330,147,2025-11-30,2025-12-01,469,469,False,True,False,1,2025-11-30 20:11:07
470,9288,161,2024-05-23,2024-05-21,327,327,True,True,True,-2,2024-05-23 20:11:07
471,5865,156,2025-09-08,2025-09-11,495,495,False,True,False,3,2025-09-08 20:11:07
472,8673,162,2025-08-24,2025-09-07,469,469,False,True,False,14,2025-08-24 20:11:07
473,9639,138,2024-12-26,2025-01-05,79,79,False,True,False,10,2024-12-26 20:11:07
474,5488,122,2025-11-04,2025-11-02,256,256,True,True,True,-2,2025-11-04 20:11:07
475,14138,25,2025-07-24,2025-07-24,144,114,True,False,False,0,2025-07-24 20:11:07
476,4953,52,2024-03-07,2024-03-07,220,220,True,True,True,0,2024-03-07 20:11:07
477,8949,79,2024-01-21,2024-01-22,402,402,False,True,False,1,2024-01-21 20:11:07
478,6360,138,2025-05-04,2025-05-01,110,110,True,True,True,-3,2025-05-04 20:11:07
479,3484,156,2024-07-07,2024-07-05,335,335,True,True,True,-2,2024-07-07 20:11:07
480,12738,184,2025-03-30,2025-03-30,139,139,True,True,True,0,2025-03-30 20:11:07
481,11966,120,2025-03-23,2025-04-02,203,203,False,True,False,10,2025-03-23 20:11:07
482,12557,148,2024-05-02,2024-04-30,322,303,True,False,False,-2,2024-05-02 20:11:07
483,12708,32,2025-08-18,2025-08-14,316,316,True,True,True,-4,2025-08-18 20:11:07
484,6264,134,2025-03-30,2025-03-29,330,330,True,True,True,-1,2025-03-30 20:11:07
485,10778,171,2025-04-23,2025-05-04,492,492,False,True,False,11,2025-04-23 20:11:07
486,9470,108,2025-03-26,2025-03-24,137,137,True,True,True,-2,2025-03-26 20:11:07
487,9335,149,2024-10-20,2024-10-19,364,364,True,True,True,-1,2024-10-20 20:11:07
488,2636,9,2024-11-03,2024-11-09,479,479,False,True,False,6,2024-11-03 20:11:07
489,1435,193,2024-08-24,2024-08-25,445,445,False,True,False,1,2024-08-24 20:11:07
490,6943,185,2024-10-29,2024-10-27,273,273,True,True,True,-2,2024-10-29 20:11:07
491,8341,16,2024-02-24,2024-02-22,63,63,True,True,True,-2,2024-02-24 20:11:07
492,4430,85,2025-10-02,2025-10-01,141,141,True,True,True,-1,2025-10-02 20:11:07
493,14254,4,2024-03-22,2024-03-25,472,472,False,True,False,3,2024-03-22 20:11:07
494,6237,195,2024-04-28,2024-04-27,76,76,True,True,True,-1,2024-04-28 20:11:07
495,9749,96,2024-05-21,2024-05-21,455,455,True,True,True,0,2024-05-21 20:11:07
496,15000,65,2025-08-15,2025-08-17,438,390,False,False,False,2,2025-08-15 20:11:07
497,10812,93,2024-05-13,2024-05-12,173,173,True,True,True,-1,2024-05-13 20:11:07
498,6166,149,2024-09-06,2024-09-20,224,170,False,False,False,14,2024-09-06 20:11:07
499,9732,136,2024-03-09,2024-03-13,307,307,False,True,False,4,2024-03-09 20:11:07
500,13938,60,2025-06-03,2025-06-03,248,248,True,True,True,0,2025-06-03 20:11:07
501,1388,188,2024-06-29,2024-06-29,498,498,True,True,True,0,2024-06-29 20:11:07
502,10575,163,2024-09-26,2024-09-27,66,66,False,True,False,1,2024-09-26 20:11:07
503,40,170,2024-08-16,2024-08-17,358,358,False,True,False,1,2024-08-16 20:11:07
504,4735,153,2025-10-31,2025-11-07,102,102,False,True,False,7,2025-10-31 20:11:07
505,1748,7,2024-07-03,2024-07-03,481,346,True,False,False,0,2024-07-03 20:11:07
506,693,143,2024-02-24,2024-02-19,207,207,True,True,True,-5,2024-02-24 20:11:07
507,12942,89,2024-01-23,2024-01-20,278,278,True,True,True,-3,2024-01-23 20:11:07
508,11682,44,2025-05-02,2025-04-30,159,159,True,True,True,-2,2025-05-02 20:11:07
509,12926,112,2025-06-20,2025-06-21,475,399,False,False,False,1,2025-06-20 20:11:07
510,1790,125,2024-04-15,2024-04-16,68,68,False,True,False,1,2024-04-15 20:11:07
511,4522,45,2025-04-24,2025-04-22,86,86,True,True,True,-2,2025-04-24 20:11:07
512,4404,185,2025-06-22,2025-06-21,259,215,True,False,False,-1,2025-06-22 20:11:07
513,13209,2,2024-02-04,2024-02-04,221,221,True,True,True,0,2024-02-04 20:11:07
514,14489,89,2025-03-11,2025-03-10,191,191,True,True,True,-1,2025-03-11 20:11:07
515,4391,112,2025-05-22,2025-05-22,308,308,True,True,True,0,2025-05-22 20:11:07
516,298,157,2025-10-07,2025-10-05,94,94,True,True,True,-2,2025-10-07 20:11:07
517,8044,105,2024-05-21,2024-05-24,222,222,False,True,False,3,2024-05-21 20:11:07
518,4231,152,2024-02-28,2024-03-12,381,381,False,True,False,13,2024-02-28 20:11:07
519,4330,110,2025-05-15,2025-05-15,67,67,True,True,True,0,2025-05-15 20:11:07
520,12584,34,2024-12-11,2024-12-11,300,227,True,False,False,0,2024-12-11 20:11:07
521,12170,115,2025-04-30,2025-04-30,168,168,True,True,True,0,2025-04-30 20:11:07
522,5044,81,2025-02-23,2025-03-03,67,67,False,True,False,8,2025-02-23 20:11:07
523,4639,188,2025-11-03,2025-11-02,144,144,True,True,True,-1,2025-11-03 20:11:07
524,8249,26,2025-08-23,2025-08-24,144,144,False,True,False,1,2025-08-23 20:11:07
525,14786,181,2025-05-02,2025-04-30,408,408,True,True,True,-2,2025-05-02 20:11:07
526,4264,123,2025-08-16,2025-08-13,225,225,True,True,True,-3,2025-08-16 20:11:07
527,11421,74,2025-08-21,2025-08-21,429,429,True,True,True,0,2025-08-21 20:11:07
528,6839,175,2024-06-07,2024-06-20,306,306,False,True,False,13,2024-06-07 20:11:07
529,2879,10,2025-07-08,2025-07-13,352,352,False,True,False,5,2025-07-08 20:11:07
530,8586,190,2024-04-22,2024-04-24,164,164,False,True,False,2,2024-04-22 20:11:07
531,13545,43,2025-02-24,2025-02-24,324,324,True,True,True,0,2025-02-24 20:11:07
532,5175,186,2024-02-10,2024-02-12,412,412,False,True,False,2,2024-02-10 20:11:07
533,10588,49,2024-07-07,2024-07-11,255,255,False,True,False,4,2024-07-07 20:11:07
534,13931,122,2025-11-05,2025-11-05,384,384,True,True,True,0,2025-11-05 20:11:07
535,9063,43,2024-03-18,2024-03-18,441,441,True,True,True,0,2024-03-18 20:11:07
536,12738,51,2024-06-21,2024-06-21,199,199,True,True,True,0,2024-06-21 20:11:07
537,7421,61,2024-04-03,2024-04-04,81,81,False,True,False,1,2024-04-03 20:11:07
538,8839,85,2025-05-22,2025-05-26,316,316,False,True,False,4,2025-05-22 20:11:07
539,3889,154,2024-07-22,2024-07-16,344,344,True,True,True,-6,2024-07-22 20:11:07
540,10080,175,2025-04-20,2025-04-14,273,273,True,True,True,-6,2025-04-20 20:11:07
541,2139,101,2024-02-20,2024-02-24,142,142,False,True,False,4,2024-02-20 20:11:07
542,9577,126,2025-05-17,2025-05-14,270,270,True,True,True,-3,2025-05-17 20:11:07
543,10277,84,2025-03-02,2025-03-02,335,335,True,True,True,0,2025-03-02 20:11:07
544,13590,18,2025-01-17,2025-01-15,396,396,True,True,True,-2,2025-01-17 20:11:07
545,1234,113,2024-07-10,2024-07-08,134,134,True,True,True,-2,2024-07-10 20:11:07
546,3049,181,2025-07-26,2025-07-28,377,377,False,True,False,2,2025-07-26 20:11:07
547,10820,171,2024-02-01,2024-02-04,105,105,False,True,False,3,2024-02-01 20:11:07
548,8347,27,2025-05-07,2025-05-07,264,264,True,True,True,0,2025-05-07 20:11:07
